EV, LA, Hits, Outs
74, 32, 4, 15
51, 48, 0, 1
71, -37, 1, 5
90, -24, 1, 13
48, -21, 1, 1
92, 22, 16, 28
39, -70, 0, 1
111, 35, 1, 0
83, -27, 1, 7
69, 38, 2, 4
60, -11, 0, 3
104, 32, 28, 5
57, -80, 0, 1
62, 35, 1, 3
81, 48, 0, 16
78, -21, 2, 16
97, -8, 12, 30
50, -83, 0, 2
36, -18, 1, 1
96, 33, 11, 31
99, 38, 3, 20
71, -24, 0, 11
90, -11, 5, 27
57, 41, 1, 4
76, 54, 2, 10
92, 35, 3, 50
105, -26, 0, 1
50, 38, 0, 1
64, -64, 0, 2
69, 51, 0, 6
108, -21, 0, 2
66, -18, 0, 9
85, -5, 4, 19
38, -80, 0, 1
57, -67, 0, 2
84, 36, 0, 25
103, 49, 0, 3
87, 41, 0, 26
106, 54, 0, 1
59, -21, 0, 7
78, -8, 1, 24
64, 57, 0, 2
96, 46, 0, 20
55, 8, 0, 2
75, -77, 0, 1
99, 51, 0, 8
52, -61, 0, 3
112, -10, 1, 2
57, 54, 0, 1
76, 67, 0, 6
73, -1, 2, 8
73, -2, 1, 16
45, -64, 0, 2
105, -13, 3, 18
91, 52, 0, 9
108, -8, 7, 8
94, 57, 0, 7
66, -5, 0, 3
85, 8, 12, 7
52, 60, 0, 1
84, 49, 0, 20
87, 54, 0, 21
59, -8, 0, 1
100, -7, 20, 37
45, 57, 0, 1
119, 6, 1, 0
58, -4, 0, 6
77, 9, 7, 16
75, -64, 0, 1
61, 1, 0, 4
80, 14, 31, 3
52, -48, 1, 2
112, 3, 5, 3
79, 55, 0, 9
98, 68, 0, 2
115, 8, 1, 0
82, 60, 0, 8
54, -1, 1, 3
73, 11, 7, 9
114, 12, 5, 0
86, -50, 0, 1
91, 65, 0, 5
89, -45, 0, 1
75, 57, 0, 3
88, -4, 14, 16
107, 9, 40, 4
65, 12, 1, 4
63, -61, 0, 2
82, -48, 0, 1
68, 17, 8, 13
109, 55, 0, 1
40, -45, 0, 1
100, 6, 63, 32
86, 71, 0, 1
58, 9, 1, 2
77, 22, 22, 5
89, 76, 0, 2
61, 14, 1, 4
80, 27, 2, 25
33, -48, 0, 1
74, -47, 0, 5
93, -34, 0, 5
79, 68, 0, 3
63, 60, 0, 2
51, -31, 0, 1
82, 73, 0, 2
54, 11, 0, 2
95, 12, 38, 3
114, 25, 1, 0
67, -50, 0, 4
53, 15, 1, 1
86, -37, 0, 6
72, 28, 9, 5
70, -45, 0, 8
89, -32, 1, 10
88, 9, 21, 13
47, -29, 1, 2
107, 22, 25, 4
74, 74, 0, 1
46, 12, 0, 2
65, 25, 6, 0
63, -48, 1, 2
49, 17, 1, 3
68, 30, 8, 1
40, -32, 0, 2
81, -31, 1, 9
86, 84, 0, 5
83, 15, 17, 1
102, 28, 59, 15
74, -34, 0, 6
60, 31, 4, 0
93, -21, 1, 15
32, -31, 0, 1
51, -18, 0, 4
35, -26, 1, 0
95, 25, 26, 41
72, 41, 0, 10
69, -28, 1, 7
113, 15, 2, 0
46, 25, 0, 1
49, 30, 0, 1
90, 31, 1, 47
62, -31, 1, 7
81, -18, 1, 22
39, -15, 0, 1
70, 89, 0, 1
83, 28, 4, 25
102, 41, 4, 13
96, -33, 1, 3
55, -71, 0, 1
60, 44, 0, 5
99, -28, 1, 6
44, 36, 1, 0
76, -12, 0, 16
48, -74, 0, 1
34, 28, 0, 1
92, -31, 0, 6
37, 33, 1, 0
111, -18, 1, 0
78, 34, 1, 17
97, 47, 0, 12
69, -15, 0, 13
55, 50, 0, 1
113, 28, 1, 0
44, -72, 0, 1
71, 31, 5, 7
90, 44, 0, 39
43, -68, 0, 1
103, -17, 5, 16
48, 47, 0, 2
106, -12, 9, 5
105, 29, 42, 3
64, -9, 2, 4
36, -71, 0, 1
96, -20, 8, 23
108, 34, 9, 2
41, 44, 1, 0
55, -58, 0, 2
99, -15, 7, 21
44, 49, 0, 1
85, 50, 1, 15
38, -25, 0, 2
76, 1, 2, 20
59, 34, 1, 0
78, 47, 0, 12
97, 60, 0, 4
50, -15, 0, 1
91, -14, 4, 28
94, -9, 12, 41
66, -71, 0, 1
71, 44, 1, 2
30, 6, 0, 1
84, -17, 2, 18
43, -55, 0, 1
103, -4, 27, 34
87, -12, 2, 16
106, 1, 38, 19
45, -9, 0, 1
105, 42, 2, 3
64, 4, 0, 1
77, -57, 0, 1
80, -52, 0, 1
66, 50, 0, 6
85, 63, 0, 4
38, -12, 0, 1
98, 2, 41, 39
101, 7, 40, 21
54, -68, 0, 3
100, 48, 0, 10
110, 12, 26, 3
77, 64, 0, 7
75, -9, 3, 13
94, 4, 28, 22
80, 69, 0, 2
33, -6, 1, 0
66, -58, 0, 4
52, 7, 0, 1
65, -54, 1, 0
68, -49, 0, 5
87, 1, 14, 28
73, 66, 0, 2
86, 5, 20, 23
58, -57, 0, 2
89, 10, 22, 7
77, -44, 1, 3
61, -52, 0, 1
80, -39, 0, 5
66, 63, 0, 2
79, 2, 3, 11
98, 15, 53, 33
63, -6, 0, 6
82, 7, 12, 22
101, 20, 38, 23
54, -55, 0, 2
40, 10, 0, 1
100, 61, 0, 2
72, -38, 1, 9
58, 64, 0, 3
75, 4, 4, 11
52, 20, 0, 2
93, 21, 13, 23
46, -54, 0, 1
65, -41, 0, 3
51, 24, 1, 1
49, -49, 0, 1
68, -36, 1, 7
109, 2, 12, 13
54, 66, 0, 1
67, 5, 1, 7
86, 18, 28, 8
70, 10, 4, 8
58, -44, 0, 2
89, 23, 7, 26
42, -52, 0, 1
61, -39, 0, 2
88, 64, 0, 8
60, -35, 1, 4
79, 15, 25, 1
63, 7, 0, 2
82, 20, 22, 8
95, -41, 1, 0
40, 23, 1, 0
81, 24, 7, 19
53, -38, 0, 2
72, -25, 1, 6
37, -46, 0, 2
56, -33, 0, 2
116, 18, 1, 0
88, -44, 1, 3
74, 21, 12, 0
93, 34, 4, 29
46, -41, 0, 1
32, 24, 0, 1
49, -36, 0, 3
90, -35, 0, 7
67, 18, 6, 2
53, 83, 0, 1
39, -81, 0, 1
70, 23, 12, 0
111, 24, 8, 0
83, -38, 0, 8
102, -25, 2, 4
41, -35, 0, 1
60, -22, 1, 5
44, -30, 2, 2
104, 21, 61, 11
49, 85, 0, 1
76, -78, 0, 1
62, 24, 5, 0
81, 37, 0, 15
53, -25, 0, 2
37, -33, 0, 1
56, -20, 1, 1
97, -19, 4, 13
83, 83, 0, 1
55, -16, 0, 3
74, 34, 5, 11
71, -35, 0, 5
90, -22, 4, 14
76, 43, 0, 9
48, -19, 0, 3
92, 24, 10, 44
39, -68, 0, 1
111, 37, 1, 0
83, -25, 2, 14
50, 27, 0, 2
69, 40, 0, 6
41, -22, 0, 1
44, -17, 1, 0
85, -16, 1, 18
104, 34, 20, 6
71, 86, 0, 2
76, -65, 0, 1
62, 37, 4, 2
103, 38, 8, 6
106, 43, 0, 1
59, -32, 0, 6
78, -19, 1, 17
97, -6, 12, 39
96, 35, 10, 51
55, -3, 0, 1
99, 40, 2, 23
71, -22, 0, 8
112, -21, 1, 0
76, 56, 1, 8
48, -6, 0, 1
92, 37, 3, 48
64, -62, 0, 2
50, 40, 0, 2
105, -24, 0, 1
69, 53, 1, 9
108, -19, 2, 1
66, -16, 0, 4
85, -3, 8, 10
57, -65, 0, 1
84, 38, 0, 44
87, 43, 0, 20
59, -19, 0, 3
78, -6, 3, 25
36, -3, 0, 1
77, -2, 2, 20
77, -1, 1, 13
96, 48, 0, 21
99, 53, 0, 3
52, -59, 1, 0
112, -8, 2, 2
98, 57, 0, 11
115, -3, 0, 1
101, 62, 0, 2
45, -62, 0, 2
105, -11, 5, 12
64, -49, 0, 3
91, 54, 0, 16
108, -6, 10, 14
75, 46, 0, 5
94, 59, 0, 6
66, -3, 0, 6
107, -2, 16, 13
107, -1, 13, 11
84, 51, 0, 29
82, -59, 0, 1
87, 56, 0, 15
40, -56, 0, 1
100, -5, 18, 34
58, -1, 0, 2
58, -2, 0, 2
77, 11, 11, 10
61, 3, 0, 5
80, 16, 24, 0
33, -59, 1, 0
79, 57, 0, 5
82, 62, 0, 10
73, 13, 6, 5
114, 14, 6, 0
86, -48, 0, 1
91, 67, 0, 6
70, -56, 0, 1
89, -43, 0, 1
75, 59, 0, 4
94, 72, 0, 1
88, -2, 8, 33
88, -1, 9, 29
107, 11, 32, 3
47, -40, 0, 1
93, 76, 0, 1
79, -51, 1, 2
65, 14, 1, 2
63, -59, 1, 1
82, -46, 0, 1
68, 19, 5, 0
40, -43, 0, 3
100, 8, 62, 27
67, 60, 0, 7
86, 73, 0, 2
70, 65, 0, 4
58, 11, 0, 3
89, 78, 0, 2
42, 3, 0, 1
61, 16, 1, 4
102, 17, 50, 42
33, -46, 0, 1
74, -45, 0, 6
93, -32, 0, 4
82, 75, 0, 1
35, -37, 0, 1
95, 14, 45, 9
114, 27, 1, 0
67, -48, 1, 4
86, -35, 0, 6
53, 17, 0, 2
72, 30, 7, 2
70, -43, 1, 4
56, 22, 2, 1
89, -30, 1, 10
88, 11, 24, 7
74, 76, 0, 3
46, 14, 0, 1
65, 27, 5, 0
49, 19, 0, 3
68, 32, 7, 2
62, -42, 1, 1
81, -29, 1, 9
86, 86, 0, 1
42, 16, 0, 1
83, 17, 21, 1
102, 30, 29, 7
74, -32, 0, 4
60, 33, 1, 2
63, 75, 0, 2
51, -16, 0, 2
35, -24, 1, 1
95, 27, 17, 30
34, 17, 0, 1
92, -42, 1, 1
56, 35, 0, 2
69, -26, 0, 10
74, 89, 0, 1
113, 17, 7, 0
60, -75, 0, 1
71, 20, 12, 0
104, -32, 0, 1
90, 33, 6, 37
62, -29, 1, 6
81, -16, 1, 10
48, 36, 0, 2
83, 30, 0, 17
96, -31, 2, 5
60, 46, 0, 2
99, -26, 1, 5
44, 38, 0, 1
76, -10, 6, 20
34, 30, 0, 1
92, -29, 1, 12
78, 36, 0, 28
97, 49, 0, 21
50, -26, 0, 3
69, -13, 1, 7
110, -12, 1, 8
55, 52, 0, 1
66, -82, 0, 1
71, 33, 5, 3
30, -5, 0, 1
90, 46, 0, 33
84, -28, 1, 14
103, -15, 10, 12
87, -23, 1, 17
106, -10, 10, 22
105, 31, 26, 3
64, -7, 0, 2
36, -69, 1, 0
108, 36, 3, 0
96, -18, 5, 29
99, -13, 14, 21
44, 51, 0, 1
85, 52, 0, 18
38, -23, 0, 2
76, 3, 6, 18
59, 36, 0, 1
78, 49, 0, 18
50, -13, 0, 1
91, -12, 5, 21
110, 1, 9, 13
94, -7, 16, 27
66, -69, 0, 1
52, -4, 1, 2
84, -15, 1, 20
43, -53, 0, 1
103, -1, 21, 28
103, -2, 21, 26
87, -10, 2, 23
106, 3, 37, 17
73, 55, 1, 7
105, 44, 1, 2
64, 6, 0, 3
77, -55, 0, 2
80, -50, 0, 2
66, 52, 0, 3
85, 65, 0, 7
79, -9, 1, 15
98, 4, 53, 35
82, -4, 7, 31
101, 9, 50, 19
54, -66, 1, 1
73, -53, 0, 7
59, 49, 0, 2
100, 50, 0, 10
91, 1, 17, 28
77, 66, 0, 2
75, -7, 0, 22
94, 6, 45, 20
80, 71, 0, 3
33, -4, 0, 1
52, 9, 0, 1
65, -52, 2, 2
109, -9, 3, 7
68, -47, 0, 4
45, 6, 1, 1
86, 7, 14, 19
89, 12, 33, 1
77, -42, 1, 3
42, -63, 0, 2
61, -50, 0, 3
80, -37, 1, 8
79, 4, 3, 18
98, 17, 29, 51
63, -4, 2, 3
82, 9, 21, 17
101, 22, 45, 18
68, 74, 0, 1
54, -53, 0, 3
53, -49, 0, 2
72, -36, 0, 6
77, 79, 0, 2
56, -44, 1, 4
75, 6, 6, 14
116, 7, 1, 1
80, 84, 0, 3
88, -55, 0, 1
74, 10, 5, 20
93, 23, 11, 49
46, -52, 1, 1
65, -39, 0, 1
51, 26, 0, 1
49, -47, 0, 1
109, 4, 12, 10
68, -34, 1, 7
67, 7, 6, 6
86, 20, 20, 15
72, 85, 0, 2
70, 12, 6, 9
89, 25, 3, 32
83, -49, 0, 2
88, 66, 0, 2
60, -33, 0, 6
63, 9, 1, 2
104, 10, 69, 10
51, -82, 0, 1
95, -39, 0, 1
40, 25, 0, 1
81, 26, 3, 17
34, -49, 0, 1
39, 29, 1, 0
72, -23, 0, 7
37, -44, 0, 1
56, -31, 0, 5
116, 20, 1, 0
74, 23, 16, 2
93, 36, 3, 35
46, -39, 0, 2
51, 39, 0, 1
90, -33, 1, 5
67, 20, 4, 0
70, 25, 5, 0
111, 26, 6, 0
83, -36, 0, 4
69, 29, 10, 2
102, -23, 2, 5
60, -20, 2, 4
44, -28, 0, 1
104, 23, 52, 7
62, 26, 2, 4
81, 39, 0, 22
34, -36, 0, 3
37, -31, 2, 0
78, -30, 1, 9
97, -17, 3, 28
83, 85, 0, 2
96, 24, 22, 55
55, -14, 0, 2
99, 29, 31, 24
71, -33, 1, 7
90, -20, 3, 24
76, 45, 2, 13
48, -17, 0, 2
92, 26, 14, 56
105, -35, 0, 1
50, 29, 0, 2
64, -73, 0, 1
69, 42, 4, 4
108, -30, 0, 1
41, -20, 1, 1
44, -15, 0, 2
85, -14, 2, 9
76, -63, 2, 0
62, 39, 0, 4
103, 40, 5, 5
59, -30, 0, 1
78, -17, 2, 15
97, -4, 17, 36
64, 48, 2, 4
36, -14, 1, 0
96, 37, 9, 52
99, 42, 3, 16
71, -20, 1, 13
57, 45, 0, 1
76, 58, 0, 6
73, -11, 0, 12
92, 39, 1, 43
64, -60, 1, 0
105, -22, 0, 5
91, 43, 1, 23
108, -17, 2, 6
94, 48, 0, 21
66, -14, 0, 11
38, -76, 0, 1
57, -63, 2, 2
84, 40, 1, 28
87, 45, 2, 27
59, -17, 0, 7
100, -16, 5, 22
64, 61, 0, 2
80, 5, 13, 9
52, -57, 1, 3
112, -6, 1, 5
57, 58, 0, 1
98, 59, 0, 5
101, 64, 0, 1
54, -11, 0, 3
73, 2, 1, 17
91, 56, 0, 22
75, 48, 2, 4
94, 61, 0, 6
84, 53, 0, 19
82, -57, 1, 0
87, 58, 0, 9
100, -3, 27, 43
86, 62, 1, 14
77, 13, 17, 7
89, 67, 0, 5
42, -8, 0, 1
61, 5, 1, 3
80, 18, 15, 0
52, -44, 0, 2
93, -43, 0, 1
79, 59, 0, 10
63, 51, 1, 2
51, -40, 0, 2
82, 64, 0, 7
54, 2, 0, 4
95, 3, 36, 31
114, 16, 2, 0
67, -59, 1, 0
86, -46, 1, 2
72, 19, 18, 0
70, -54, 0, 1
89, -41, 0, 3
75, 61, 0, 8
47, -38, 1, 1
107, 13, 42, 11
65, 16, 3, 8
63, -57, 0, 1
82, -44, 0, 4
68, 21, 9, 0
40, -41, 1, 0
81, -40, 2, 8
67, 62, 0, 3
86, 75, 0, 1
70, 67, 0, 4
58, 13, 0, 2
61, 18, 4, 3
102, 19, 34, 35
74, -43, 1, 8
93, -30, 0, 7
32, -40, 1, 1
95, 16, 37, 32
81, 81, 0, 1
67, -46, 0, 3
53, 19, 1, 1
72, 32, 4, 7
70, -41, 1, 6
56, 24, 0, 2
88, 13, 52, 2
74, 78, 0, 1
46, 16, 0, 1
49, 21, 0, 1
68, 34, 5, 2
62, -40, 0, 3
81, -27, 1, 10
70, 80, 0, 1
83, 19, 18, 7
102, 32, 36, 16
55, -80, 0, 2
74, -30, 2, 9
60, 35, 0, 2
32, -27, 0, 1
35, -22, 1, 1
76, -21, 1, 18
62, 81, 0, 2
53, 32, 0, 1
92, -40, 0, 1
56, 37, 1, 1
97, 38, 0, 30
69, -24, 0, 6
113, 19, 6, 0
71, 22, 13, 1
90, 35, 3, 44
62, -27, 0, 5
48, 38, 0, 3
106, -21, 2, 1
92, 81, 0, 1
83, 32, 1, 11
50, 84, 0, 1
96, -29, 2, 8
55, -67, 0, 1
60, 48, 0, 2
99, -24, 2, 5
57, -21, 1, 2
76, -8, 2, 14
92, -27, 3, 16
78, 38, 1, 16
97, 51, 0, 8
50, -24, 0, 2
69, -11, 1, 13
110, -10, 2, 11
55, 54, 0, 3
71, 35, 3, 6
84, -26, 1, 21
43, -64, 0, 1
103, -13, 6, 13
48, 51, 0, 1
87, -21, 2, 17
106, -8, 8, 15
45, -18, 1, 1
105, 33, 18, 2
64, -5, 0, 5
36, -67, 0, 2
108, 38, 2, 0
96, -16, 6, 27
99, -11, 8, 26
66, 41, 2, 2
85, 54, 0, 21
38, -21, 0, 2
57, -8, 0, 5
98, -7, 10, 39
101, -1, 28, 44
101, -2, 31, 32
73, -64, 0, 1
78, 51, 1, 12
31, -61, 1, 0
91, -10, 10, 27
110, 3, 8, 9
75, -18, 1, 8
94, -5, 14, 34
52, -1, 0, 1
84, -13, 6, 28
43, -51, 0, 1
87, -8, 2, 19
73, 57, 2, 3
45, -5, 0, 1
64, 8, 2, 6
105, 46, 1, 0
108, 51, 0, 2
61, -61, 0, 2
80, -48, 1, 2
66, 54, 0, 3
85, 67, 0, 4
79, -7, 4, 13
98, 6, 45, 36
82, -2, 3, 17
82, -1, 5, 19
101, 11, 59, 4
54, -64, 0, 1
73, -51, 0, 1
100, 52, 0, 8
72, -47, 0, 4
91, 3, 16, 12
58, 55, 0, 2
77, 68, 0, 5
75, -5, 2, 13
94, 8, 35, 17
80, 73, 0, 1
33, -1, 0, 1
52, 11, 0, 2
93, 12, 50, 0
65, -50, 0, 4
49, -58, 0, 1
109, -7, 5, 15
68, -45, 0, 6
73, 70, 0, 2
67, -4, 0, 3
86, 9, 13, 14
70, 1, 3, 9
58, -53, 1, 1
89, 14, 35, 2
42, -61, 1, 1
61, -48, 0, 1
88, 55, 0, 11
79, 6, 7, 20
63, -2, 1, 1
63, -1, 0, 7
82, 11, 17, 11
53, -47, 0, 1
72, -34, 0, 3
77, 81, 0, 1
56, -42, 0, 3
80, 86, 0, 2
74, 12, 8, 9
93, 25, 6, 37
46, -50, 0, 1
65, -37, 1, 5
51, 28, 0, 1
49, -45, 0, 4
109, 6, 13, 10
68, -32, 1, 12
67, 9, 3, 3
86, 22, 5, 31
72, 87, 0, 4
70, 14, 9, 4
89, 27, 8, 44
42, -48, 0, 1
83, -47, 0, 1
88, 68, 0, 3
47, 30, 0, 3
41, -44, 0, 1
60, -31, 0, 9
65, 84, 0, 3
63, 11, 0, 2
104, 12, 67, 15
51, -80, 0, 1
68, 89, 0, 2
62, 15, 3, 4
95, -37, 0, 1
81, 28, 1, 22
34, -47, 0, 2
53, -34, 0, 3
39, 31, 0, 1
37, -42, 0, 5
56, -29, 0, 1
83, 74, 0, 1
74, 25, 17, 3
51, 41, 0, 3
71, -44, 0, 2
90, -31, 1, 12
95, 84, 0, 1
48, -28, 0, 1
92, 15, 42, 8
111, 28, 5, 0
83, -34, 1, 10
28, 30, 0, 1
69, 31, 6, 5
60, -18, 1, 8
44, -26, 1, 0
104, 25, 46, 1
62, 28, 3, 4
81, 41, 0, 14
34, -34, 1, 0
78, -28, 0, 13
97, -15, 7, 27
83, 87, 0, 2
96, 26, 30, 53
99, 31, 13, 24
71, -31, 1, 5
90, -18, 5, 23
57, 34, 0, 2
76, 47, 0, 9
48, -15, 0, 1
92, 28, 3, 49
64, -71, 0, 1
50, 31, 0, 1
69, 44, 0, 7
66, -25, 2, 7
85, -12, 2, 27
57, -74, 0, 1
84, 29, 3, 34
76, -61, 0, 1
103, 42, 0, 6
43, -9, 0, 1
87, 34, 0, 30
59, -28, 1, 2
78, -15, 2, 20
64, 50, 0, 3
96, 39, 1, 30
55, 1, 0, 1
99, 44, 0, 19
52, -68, 0, 1
57, 47, 1, 1
76, 60, 0, 8
73, -9, 3, 20
105, -20, 1, 2
64, -58, 0, 1
91, 45, 0, 27
108, -15, 4, 5
94, 50, 0, 26
66, -12, 0, 11
85, 1, 9, 15
52, 53, 0, 3
84, 42, 2, 27
43, 4, 0, 1
103, 55, 0, 2
87, 47, 0, 14
59, -15, 0, 3
100, -14, 9, 35
64, 63, 0, 2
77, 2, 1, 19
80, 7, 15, 14
33, -68, 1, 0
52, -55, 0, 1
112, -4, 6, 6
79, 48, 0, 12
98, 61, 0, 4
82, 53, 0, 20
54, -9, 0, 1
73, 4, 2, 8
91, 58, 0, 6
89, -52, 0, 1
75, 50, 2, 10
94, 63, 0, 4
88, -11, 2, 32
107, 2, 22, 17
52, 66, 0, 1
79, -60, 1, 0
65, 5, 1, 3
82, -55, 0, 1
68, 10, 2, 5
109, 48, 0, 1
40, -52, 1, 0
86, 64, 1, 7
58, 2, 0, 2
77, 15, 9, 3
89, 69, 0, 2
61, 7, 0, 2
80, 20, 22, 10
74, -54, 0, 7
79, 61, 1, 11
63, 53, 0, 1
51, -38, 0, 1
82, 66, 0, 4
54, 4, 0, 2
95, 5, 33, 25
114, 18, 7, 0
67, -57, 0, 1
72, 21, 13, 0
70, -52, 0, 1
89, -39, 0, 2
75, 63, 0, 6
88, 2, 19, 21
47, -36, 0, 3
107, 15, 25, 12
74, 67, 0, 6
46, 5, 0, 1
65, 18, 4, 6
63, -55, 0, 2
68, 23, 8, 0
40, -39, 0, 2
81, -38, 0, 6
86, 77, 0, 1
70, 69, 0, 1
89, 82, 0, 1
102, 21, 42, 35
74, -41, 0, 7
93, -28, 2, 11
60, 24, 1, 3
63, 66, 0, 1
51, -25, 0, 3
95, 18, 32, 29
67, -44, 0, 5
53, 21, 0, 2
72, 34, 8, 13
70, -39, 0, 4
37, 13, 0, 1
56, 26, 1, 4
69, -35, 0, 5
74, 80, 0, 1
113, 8, 4, 1
46, 18, 0, 1
90, 24, 3, 41
62, -38, 0, 4
81, -25, 3, 14
67, 77, 0, 3
83, 21, 14, 11
102, 34, 25, 11
96, -40, 0, 2
60, 37, 1, 0
44, 29, 0, 1
76, -19, 1, 14
48, -81, 0, 1
53, 34, 0, 1
92, -38, 0, 1
56, 39, 1, 3
97, 40, 5, 19
50, -35, 0, 5
69, -22, 0, 10
96, 81, 0, 1
55, 43, 0, 1
113, 21, 4, 0
71, 24, 14, 0
90, 37, 2, 37
62, -25, 1, 8
103, -24, 1, 4
48, 40, 0, 1
106, -19, 4, 6
64, -16, 1, 9
96, -27, 0, 7
41, 37, 0, 1
99, -22, 4, 13
85, 43, 0, 32
38, -32, 1, 2
57, -19, 0, 3
76, -6, 2, 23
59, 27, 3, 2
92, -25, 0, 12
78, 40, 0, 17
97, 53, 0, 6
50, -22, 1, 1
91, -21, 3, 13
110, -8, 4, 6
55, 56, 0, 1
94, -16, 6, 37
71, 37, 2, 4
43, -62, 1, 1
84, -24, 2, 19
103, -11, 7, 22
48, 53, 0, 1
87, -19, 2, 21
106, -6, 16, 20
105, 35, 10, 5
64, -3, 0, 9
108, 40, 2, 0
66, 43, 2, 8
85, 56, 0, 12
38, -19, 3, 0
57, -6, 0, 2
98, -5, 20, 41
73, -62, 1, 0
59, 40, 0, 3
78, 53, 0, 11
91, -8, 7, 25
110, 5, 13, 6
77, 57, 0, 7
75, -16, 0, 11
94, -3, 17, 33
80, 62, 0, 8
84, -11, 2, 26
87, -6, 6, 21
54, 46, 0, 1
73, 59, 0, 4
86, -1, 12, 34
86, -2, 4, 20
58, -64, 2, 1
89, 3, 20, 22
77, -51, 1, 3
61, -59, 0, 1
80, -46, 0, 5
66, 56, 1, 6
79, -5, 6, 15
98, 8, 59, 26
63, -13, 0, 2
101, 13, 60, 11
54, -62, 0, 1
100, 54, 1, 6
72, -45, 1, 7
58, 57, 0, 1
77, 70, 0, 1
75, -3, 3, 14
116, -2, 0, 1
61, 62, 0, 3
80, 75, 0, 1
52, 13, 0, 4
93, 14, 45, 9
46, -61, 1, 0
65, -48, 0, 5
51, 17, 0, 1
49, -56, 1, 0
109, -5, 6, 9
68, -43, 0, 5
67, -1, 1, 6
67, -2, 1, 4
86, 11, 17, 11
72, 76, 0, 3
70, 3, 2, 15
58, -51, 0, 4
89, 16, 28, 10
61, -46, 0, 1
47, 19, 1, 1
88, 57, 0, 15
79, 8, 7, 17
46, 60, 0, 1
82, 13, 16, 8
95, -48, 0, 1
81, 17, 22, 0
53, -45, 0, 2
72, -32, 0, 6
37, -53, 0, 2
56, -40, 0, 1
116, 11, 1, 0
74, 14, 11, 11
93, 27, 13, 57
46, -48, 0, 1
51, 30, 1, 2
90, -42, 0, 2
109, 8, 17, 7
35, 22, 0, 1
95, 73, 0, 1
67, 11, 0, 6
72, 89, 0, 3
70, 16, 7, 6
111, 17, 6, 1
83, -45, 0, 1
88, 70, 0, 4
60, -29, 0, 4
65, 86, 0, 4
44, -37, 0, 1
104, 14, 53, 23
62, 17, 0, 5
81, 30, 2, 16
34, -45, 0, 1
53, -32, 0, 1
39, 33, 0, 1
37, -40, 1, 0
97, -26, 0, 8
74, 27, 13, 14
41, 79, 0, 1
71, -42, 0, 7
90, -29, 0, 6
76, 36, 0, 19
92, 17, 33, 18
37, 81, 0, 1
111, 30, 4, 0
83, -32, 0, 9
50, 20, 0, 3
69, 33, 2, 7
104, 27, 56, 7
71, 79, 0, 1
62, 30, 7, 1
103, 31, 32, 5
106, 36, 11, 2
