Outcome, Balls, CalledStrikes, Whiffs, Fouls, EV, LA
Strikeout, 0, 0, 3, 0, None, None
GIDP, 0, 0, 0, 0, None, None
Double, 0, 0, 0, 0, None, None
Groundout, 0, 0, 0, 0, None, None
Hit By Pitch, 0, 0, 0, 0, None, None
Groundout, 0, 0, 0, 0, None, None
Single, 0, 0, 0, 0, None, None
Double, 0, 0, 0, 0, None, None
Groundout, 0, 0, 0, 0, None, None
Forceout, 0, 0, 0, 0, None, None
Home Run, 1, 0, 0, 0, 101.5, 33
Lineout, 1, 0, 0, 0, 96.2, 20
Double, 0, 0, 0, 0, 105.3, 15
Flyout, 1, 0, 0, 2, 82.6, 49
