EV, LA, Hits, Outs
123, -42, 5.0, 46.0
124, -42, 5.0, 58.0
0, -41, 11.0, 44.0
1, -41, 14.0, 54.0
2, -41, 11.0, 53.0
3, -41, 11.0, 51.0
4, -41, 13.0, 41.0
5, -41, 13.0, 55.0
6, -41, 13.0, 47.0
7, -41, 11.0, 40.0
8, -41, 13.0, 39.0
9, -41, 15.0, 45.0
10, -41, 14.0, 45.0
11, -41, 14.0, 44.0
12, -41, 12.0, 41.0
13, -41, 10.0, 41.0
14, -41, 16.0, 49.0
15, -41, 13.0, 51.0
16, -41, 18.0, 49.0
17, -41, 18.0, 40.0
18, -41, 14.0, 37.0
19, -41, 12.0, 46.0
20, -41, 10.0, 42.0
21, -41, 16.0, 45.0
22, -41, 17.0, 54.0
23, -41, 16.0, 44.0
24, -41, 14.0, 36.0
25, -41, 15.0, 46.0
26, -41, 15.0, 56.0
27, -41, 8.0, 46.0
28, -41, 10.0, 47.0
29, -41, 15.0, 62.0
30, -41, 13.0, 41.0
31, -41, 17.0, 39.0
32, -41, 18.0, 36.0
33, -41, 19.0, 32.0
34, -41, 14.0, 39.0
35, -41, 15.0, 36.0
36, -41, 21.0, 53.0
37, -41, 10.0, 40.0
38, -41, 11.0, 40.0
39, -41, 14.0, 39.0
40, -41, 13.0, 37.0
41, -41, 15.0, 45.0
42, -41, 12.0, 49.0
43, -41, 30.0, 68.0
44, -41, 32.0, 63.0
45, -41, 16.0, 40.0
46, -41, 19.0, 51.0
47, -41, 17.0, 51.0
48, -41, 18.0, 50.0
49, -41, 14.0, 57.0
50, -41, 14.0, 60.0
51, -41, 8.0, 52.0
52, -41, 11.0, 57.0
53, -41, 8.0, 62.0
54, -41, 9.0, 76.0
55, -41, 11.0, 70.0
56, -41, 11.0, 79.0
57, -41, 11.0, 43.0
58, -41, 6.0, 44.0
59, -41, 11.0, 56.0
60, -41, 4.0, 51.0
61, -41, 9.0, 46.0
62, -41, 7.0, 51.0
63, -41, 15.0, 55.0
64, -41, 13.0, 58.0
65, -41, 15.0, 73.0
66, -41, 8.0, 54.0
67, -41, 7.0, 79.0
68, -41, 3.0, 62.0
69, -41, 10.0, 81.0
70, -41, 5.0, 66.0
71, -41, 12.0, 63.0
72, -41, 6.0, 70.0
73, -41, 11.0, 78.0
74, -41, 7.0, 85.0
75, -41, 9.0, 98.0
76, -41, 9.0, 92.0
77, -41, 12.0, 110.0
78, -41, 15.0, 87.0
79, -41, 10.0, 80.0
80, -41, 5.0, 72.0
81, -41, 4.0, 82.0
82, -41, 3.0, 101.0
83, -41, 9.0, 105.0
84, -41, 8.0, 85.0
85, -41, 7.0, 71.0
86, -41, 11.0, 153.0
87, -41, 3.0, 56.0
88, -41, 12.0, 138.0
89, -41, 10.0, 58.0
90, -41, 14.0, 125.0
91, -41, 11.0, 108.0
92, -41, 10.0, 96.0
93, -41, 9.0, 88.0
94, -41, 6.0, 87.0
95, -41, 8.0, 71.0
96, -41, 8.0, 63.0
97, -41, 6.0, 62.0
98, -41, 6.0, 65.0
99, -41, 10.0, 89.0
100, -41, 14.0, 70.0
101, -41, 9.0, 60.0
102, -41, 7.0, 44.0
103, -41, 7.0, 74.0
104, -41, 7.0, 58.0
105, -41, 4.0, 53.0
106, -41, 5.0, 46.0
107, -41, 4.0, 50.0
108, -41, 7.0, 57.0
109, -41, 10.0, 69.0
110, -41, 4.0, 54.0
111, -41, 6.0, 63.0
112, -41, 6.0, 45.0
113, -41, 5.0, 62.0
114, -41, 5.0, 66.0
115, -41, 4.0, 49.0
116, -41, 6.0, 60.0
117, -41, 3.0, 55.0
118, -41, 6.0, 66.0
119, -41, 6.0, 76.0
120, -41, 5.0, 57.0
121, -41, 8.0, 43.0
122, -41, 5.0, 46.0
123, -41, 5.0, 58.0
124, -41, 6.0, 70.0
0, -40, 12.0, 44.0
1, -40, 11.0, 43.0
2, -40, 13.0, 53.0
3, -40, 12.0, 49.0
4, -40, 11.0, 45.0
5, -40, 16.0, 54.0
6, -40, 11.0, 48.0
7, -40, 12.0, 42.0
8, -40, 11.0, 39.0
9, -40, 15.0, 44.0
10, -40, 11.0, 40.0
11, -40, 15.0, 45.0
12, -40, 14.0, 42.0
13, -40, 10.0, 41.0
14, -40, 8.0, 43.0
15, -40, 13.0, 46.0
16, -40, 13.0, 41.0
17, -40, 16.0, 45.0
18, -40, 14.0, 53.0
19, -40, 13.0, 45.0
20, -40, 13.0, 37.0
21, -40, 12.0, 50.0
22, -40, 10.0, 40.0
23, -40, 15.0, 43.0
24, -40, 16.0, 49.0
25, -40, 15.0, 39.0
26, -40, 11.0, 59.0
27, -40, 10.0, 44.0
28, -40, 12.0, 47.0
29, -40, 17.0, 55.0
30, -40, 12.0, 38.0
31, -40, 15.0, 42.0
32, -40, 16.0, 41.0
33, -40, 18.0, 41.0
34, -40, 13.0, 47.0
35, -40, 23.0, 58.0
36, -40, 24.0, 55.0
37, -40, 22.0, 61.0
38, -40, 15.0, 40.0
39, -40, 23.0, 72.0
40, -40, 16.0, 35.0
41, -40, 15.0, 37.0
42, -40, 18.0, 39.0
43, -40, 26.0, 73.0
44, -40, 27.0, 66.0
45, -40, 30.0, 81.0
46, -40, 16.0, 43.0
47, -40, 18.0, 45.0
48, -40, 12.0, 50.0
49, -40, 16.0, 41.0
50, -40, 14.0, 51.0
51, -40, 13.0, 57.0
52, -40, 14.0, 54.0
53, -40, 11.0, 67.0
54, -40, 11.0, 76.0
55, -40, 9.0, 83.0
56, -40, 14.0, 88.0
57, -40, 9.0, 101.0
58, -40, 13.0, 96.0
59, -40, 10.0, 103.0
60, -40, 13.0, 126.0
61, -40, 7.0, 45.0
62, -40, 4.0, 48.0
63, -40, 9.0, 65.0
64, -40, 9.0, 64.0
65, -40, 14.0, 60.0
66, -40, 12.0, 55.0
67, -40, 11.0, 59.0
68, -40, 4.0, 72.0
69, -40, 5.0, 81.0
70, -40, 5.0, 75.0
71, -40, 18.0, 80.0
72, -40, 11.0, 68.0
73, -40, 15.0, 72.0
74, -40, 1.0, 73.0
75, -40, 1.0, 78.0
76, -40, 3.0, 85.0
77, -40, 11.0, 94.0
78, -40, 10.0, 97.0
79, -40, 13.0, 91.0
80, -40, 7.0, 74.0
81, -40, 6.0, 76.0
82, -40, 13.0, 80.0
83, -40, 10.0, 91.0
84, -40, 12.0, 75.0
85, -40, 5.0, 78.0
86, -40, 1.0, 55.0
87, -40, 2.0, 63.0
88, -40, 3.0, 51.0
89, -40, 8.0, 54.0
90, -40, 5.0, 52.0
91, -40, 5.0, 64.0
92, -40, 9.0, 109.0
93, -40, 5.0, 47.0
94, -40, 10.0, 97.0
95, -40, 12.0, 78.0
96, -40, 12.0, 79.0
97, -40, 9.0, 72.0
98, -40, 6.0, 67.0
99, -40, 7.0, 48.0
100, -40, 9.0, 93.0
101, -40, 7.0, 84.0
102, -40, 6.0, 54.0
103, -40, 4.0, 47.0
104, -40, 8.0, 69.0
105, -40, 6.0, 56.0
106, -40, 4.0, 46.0
107, -40, 6.0, 58.0
108, -40, 8.0, 72.0
109, -40, 4.0, 56.0
110, -40, 6.0, 64.0
111, -40, 6.0, 44.0
112, -40, 5.0, 62.0
113, -40, 5.0, 67.0
114, -40, 4.0, 49.0
115, -40, 6.0, 58.0
116, -40, 2.0, 55.0
117, -40, 6.0, 65.0
118, -40, 7.0, 75.0
119, -40, 5.0, 56.0
120, -40, 10.0, 71.0
121, -40, 5.0, 46.0
122, -40, 5.0, 59.0
123, -40, 6.0, 70.0
124, -40, 8.0, 74.0
0, -39, 13.0, 46.0
1, -39, 11.0, 43.0
2, -39, 12.0, 38.0
3, -39, 13.0, 47.0
4, -39, 9.0, 44.0
5, -39, 9.0, 42.0
6, -39, 15.0, 49.0
7, -39, 11.0, 47.0
8, -39, 11.0, 40.0
9, -39, 11.0, 41.0
10, -39, 13.0, 37.0
11, -39, 15.0, 44.0
12, -39, 13.0, 45.0
13, -39, 12.0, 44.0
14, -39, 14.0, 51.0
15, -39, 13.0, 45.0
16, -39, 12.0, 44.0
17, -39, 12.0, 52.0
18, -39, 13.0, 56.0
19, -39, 15.0, 47.0
20, -39, 15.0, 54.0
21, -39, 13.0, 46.0
22, -39, 9.0, 43.0
23, -39, 12.0, 45.0
24, -39, 14.0, 50.0
25, -39, 12.0, 38.0
26, -39, 14.0, 48.0
27, -39, 8.0, 43.0
28, -39, 12.0, 43.0
29, -39, 12.0, 54.0
30, -39, 22.0, 53.0
31, -39, 17.0, 34.0
32, -39, 26.0, 58.0
33, -39, 24.0, 74.0
34, -39, 14.0, 41.0
35, -39, 25.0, 69.0
36, -39, 28.0, 52.0
37, -39, 25.0, 66.0
38, -39, 28.0, 68.0
39, -39, 33.0, 72.0
40, -39, 31.0, 59.0
41, -39, 30.0, 64.0
42, -39, 14.0, 41.0
43, -39, 35.0, 68.0
44, -39, 14.0, 36.0
45, -39, 34.0, 72.0
46, -39, 14.0, 44.0
47, -39, 12.0, 49.0
48, -39, 12.0, 48.0
49, -39, 12.0, 51.0
50, -39, 14.0, 56.0
51, -39, 11.0, 51.0
52, -39, 14.0, 58.0
53, -39, 13.0, 66.0
54, -39, 15.0, 80.0
55, -39, 14.0, 68.0
56, -39, 13.0, 83.0
57, -39, 10.0, 43.0
58, -39, 13.0, 98.0
59, -39, 9.0, 58.0
60, -39, 12.0, 117.0
61, -39, 7.0, 58.0
62, -39, 12.0, 122.0
63, -39, 8.0, 61.0
64, -39, 8.0, 54.0
65, -39, 7.0, 67.0
66, -39, 5.0, 70.0
67, -39, 6.0, 82.0
68, -39, 3.0, 84.0
69, -39, 7.0, 77.0
70, -39, 9.0, 65.0
71, -39, 14.0, 67.0
72, -39, 11.0, 63.0
73, -39, 9.0, 86.0
74, -39, 5.0, 81.0
75, -39, 10.0, 100.0
76, -39, 10.0, 83.0
77, -39, 11.0, 117.0
78, -39, 11.0, 96.0
79, -39, 14.0, 129.0
80, -39, 12.0, 88.0
81, -39, 12.0, 90.0
82, -39, 6.0, 90.0
83, -39, 9.0, 87.0
84, -39, 7.0, 87.0
85, -39, 9.0, 77.0
86, -39, 6.0, 62.0
87, -39, 5.0, 68.0
88, -39, 10.0, 53.0
89, -39, 8.0, 66.0
90, -39, 10.0, 51.0
91, -39, 8.0, 64.0
92, -39, 11.0, 122.0
93, -39, 13.0, 102.0
94, -39, 10.0, 111.0
95, -39, 8.0, 94.0
96, -39, 13.0, 96.0
97, -39, 3.0, 47.0
98, -39, 7.0, 85.0
99, -39, 4.0, 66.0
100, -39, 2.0, 58.0
101, -39, 6.0, 83.0
102, -39, 3.0, 65.0
103, -39, 4.0, 58.0
104, -39, 6.0, 82.0
105, -39, 5.0, 64.0
106, -39, 6.0, 48.0
107, -39, 8.0, 62.0
108, -39, 4.0, 51.0
109, -39, 6.0, 65.0
110, -39, 6.0, 44.0
111, -39, 5.0, 63.0
112, -39, 5.0, 66.0
113, -39, 4.0, 49.0
114, -39, 6.0, 59.0
115, -39, 2.0, 55.0
116, -39, 6.0, 65.0
117, -39, 6.0, 75.0
118, -39, 5.0, 56.0
119, -39, 9.0, 41.0
120, -39, 5.0, 45.0
121, -39, 5.0, 57.0
122, -39, 6.0, 70.0
123, -39, 8.0, 75.0
124, -39, 8.0, 42.0
0, -38, 13.0, 44.0
1, -38, 14.0, 41.0
2, -38, 13.0, 50.0
3, -38, 11.0, 45.0
4, -38, 11.0, 44.0
5, -38, 10.0, 43.0
6, -38, 9.0, 42.0
7, -38, 14.0, 47.0
8, -38, 11.0, 49.0
9, -38, 12.0, 40.0
10, -38, 14.0, 47.0
11, -38, 14.0, 44.0
12, -38, 13.0, 46.0
13, -38, 13.0, 42.0
14, -38, 17.0, 51.0
15, -38, 13.0, 49.0
16, -38, 10.0, 43.0
17, -38, 12.0, 50.0
18, -38, 13.0, 43.0
19, -38, 13.0, 46.0
20, -38, 13.0, 60.0
21, -38, 14.0, 46.0
22, -38, 16.0, 58.0
23, -38, 15.0, 42.0
24, -38, 16.0, 46.0
25, -38, 18.0, 62.0
26, -38, 13.0, 51.0
27, -38, 21.0, 51.0
28, -38, 17.0, 71.0
29, -38, 13.0, 45.0
30, -38, 19.0, 46.0
31, -38, 20.0, 47.0
32, -38, 20.0, 48.0
33, -38, 21.0, 58.0
34, -38, 24.0, 53.0
35, -38, 26.0, 60.0
36, -38, 26.0, 51.0
37, -38, 25.0, 53.0
38, -38, 28.0, 59.0
39, -38, 21.0, 33.0
40, -38, 24.0, 34.0
41, -38, 20.0, 37.0
42, -38, 22.0, 37.0
43, -38, 20.0, 39.0
44, -38, 17.0, 39.0
45, -38, 23.0, 76.0
46, -38, 13.0, 46.0
47, -38, 9.0, 52.0
48, -38, 10.0, 52.0
49, -38, 9.0, 54.0
50, -38, 15.0, 55.0
51, -38, 11.0, 59.0
52, -38, 13.0, 58.0
53, -38, 15.0, 69.0
54, -38, 18.0, 69.0
55, -38, 17.0, 76.0
56, -38, 15.0, 91.0
57, -38, 18.0, 103.0
58, -38, 17.0, 92.0
59, -38, 13.0, 101.0
60, -38, 18.0, 123.0
61, -38, 15.0, 109.0
62, -38, 15.0, 136.0
63, -38, 5.0, 67.0
64, -38, 4.0, 54.0
65, -38, 9.0, 87.0
66, -38, 5.0, 71.0
67, -38, 7.0, 88.0
68, -38, 4.0, 82.0
69, -38, 11.0, 83.0
70, -38, 14.0, 67.0
71, -38, 24.0, 65.0
72, -38, 14.0, 65.0
73, -38, 13.0, 74.0
74, -38, 3.0, 74.0
75, -38, 15.0, 79.0
76, -38, 11.0, 80.0
77, -38, 16.0, 104.0
78, -38, 5.0, 113.0
79, -38, 9.0, 124.0
80, -38, 9.0, 92.0
81, -38, 11.0, 80.0
82, -38, 13.0, 74.0
83, -38, 10.0, 71.0
84, -38, 7.0, 77.0
85, -38, 4.0, 73.0
86, -38, 3.0, 64.0
87, -38, 3.0, 75.0
88, -38, 9.0, 53.0
89, -38, 5.0, 64.0
90, -38, 10.0, 58.0
91, -38, 2.0, 68.0
92, -38, 3.0, 63.0
93, -38, 1.0, 57.0
94, -38, 7.0, 129.0
95, -38, 6.0, 109.0
96, -38, 9.0, 98.0
97, -38, 7.0, 96.0
98, -38, 8.0, 95.0
99, -38, 8.0, 71.0
100, -38, 5.0, 59.0
101, -38, 3.0, 50.0
102, -38, 3.0, 48.0
103, -38, 3.0, 71.0
104, -38, 1.0, 49.0
105, -38, 4.0, 73.0
106, -38, 6.0, 67.0
107, -38, 9.0, 74.0
108, -38, 4.0, 60.0
109, -38, 8.0, 74.0
110, -38, 5.0, 61.0
111, -38, 5.0, 66.0
112, -38, 4.0, 49.0
113, -38, 6.0, 58.0
114, -38, 2.0, 55.0
115, -38, 6.0, 66.0
116, -38, 6.0, 75.0
117, -38, 5.0, 56.0
118, -38, 10.0, 70.0
119, -38, 5.0, 45.0
120, -38, 6.0, 57.0
121, -38, 6.0, 69.0
122, -38, 8.0, 73.0
123, -38, 17.0, 105.0
124, -38, 8.0, 57.0
0, -37, 14.0, 42.0
1, -37, 17.0, 53.0
2, -37, 11.0, 40.0
3, -37, 11.0, 47.0
4, -37, 12.0, 44.0
5, -37, 11.0, 44.0
6, -37, 9.0, 43.0
7, -37, 9.0, 44.0
8, -37, 15.0, 47.0
9, -37, 10.0, 46.0
10, -37, 15.0, 51.0
11, -37, 12.0, 51.0
12, -37, 14.0, 41.0
13, -37, 13.0, 37.0
14, -37, 12.0, 40.0
15, -37, 14.0, 49.0
16, -37, 11.0, 43.0
17, -37, 16.0, 48.0
18, -37, 11.0, 40.0
19, -37, 11.0, 49.0
20, -37, 17.0, 55.0
21, -37, 13.0, 48.0
22, -37, 17.0, 58.0
23, -37, 10.0, 49.0
24, -37, 16.0, 50.0
25, -37, 20.0, 62.0
26, -37, 14.0, 45.0
27, -37, 17.0, 44.0
28, -37, 21.0, 58.0
29, -37, 14.0, 41.0
30, -37, 19.0, 39.0
31, -37, 21.0, 42.0
32, -37, 17.0, 44.0
33, -37, 18.0, 53.0
34, -37, 21.0, 47.0
35, -37, 32.0, 54.0
36, -37, 24.0, 47.0
37, -37, 26.0, 61.0
38, -37, 29.0, 59.0
39, -37, 37.0, 57.0
40, -37, 19.0, 34.0
41, -37, 21.0, 32.0
42, -37, 22.0, 43.0
43, -37, 21.0, 38.0
44, -37, 11.0, 41.0
45, -37, 10.0, 42.0
46, -37, 10.0, 44.0
47, -37, 8.0, 46.0
48, -37, 6.0, 48.0
49, -37, 8.0, 48.0
50, -37, 11.0, 59.0
51, -37, 12.0, 62.0
52, -37, 12.0, 62.0
53, -37, 14.0, 69.0
54, -37, 16.0, 89.0
55, -37, 12.0, 72.0
56, -37, 14.0, 90.0
57, -37, 9.0, 92.0
58, -37, 13.0, 106.0
59, -37, 10.0, 96.0
60, -37, 11.0, 130.0
61, -37, 5.0, 48.0
62, -37, 17.0, 147.0
63, -37, 4.0, 69.0
64, -37, 6.0, 58.0
65, -37, 1.0, 84.0
66, -37, 3.0, 74.0
67, -37, 2.0, 79.0
68, -37, 6.0, 67.0
69, -37, 10.0, 61.0
70, -37, 15.0, 49.0
71, -37, 13.0, 64.0
72, -37, 7.0, 62.0
73, -37, 7.0, 85.0
74, -37, 7.0, 74.0
75, -37, 17.0, 98.0
76, -37, 11.0, 83.0
77, -37, 13.0, 131.0
78, -37, 4.0, 105.0
79, -37, 12.0, 151.0
80, -37, 6.0, 104.0
81, -37, 12.0, 106.0
82, -37, 3.0, 72.0
83, -37, 7.0, 78.0
84, -37, 2.0, 80.0
85, -37, 7.0, 99.0
86, -37, 4.0, 87.0
87, -37, 7.0, 94.0
88, -37, 12.0, 77.0
89, -37, 8.0, 91.0
90, -37, 12.0, 66.0
91, -37, 4.0, 71.0
92, -37, 6.0, 49.0
93, -37, 3.0, 54.0
94, -37, 17.0, 152.0
95, -37, 2.0, 58.0
96, -37, 15.0, 114.0
97, -37, 3.0, 62.0
98, -37, 11.0, 102.0
99, -37, 10.0, 75.0
100, -37, 6.0, 67.0
101, -37, 5.0, 56.0
102, -37, 3.0, 49.0
103, -37, 6.0, 76.0
104, -37, 3.0, 60.0
105, -37, 4.0, 52.0
106, -37, 4.0, 71.0
107, -37, 4.0, 58.0
108, -37, 5.0, 70.0
109, -37, 3.0, 59.0
110, -37, 5.0, 68.0
111, -37, 4.0, 48.0
112, -37, 6.0, 57.0
113, -37, 2.0, 55.0
114, -37, 6.0, 64.0
115, -37, 6.0, 75.0
116, -37, 5.0, 57.0
117, -37, 10.0, 70.0
118, -37, 5.0, 45.0
119, -37, 5.0, 57.0
120, -37, 6.0, 69.0
121, -37, 9.0, 73.0
122, -37, 17.0, 104.0
123, -37, 8.0, 55.0
124, -37, 11.0, 78.0
0, -36, 11.0, 42.0
1, -36, 11.0, 41.0
2, -36, 11.0, 39.0
3, -36, 12.0, 39.0
4, -36, 11.0, 47.0
5, -36, 11.0, 44.0
6, -36, 11.0, 46.0
7, -36, 9.0, 42.0
8, -36, 11.0, 57.0
9, -36, 12.0, 44.0
10, -36, 9.0, 47.0
11, -36, 15.0, 48.0
12, -36, 12.0, 42.0
13, -36, 13.0, 39.0
14, -36, 14.0, 50.0
15, -36, 14.0, 46.0
16, -36, 14.0, 41.0
17, -36, 14.0, 52.0
18, -36, 10.0, 40.0
19, -36, 12.0, 44.0
20, -36, 11.0, 43.0
21, -36, 13.0, 47.0
22, -36, 5.0, 49.0
23, -36, 9.0, 49.0
24, -36, 13.0, 51.0
25, -36, 13.0, 37.0
26, -36, 16.0, 42.0
27, -36, 19.0, 42.0
28, -36, 23.0, 56.0
29, -36, 15.0, 38.0
30, -36, 16.0, 41.0
31, -36, 21.0, 39.0
32, -36, 17.0, 47.0
33, -36, 19.0, 48.0
34, -36, 17.0, 47.0
35, -36, 22.0, 52.0
36, -36, 24.0, 51.0
37, -36, 23.0, 59.0
38, -36, 30.0, 55.0
39, -36, 33.0, 53.0
40, -36, 22.0, 32.0
41, -36, 14.0, 36.0
42, -36, 23.0, 27.0
43, -36, 18.0, 38.0
44, -36, 23.0, 76.0
45, -36, 20.0, 78.0
46, -36, 18.0, 89.0
47, -36, 17.0, 84.0
48, -36, 8.0, 43.0
49, -36, 7.0, 44.0
50, -36, 11.0, 51.0
51, -36, 14.0, 61.0
52, -36, 15.0, 57.0
53, -36, 14.0, 59.0
54, -36, 14.0, 67.0
55, -36, 20.0, 76.0
56, -36, 12.0, 83.0
57, -36, 7.0, 48.0
58, -36, 11.0, 107.0
59, -36, 6.0, 45.0
60, -36, 14.0, 133.0
61, -36, 7.0, 49.0
62, -36, 7.0, 51.0
63, -36, 5.0, 79.0
64, -36, 3.0, 77.0
65, -36, 0.0, 96.0
66, -36, 2.0, 72.0
67, -36, 3.0, 71.0
68, -36, 4.0, 57.0
69, -36, 9.0, 62.0
70, -36, 8.0, 62.0
71, -36, 12.0, 65.0
72, -36, 6.0, 78.0
73, -36, 10.0, 79.0
74, -36, 6.0, 80.0
75, -36, 15.0, 88.0
76, -36, 6.0, 91.0
77, -36, 11.0, 103.0
78, -36, 4.0, 108.0
79, -36, 6.0, 137.0
80, -36, 5.0, 112.0
81, -36, 7.0, 119.0
82, -36, 8.0, 80.0
83, -36, 9.0, 86.0
84, -36, 10.0, 89.0
85, -36, 7.0, 99.0
86, -36, 5.0, 92.0
87, -36, 3.0, 96.0
88, -36, 10.0, 80.0
89, -36, 8.0, 89.0
90, -36, 13.0, 79.0
91, -36, 10.0, 82.0
92, -36, 7.0, 75.0
93, -36, 11.0, 80.0
94, -36, 7.0, 61.0
95, -36, 8.0, 66.0
96, -36, 5.0, 46.0
97, -36, 3.0, 58.0
98, -36, 8.0, 130.0
99, -36, 7.0, 114.0
100, -36, 9.0, 91.0
101, -36, 5.0, 73.0
102, -36, 2.0, 65.0
103, -36, 9.0, 95.0
104, -36, 8.0, 77.0
105, -36, 4.0, 58.0
106, -36, 4.0, 47.0
107, -36, 5.0, 66.0
108, -36, 3.0, 60.0
109, -36, 4.0, 62.0
110, -36, 3.0, 49.0
111, -36, 5.0, 60.0
112, -36, 1.0, 54.0
113, -36, 6.0, 63.0
114, -36, 6.0, 75.0
115, -36, 5.0, 55.0
116, -36, 10.0, 69.0
117, -36, 5.0, 45.0
118, -36, 5.0, 57.0
119, -36, 6.0, 69.0
120, -36, 8.0, 73.0
121, -36, 17.0, 104.0
122, -36, 9.0, 55.0
123, -36, 11.0, 78.0
124, -36, 14.0, 87.0
0, -35, 11.0, 46.0
1, -35, 11.0, 43.0
2, -35, 12.0, 40.0
3, -35, 11.0, 39.0
4, -35, 11.0, 39.0
5, -35, 11.0, 49.0
6, -35, 11.0, 43.0
7, -35, 9.0, 42.0
8, -35, 12.0, 58.0
9, -35, 10.0, 58.0
10, -35, 13.0, 43.0
11, -35, 9.0, 41.0
12, -35, 14.0, 46.0
13, -35, 12.0, 40.0
14, -35, 14.0, 51.0
15, -35, 16.0, 42.0
16, -35, 14.0, 39.0
17, -35, 15.0, 46.0
18, -35, 14.0, 42.0
19, -35, 13.0, 54.0
20, -35, 11.0, 43.0
21, -35, 11.0, 56.0
22, -35, 15.0, 58.0
23, -35, 10.0, 47.0
24, -35, 15.0, 47.0
25, -35, 19.0, 62.0
26, -35, 16.0, 42.0
27, -35, 15.0, 42.0
28, -35, 15.0, 53.0
29, -35, 19.0, 54.0
30, -35, 16.0, 36.0
31, -35, 21.0, 41.0
32, -35, 21.0, 39.0
33, -35, 16.0, 48.0
34, -35, 17.0, 44.0
35, -35, 19.0, 50.0
36, -35, 20.0, 46.0
37, -35, 23.0, 52.0
38, -35, 15.0, 38.0
39, -35, 23.0, 33.0
40, -35, 23.0, 34.0
41, -35, 20.0, 37.0
42, -35, 19.0, 37.0
43, -35, 19.0, 36.0
44, -35, 10.0, 45.0
45, -35, 7.0, 50.0
46, -35, 10.0, 42.0
47, -35, 11.0, 48.0
48, -35, 9.0, 46.0
49, -35, 12.0, 51.0
50, -35, 11.0, 49.0
51, -35, 15.0, 50.0
52, -35, 16.0, 49.0
53, -35, 12.0, 56.0
54, -35, 18.0, 62.0
55, -35, 12.0, 66.0
56, -35, 13.0, 84.0
57, -35, 8.0, 85.0
58, -35, 14.0, 98.0
59, -35, 7.0, 45.0
60, -35, 11.0, 45.0
61, -35, 10.0, 61.0
62, -35, 11.0, 66.0
63, -35, 6.0, 82.0
64, -35, 5.0, 90.0
65, -35, 2.0, 84.0
66, -35, 1.0, 69.0
67, -35, 4.0, 48.0
68, -35, 3.0, 49.0
69, -35, 3.0, 53.0
70, -35, 2.0, 58.0
71, -35, 2.0, 71.0
72, -35, 2.0, 70.0
73, -35, 7.0, 80.0
74, -35, 4.0, 74.0
75, -35, 10.0, 85.0
76, -35, 5.0, 95.0
77, -35, 9.0, 101.0
78, -35, 7.0, 106.0
79, -35, 9.0, 133.0
80, -35, 6.0, 117.0
81, -35, 4.0, 127.0
82, -35, 3.0, 91.0
83, -35, 4.0, 99.0
84, -35, 5.0, 101.0
85, -35, 5.0, 129.0
86, -35, 5.0, 109.0
87, -35, 4.0, 129.0
88, -35, 6.0, 102.0
89, -35, 5.0, 120.0
90, -35, 6.0, 105.0
91, -35, 9.0, 105.0
92, -35, 9.0, 81.0
93, -35, 10.0, 94.0
94, -35, 7.0, 63.0
95, -35, 5.0, 85.0
96, -35, 4.0, 64.0
97, -35, 5.0, 69.0
98, -35, 5.0, 52.0
99, -35, 8.0, 46.0
100, -35, 10.0, 105.0
101, -35, 7.0, 94.0
102, -35, 5.0, 77.0
103, -35, 7.0, 60.0
104, -35, 8.0, 84.0
105, -35, 8.0, 68.0
106, -35, 5.0, 57.0
107, -35, 3.0, 50.0
108, -35, 4.0, 58.0
109, -35, 5.0, 80.0
110, -35, 5.0, 54.0
111, -35, 1.0, 54.0
112, -35, 5.0, 66.0
113, -35, 5.0, 74.0
114, -35, 4.0, 55.0
115, -35, 10.0, 69.0
116, -35, 5.0, 45.0
117, -35, 5.0, 57.0
118, -35, 6.0, 69.0
119, -35, 8.0, 73.0
120, -35, 17.0, 104.0
121, -35, 8.0, 55.0
122, -35, 11.0, 78.0
123, -35, 15.0, 87.0
124, -35, 6.0, 44.0
0, -34, 12.0, 47.0
1, -34, 12.0, 45.0
2, -34, 11.0, 43.0
3, -34, 11.0, 40.0
4, -34, 10.0, 40.0
5, -34, 15.0, 47.0
6, -34, 9.0, 45.0
7, -34, 9.0, 42.0
8, -34, 9.0, 43.0
9, -34, 13.0, 55.0
10, -34, 10.0, 52.0
11, -34, 12.0, 41.0
12, -34, 14.0, 48.0
13, -34, 13.0, 39.0
14, -34, 16.0, 50.0
15, -34, 14.0, 44.0
16, -34, 12.0, 41.0
17, -34, 15.0, 50.0
18, -34, 14.0, 45.0
19, -34, 12.0, 41.0
20, -34, 11.0, 48.0
21, -34, 13.0, 53.0
22, -34, 8.0, 44.0
23, -34, 13.0, 46.0
24, -34, 14.0, 46.0
25, -34, 20.0, 55.0
26, -34, 15.0, 51.0
27, -34, 16.0, 45.0
28, -34, 15.0, 50.0
29, -34, 21.0, 55.0
30, -34, 14.0, 36.0
31, -34, 25.0, 34.0
32, -34, 20.0, 41.0
33, -34, 21.0, 39.0
34, -34, 19.0, 42.0
35, -34, 25.0, 48.0
36, -34, 22.0, 52.0
37, -34, 26.0, 57.0
38, -34, 26.0, 53.0
39, -34, 19.0, 32.0
40, -34, 18.0, 34.0
41, -34, 24.0, 66.0
42, -34, 18.0, 37.0
43, -34, 18.0, 36.0
44, -34, 12.0, 49.0
45, -34, 14.0, 44.0
46, -34, 10.0, 45.0
47, -34, 21.0, 81.0
48, -34, 11.0, 51.0
49, -34, 13.0, 45.0
50, -34, 8.0, 45.0
51, -34, 9.0, 51.0
52, -34, 11.0, 58.0
53, -34, 11.0, 58.0
54, -34, 10.0, 68.0
