EV, LA, Hits, Outs
15, -41, 9.0, 45.0
16, -41, 10.0, 50.0
17, -41, 10.0, 49.0
18, -41, 11.0, 43.0
19, -41, 9.0, 48.0
20, -41, 8.0, 48.0
21, -41, 11.0, 53.0
22, -41, 7.0, 47.0
23, -41, 9.0, 60.0
24, -41, 8.0, 48.0
25, -41, 7.0, 64.0
26, -41, 7.0, 49.0
27, -41, 7.0, 51.0
28, -41, 12.0, 67.0
29, -41, 13.0, 66.0
30, -41, 11.0, 48.0
31, -41, 15.0, 47.0
32, -41, 14.0, 54.0
33, -41, 16.0, 51.0
34, -41, 14.0, 56.0
35, -41, 17.0, 60.0
36, -41, 15.0, 53.0
37, -41, 17.0, 46.0
38, -41, 16.0, 45.0
39, -41, 17.0, 52.0
40, -41, 18.0, 54.0
41, -41, 21.0, 57.0
42, -41, 21.0, 51.0
43, -41, 24.0, 51.0
44, -41, 27.0, 58.0
45, -41, 28.0, 58.0
46, -41, 16.0, 40.0
47, -41, 14.0, 38.0
48, -41, 13.0, 46.0
49, -41, 13.0, 48.0
50, -41, 13.0, 54.0
51, -41, 11.0, 48.0
52, -41, 13.0, 47.0
53, -41, 12.0, 58.0
54, -41, 9.0, 57.0
55, -41, 13.0, 61.0
56, -41, 8.0, 66.0
57, -41, 8.0, 79.0
58, -41, 11.0, 94.0
59, -41, 10.0, 56.0
60, -41, 16.0, 119.0
61, -41, 16.0, 54.0
62, -41, 13.0, 42.0
63, -41, 20.0, 59.0
64, -41, 15.0, 66.0
65, -41, 11.0, 83.0
66, -41, 9.0, 73.0
67, -41, 9.0, 83.0
68, -41, 10.0, 52.0
69, -41, 11.0, 80.0
70, -41, 9.0, 77.0
71, -41, 7.0, 96.0
72, -41, 5.0, 114.0
73, -41, 5.0, 88.0
74, -41, 6.0, 80.0
75, -41, 11.0, 65.0
76, -41, 12.0, 68.0
77, -41, 14.0, 78.0
78, -41, 8.0, 75.0
79, -41, 7.0, 86.0
80, -41, 4.0, 69.0
81, -41, 7.0, 67.0
82, -41, 11.0, 64.0
83, -41, 10.0, 81.0
84, -41, 12.0, 86.0
85, -41, 7.0, 87.0
86, -41, 6.0, 66.0
87, -41, 6.0, 70.0
88, -41, 4.0, 56.0
89, -41, 6.0, 64.0
90, -41, 6.0, 61.0
91, -41, 3.0, 50.0
92, -41, 3.0, 114.0
93, -41, 2.0, 72.0
94, -41, 1.0, 55.0
95, -41, 1.0, 55.0
96, -41, 5.0, 92.0
97, -41, 9.0, 81.0
98, -41, 6.0, 62.0
99, -41, 5.0, 63.0
100, -41, 7.0, 51.0
101, -41, 8.0, 45.0
102, -41, 7.0, 59.0
103, -41, 6.0, 54.0
104, -41, 6.0, 65.0
105, -41, 3.0, 54.0
106, -41, 5.0, 72.0
107, -41, 8.0, 75.0
108, -41, 9.0, 58.0
109, -41, 6.0, 49.0
110, -41, 6.0, 54.0
111, -41, 5.0, 51.0
112, -41, 6.0, 59.0
113, -41, 6.0, 69.0
114, -41, 3.0, 48.0
115, -41, 3.0, 57.0
116, -41, 5.0, 75.0
117, -41, 7.0, 52.0
118, -41, 4.0, 49.0
119, -41, 10.0, 53.0
120, -41, 11.0, 82.0
0, -40, 7.0, 53.0
1, -40, 5.0, 50.0
2, -40, 5.0, 48.0
3, -40, 5.0, 50.0
4, -40, 5.0, 46.0
5, -40, 6.0, 48.0
6, -40, 6.0, 45.0
7, -40, 11.0, 57.0
8, -40, 9.0, 51.0
9, -40, 9.0, 46.0
10, -40, 8.0, 44.0
11, -40, 14.0, 53.0
12, -40, 10.0, 42.0
13, -40, 13.0, 51.0
14, -40, 10.0, 48.0
15, -40, 10.0, 42.0
16, -40, 11.0, 53.0
17, -40, 10.0, 48.0
18, -40, 9.0, 45.0
19, -40, 10.0, 55.0
20, -40, 9.0, 44.0
21, -40, 6.0, 45.0
22, -40, 8.0, 49.0
23, -40, 8.0, 58.0
24, -40, 6.0, 45.0
25, -40, 6.0, 62.0
26, -40, 4.0, 47.0
27, -40, 8.0, 46.0
28, -40, 11.0, 54.0
29, -40, 11.0, 71.0
30, -40, 9.0, 41.0
31, -40, 16.0, 53.0
32, -40, 13.0, 55.0
33, -40, 15.0, 54.0
34, -40, 15.0, 49.0
35, -40, 14.0, 52.0
36, -40, 16.0, 48.0
37, -40, 17.0, 34.0
38, -40, 14.0, 41.0
39, -40, 14.0, 43.0
40, -40, 16.0, 46.0
41, -40, 18.0, 57.0
42, -40, 22.0, 41.0
43, -40, 18.0, 60.0
44, -40, 25.0, 55.0
45, -40, 26.0, 63.0
46, -40, 22.0, 60.0
47, -40, 15.0, 43.0
48, -40, 7.0, 48.0
49, -40, 21.0, 82.0
50, -40, 8.0, 48.0
51, -40, 10.0, 52.0
52, -40, 11.0, 51.0
53, -40, 11.0, 57.0
54, -40, 9.0, 59.0
55, -40, 9.0, 55.0
56, -40, 12.0, 76.0
57, -40, 11.0, 77.0
58, -40, 12.0, 97.0
59, -40, 8.0, 48.0
60, -40, 4.0, 48.0
61, -40, 6.0, 48.0
62, -40, 6.0, 59.0
63, -40, 10.0, 77.0
64, -40, 11.0, 81.0
65, -40, 8.0, 87.0
66, -40, 6.0, 58.0
67, -40, 8.0, 76.0
68, -40, 10.0, 55.0
69, -40, 14.0, 67.0
70, -40, 5.0, 51.0
71, -40, 10.0, 89.0
72, -40, 4.0, 71.0
73, -40, 7.0, 90.0
74, -40, 5.0, 72.0
75, -40, 6.0, 78.0
76, -40, 8.0, 73.0
77, -40, 11.0, 84.0
78, -40, 11.0, 64.0
79, -40, 11.0, 94.0
80, -40, 10.0, 86.0
81, -40, 6.0, 95.0
82, -40, 11.0, 93.0
83, -40, 6.0, 84.0
84, -40, 11.0, 70.0
85, -40, 6.0, 81.0
86, -40, 5.0, 58.0
87, -40, 5.0, 73.0
88, -40, 4.0, 49.0
89, -40, 4.0, 69.0
90, -40, 3.0, 57.0
91, -40, 1.0, 59.0
92, -40, 4.0, 123.0
93, -40, 4.0, 94.0
94, -40, 2.0, 75.0
95, -40, 1.0, 65.0
96, -40, 2.0, 53.0
97, -40, 3.0, 47.0
98, -40, 6.0, 78.0
99, -40, 5.0, 63.0
100, -40, 8.0, 53.0
101, -40, 6.0, 48.0
102, -40, 7.0, 68.0
103, -40, 5.0, 58.0
104, -40, 4.0, 50.0
105, -40, 3.0, 63.0
106, -40, 6.0, 73.0
107, -40, 6.0, 62.0
108, -40, 5.0, 48.0
109, -40, 6.0, 56.0
110, -40, 5.0, 52.0
111, -40, 6.0, 58.0
112, -40, 6.0, 69.0
113, -40, 3.0, 49.0
114, -40, 3.0, 56.0
115, -40, 5.0, 72.0
116, -40, 6.0, 50.0
117, -40, 4.0, 48.0
118, -40, 11.0, 52.0
119, -40, 11.0, 82.0
120, -40, 11.0, 57.0
0, -39, 7.0, 55.0
1, -39, 6.0, 52.0
2, -39, 5.0, 49.0
3, -39, 5.0, 45.0
4, -39, 5.0, 45.0
5, -39, 6.0, 53.0
6, -39, 10.0, 64.0
7, -39, 9.0, 63.0
8, -39, 10.0, 54.0
9, -39, 9.0, 51.0
10, -39, 9.0, 42.0
11, -39, 14.0, 56.0
12, -39, 14.0, 51.0
13, -39, 9.0, 44.0
14, -39, 11.0, 49.0
15, -39, 10.0, 41.0
16, -39, 11.0, 41.0
17, -39, 10.0, 49.0
18, -39, 7.0, 47.0
19, -39, 9.0, 52.0
20, -39, 8.0, 49.0
21, -39, 11.0, 60.0
22, -39, 13.0, 47.0
23, -39, 11.0, 53.0
24, -39, 10.0, 66.0
25, -39, 5.0, 57.0
26, -39, 9.0, 62.0
27, -39, 6.0, 46.0
28, -39, 12.0, 60.0
29, -39, 8.0, 68.0
30, -39, 8.0, 58.0
31, -39, 16.0, 54.0
32, -39, 15.0, 57.0
33, -39, 17.0, 56.0
34, -39, 19.0, 61.0
35, -39, 18.0, 61.0
36, -39, 19.0, 50.0
37, -39, 19.0, 40.0
38, -39, 20.0, 38.0
39, -39, 25.0, 47.0
40, -39, 24.0, 52.0
41, -39, 23.0, 49.0
42, -39, 25.0, 44.0
43, -39, 30.0, 54.0
44, -39, 26.0, 64.0
45, -39, 29.0, 58.0
46, -39, 24.0, 61.0
47, -39, 17.0, 59.0
48, -39, 5.0, 47.0
49, -39, 21.0, 76.0
50, -39, 16.0, 45.0
51, -39, 10.0, 40.0
52, -39, 15.0, 41.0
53, -39, 15.0, 47.0
54, -39, 14.0, 55.0
55, -39, 11.0, 63.0
56, -39, 12.0, 74.0
57, -39, 14.0, 90.0
58, -39, 14.0, 87.0
59, -39, 8.0, 48.0
60, -39, 13.0, 121.0
61, -39, 4.0, 67.0
62, -39, 4.0, 50.0
63, -39, 4.0, 84.0
64, -39, 6.0, 65.0
65, -39, 10.0, 77.0
66, -39, 10.0, 65.0
67, -39, 16.0, 83.0
68, -39, 13.0, 65.0
69, -39, 12.0, 95.0
70, -39, 6.0, 78.0
71, -39, 7.0, 91.0
72, -39, 4.0, 94.0
73, -39, 8.0, 83.0
74, -39, 5.0, 93.0
75, -39, 6.0, 99.0
76, -39, 9.0, 84.0
77, -39, 11.0, 98.0
78, -39, 11.0, 77.0
79, -39, 15.0, 107.0
80, -39, 10.0, 91.0
81, -39, 15.0, 114.0
82, -39, 8.0, 87.0
83, -39, 5.0, 87.0
84, -39, 5.0, 69.0
85, -39, 8.0, 86.0
86, -39, 8.0, 79.0
87, -39, 10.0, 84.0
88, -39, 8.0, 59.0
89, -39, 5.0, 72.0
90, -39, 8.0, 68.0
91, -39, 2.0, 65.0
92, -39, 4.0, 54.0
93, -39, 6.0, 103.0
94, -39, 1.0, 103.0
95, -39, 1.0, 94.0
96, -39, 1.0, 64.0
97, -39, 4.0, 61.0
98, -39, 3.0, 51.0
99, -39, 7.0, 79.0
100, -39, 8.0, 66.0
101, -39, 7.0, 51.0
102, -39, 7.0, 77.0
103, -39, 5.0, 65.0
104, -39, 4.0, 56.0
105, -39, 7.0, 73.0
106, -39, 6.0, 50.0
107, -39, 5.0, 45.0
108, -39, 5.0, 57.0
109, -39, 5.0, 49.0
110, -39, 6.0, 60.0
111, -39, 6.0, 70.0
112, -39, 3.0, 48.0
113, -39, 3.0, 56.0
114, -39, 5.0, 73.0
115, -39, 6.0, 50.0
116, -39, 4.0, 48.0
117, -39, 10.0, 52.0
118, -39, 11.0, 81.0
119, -39, 12.0, 56.0
120, -39, 9.0, 65.0
0, -38, 8.0, 52.0
1, -38, 7.0, 54.0
2, -38, 6.0, 49.0
3, -38, 7.0, 56.0
4, -38, 6.0, 50.0
5, -38, 5.0, 49.0
6, -38, 5.0, 50.0
7, -38, 9.0, 61.0
8, -38, 9.0, 63.0
9, -38, 10.0, 50.0
10, -38, 9.0, 46.0
11, -38, 10.0, 42.0
12, -38, 7.0, 43.0
13, -38, 12.0, 49.0
14, -38, 13.0, 48.0
15, -38, 12.0, 48.0
16, -38, 11.0, 54.0
17, -38, 9.0, 52.0
18, -38, 10.0, 45.0
19, -38, 8.0, 53.0
20, -38, 7.0, 47.0
21, -38, 12.0, 56.0
22, -38, 9.0, 47.0
23, -38, 13.0, 54.0
24, -38, 12.0, 69.0
25, -38, 8.0, 50.0
26, -38, 4.0, 46.0
27, -38, 9.0, 47.0
28, -38, 9.0, 59.0
29, -38, 8.0, 76.0
30, -38, 8.0, 51.0
31, -38, 8.0, 53.0
32, -38, 10.0, 51.0
33, -38, 9.0, 57.0
34, -38, 13.0, 52.0
35, -38, 16.0, 59.0
36, -38, 15.0, 46.0
37, -38, 24.0, 76.0
38, -38, 30.0, 72.0
39, -38, 20.0, 46.0
40, -38, 23.0, 40.0
41, -38, 18.0, 37.0
42, -38, 24.0, 37.0
43, -38, 23.0, 51.0
44, -38, 23.0, 53.0
45, -38, 22.0, 67.0
46, -38, 20.0, 53.0
47, -38, 12.0, 40.0
48, -38, 17.0, 61.0
49, -38, 20.0, 77.0
50, -38, 22.0, 73.0
51, -38, 10.0, 49.0
52, -38, 14.0, 42.0
53, -38, 14.0, 51.0
54, -38, 12.0, 53.0
55, -38, 11.0, 73.0
56, -38, 10.0, 86.0
57, -38, 9.0, 71.0
58, -38, 15.0, 91.0
59, -38, 12.0, 97.0
60, -38, 11.0, 119.0
61, -38, 2.0, 61.0
62, -38, 2.0, 66.0
63, -38, 3.0, 88.0
64, -38, 4.0, 68.0
65, -38, 6.0, 75.0
66, -38, 8.0, 67.0
67, -38, 9.0, 86.0
68, -38, 6.0, 78.0
69, -38, 6.0, 90.0
70, -38, 4.0, 73.0
71, -38, 11.0, 75.0
72, -38, 8.0, 61.0
73, -38, 11.0, 74.0
74, -38, 5.0, 89.0
75, -38, 4.0, 115.0
76, -38, 2.0, 100.0
77, -38, 6.0, 119.0
78, -38, 12.0, 73.0
79, -38, 18.0, 111.0
80, -38, 19.0, 90.0
81, -38, 14.0, 115.0
82, -38, 7.0, 103.0
83, -38, 4.0, 91.0
84, -38, 3.0, 73.0
85, -38, 4.0, 93.0
86, -38, 4.0, 69.0
87, -38, 4.0, 90.0
88, -38, 4.0, 53.0
89, -38, 4.0, 79.0
90, -38, 5.0, 66.0
91, -38, 2.0, 79.0
92, -38, 3.0, 68.0
93, -38, 0.0, 63.0
94, -38, 0.0, 53.0
95, -38, 2.0, 116.0
96, -38, 3.0, 88.0
97, -38, 4.0, 68.0
98, -38, 7.0, 59.0
99, -38, 7.0, 43.0
100, -38, 11.0, 74.0
101, -38, 7.0, 59.0
102, -38, 4.0, 49.0
103, -38, 8.0, 77.0
104, -38, 6.0, 58.0
105, -38, 7.0, 51.0
106, -38, 6.0, 47.0
107, -38, 5.0, 50.0
108, -38, 4.0, 47.0
109, -38, 6.0, 60.0
110, -38, 6.0, 67.0
111, -38, 3.0, 48.0
112, -38, 3.0, 57.0
113, -38, 5.0, 72.0
114, -38, 6.0, 50.0
115, -38, 4.0, 49.0
116, -38, 10.0, 52.0
117, -38, 11.0, 81.0
118, -38, 11.0, 56.0
119, -38, 9.0, 65.0
120, -38, 8.0, 42.0
0, -37, 7.0, 56.0
1, -37, 8.0, 49.0
2, -37, 7.0, 49.0
3, -37, 8.0, 56.0
4, -37, 6.0, 51.0
5, -37, 5.0, 47.0
6, -37, 5.0, 47.0
7, -37, 5.0, 50.0
8, -37, 9.0, 57.0
9, -37, 9.0, 60.0
10, -37, 11.0, 50.0
11, -37, 8.0, 50.0
12, -37, 13.0, 55.0
13, -37, 12.0, 51.0
14, -37, 13.0, 48.0
15, -37, 10.0, 47.0
16, -37, 9.0, 45.0
17, -37, 11.0, 50.0
18, -37, 9.0, 46.0
19, -37, 8.0, 56.0
20, -37, 9.0, 41.0
21, -37, 10.0, 51.0
22, -37, 10.0, 48.0
23, -37, 9.0, 51.0
24, -37, 10.0, 43.0
25, -37, 10.0, 54.0
26, -37, 13.0, 58.0
27, -37, 15.0, 71.0
28, -37, 12.0, 52.0
29, -37, 14.0, 72.0
30, -37, 17.0, 68.0
31, -37, 10.0, 43.0
32, -37, 9.0, 53.0
33, -37, 8.0, 56.0
34, -37, 11.0, 50.0
35, -37, 17.0, 53.0
36, -37, 11.0, 41.0
37, -37, 11.0, 40.0
38, -37, 14.0, 41.0
39, -37, 18.0, 39.0
40, -37, 18.0, 36.0
41, -37, 22.0, 39.0
42, -37, 21.0, 38.0
43, -37, 26.0, 49.0
44, -37, 22.0, 54.0
45, -37, 19.0, 46.0
46, -37, 15.0, 51.0
47, -37, 22.0, 54.0
48, -37, 18.0, 57.0
49, -37, 18.0, 73.0
50, -37, 11.0, 43.0
51, -37, 8.0, 50.0
52, -37, 11.0, 48.0
53, -37, 12.0, 51.0
54, -37, 11.0, 55.0
55, -37, 6.0, 59.0
56, -37, 7.0, 68.0
57, -37, 8.0, 75.0
58, -37, 10.0, 80.0
59, -37, 7.0, 99.0
60, -37, 7.0, 119.0
61, -37, 0.0, 68.0
62, -37, 1.0, 62.0
63, -37, 1.0, 80.0
64, -37, 3.0, 49.0
65, -37, 9.0, 60.0
66, -37, 10.0, 53.0
67, -37, 16.0, 65.0
68, -37, 9.0, 60.0
69, -37, 9.0, 81.0
70, -37, 4.0, 68.0
71, -37, 6.0, 84.0
72, -37, 3.0, 69.0
73, -37, 7.0, 86.0
74, -37, 4.0, 99.0
75, -37, 7.0, 124.0
76, -37, 7.0, 104.0
77, -37, 8.0, 106.0
78, -37, 9.0, 95.0
79, -37, 14.0, 108.0
80, -37, 11.0, 111.0
81, -37, 15.0, 112.0
82, -37, 11.0, 92.0
83, -37, 11.0, 105.0
84, -37, 10.0, 99.0
85, -37, 7.0, 114.0
86, -37, 7.0, 101.0
87, -37, 3.0, 105.0
88, -37, 8.0, 78.0
89, -37, 7.0, 83.0
90, -37, 11.0, 62.0
91, -37, 6.0, 64.0
92, -37, 3.0, 63.0
93, -37, 0.0, 73.0
94, -37, 0.0, 52.0
95, -37, 0.0, 53.0
96, -37, 4.0, 97.0
97, -37, 8.0, 66.0
98, -37, 8.0, 66.0
99, -37, 8.0, 50.0
100, -37, 10.0, 89.0
101, -37, 9.0, 75.0
102, -37, 9.0, 61.0
103, -37, 5.0, 49.0
104, -37, 7.0, 76.0
105, -37, 6.0, 64.0
106, -37, 5.0, 48.0
107, -37, 8.0, 62.0
108, -37, 5.0, 53.0
109, -37, 6.0, 65.0
110, -37, 3.0, 50.0
111, -37, 3.0, 54.0
112, -37, 5.0, 72.0
113, -37, 6.0, 50.0
114, -37, 4.0, 47.0
115, -37, 10.0, 52.0
116, -37, 11.0, 82.0
117, -37, 11.0, 56.0
118, -37, 9.0, 65.0
119, -37, 12.0, 75.0
120, -37, 6.0, 51.0
0, -36, 9.0, 54.0
1, -36, 7.0, 51.0
2, -36, 7.0, 44.0
3, -36, 6.0, 47.0
4, -36, 7.0, 53.0
5, -36, 6.0, 49.0
6, -36, 5.0, 47.0
7, -36, 5.0, 47.0
8, -36, 5.0, 49.0
9, -36, 10.0, 57.0
10, -36, 8.0, 62.0
11, -36, 9.0, 48.0
12, -36, 9.0, 44.0
13, -36, 14.0, 54.0
14, -36, 9.0, 50.0
15, -36, 10.0, 45.0
16, -36, 10.0, 43.0
17, -36, 10.0, 54.0
18, -36, 8.0, 45.0
19, -36, 9.0, 50.0
20, -36, 8.0, 47.0
21, -36, 10.0, 51.0
22, -36, 8.0, 43.0
23, -36, 11.0, 49.0
24, -36, 12.0, 65.0
25, -36, 11.0, 51.0
26, -36, 11.0, 50.0
27, -36, 15.0, 69.0
28, -36, 16.0, 50.0
29, -36, 14.0, 57.0
30, -36, 18.0, 60.0
31, -36, 12.0, 41.0
32, -36, 10.0, 45.0
33, -36, 9.0, 43.0
34, -36, 10.0, 42.0
35, -36, 11.0, 48.0
36, -36, 10.0, 42.0
37, -36, 22.0, 68.0
38, -36, 23.0, 63.0
39, -36, 20.0, 60.0
40, -36, 16.0, 37.0
41, -36, 15.0, 44.0
42, -36, 21.0, 37.0
43, -36, 20.0, 56.0
44, -36, 22.0, 52.0
45, -36, 16.0, 57.0
46, -36, 17.0, 59.0
47, -36, 14.0, 71.0
48, -36, 16.0, 70.0
49, -36, 17.0, 83.0
50, -36, 12.0, 41.0
51, -36, 13.0, 43.0
52, -36, 14.0, 46.0
53, -36, 16.0, 47.0
54, -36, 11.0, 51.0
55, -36, 10.0, 55.0
56, -36, 6.0, 76.0
57, -36, 8.0, 70.0
58, -36, 8.0, 93.0
59, -36, 6.0, 99.0
60, -36, 8.0, 136.0
61, -36, 2.0, 62.0
62, -36, 4.0, 65.0
63, -36, 2.0, 80.0
64, -36, 4.0, 76.0
65, -36, 1.0, 64.0
66, -36, 3.0, 66.0
67, -36, 8.0, 58.0
68, -36, 7.0, 86.0
69, -36, 7.0, 79.0
70, -36, 5.0, 94.0
71, -36, 4.0, 73.0
72, -36, 5.0, 90.0
73, -36, 3.0, 92.0
74, -36, 1.0, 112.0
75, -36, 2.0, 124.0
76, -36, 2.0, 102.0
77, -36, 3.0, 110.0
78, -36, 10.0, 91.0
79, -36, 7.0, 128.0
80, -36, 10.0, 107.0
81, -36, 8.0, 115.0
82, -36, 6.0, 102.0
83, -36, 12.0, 109.0
84, -36, 7.0, 114.0
85, -36, 11.0, 132.0
86, -36, 4.0, 107.0
87, -36, 4.0, 119.0
88, -36, 3.0, 94.0
89, -36, 4.0, 105.0
90, -36, 7.0, 73.0
91, -36, 3.0, 98.0
92, -36, 2.0, 71.0
93, -36, 0.0, 89.0
94, -36, 0.0, 66.0
95, -36, 0.0, 54.0
96, -36, 8.0, 123.0
97, -36, 3.0, 95.0
98, -36, 4.0, 82.0
99, -36, 5.0, 65.0
100, -36, 4.0, 49.0
101, -36, 11.0, 100.0
102, -36, 13.0, 70.0
103, -36, 8.0, 64.0
104, -36, 5.0, 55.0
105, -36, 8.0, 76.0
106, -36, 6.0, 58.0
107, -36, 6.0, 50.0
108, -36, 4.0, 64.0
109, -36, 4.0, 75.0
110, -36, 2.0, 54.0
111, -36, 5.0, 74.0
112, -36, 6.0, 48.0
113, -36, 4.0, 46.0
114, -36, 10.0, 52.0
115, -36, 11.0, 80.0
116, -36, 11.0, 55.0
117, -36, 9.0, 66.0
118, -36, 12.0, 75.0
119, -36, 6.0, 51.0
120, -36, 10.0, 62.0
0, -35, 10.0, 52.0
1, -35, 8.0, 49.0
2, -35, 6.0, 49.0
3, -35, 7.0, 43.0
4, -35, 6.0, 45.0
5, -35, 7.0, 53.0
6, -35, 6.0, 49.0
7, -35, 5.0, 46.0
8, -35, 5.0, 46.0
9, -35, 5.0, 50.0
10, -35, 8.0, 55.0
11, -35, 9.0, 56.0
12, -35, 8.0, 49.0
13, -35, 7.0, 43.0
14, -35, 11.0, 51.0
15, -35, 11.0, 46.0
16, -35, 11.0, 60.0
17, -35, 11.0, 46.0
18, -35, 11.0, 40.0
19, -35, 9.0, 52.0
20, -35, 9.0, 48.0
21, -35, 9.0, 59.0
22, -35, 9.0, 42.0
23, -35, 11.0, 50.0
24, -35, 13.0, 61.0
25, -35, 11.0, 46.0
26, -35, 15.0, 41.0
27, -35, 21.0, 59.0
28, -35, 11.0, 42.0
29, -35, 10.0, 54.0
30, -35, 15.0, 55.0
31, -35, 14.0, 46.0
32, -35, 16.0, 41.0
33, -35, 8.0, 50.0
34, -35, 9.0, 42.0
35, -35, 11.0, 44.0
36, -35, 24.0, 64.0
37, -35, 24.0, 62.0
38, -35, 23.0, 58.0
39, -35, 17.0, 41.0
40, -35, 20.0, 40.0
41, -35, 20.0, 43.0
42, -35, 19.0, 41.0
43, -35, 22.0, 46.0
44, -35, 16.0, 53.0
45, -35, 14.0, 52.0
46, -35, 13.0, 50.0
47, -35, 15.0, 58.0
48, -35, 6.0, 44.0
49, -35, 15.0, 68.0
50, -35, 11.0, 40.0
51, -35, 11.0, 48.0
52, -35, 14.0, 57.0
53, -35, 14.0, 49.0
54, -35, 11.0, 49.0
55, -35, 6.0, 63.0
56, -35, 6.0, 64.0
57, -35, 6.0, 79.0
58, -35, 8.0, 90.0
59, -35, 5.0, 104.0
60, -35, 7.0, 115.0
61, -35, 1.0, 54.0
62, -35, 1.0, 55.0
63, -35, 1.0, 74.0
64, -35, 3.0, 70.0
65, -35, 5.0, 74.0
66, -35, 5.0, 61.0
67, -35, 11.0, 54.0
68, -35, 11.0, 68.0
69, -35, 9.0, 78.0
70, -35, 7.0, 81.0
71, -35, 1.0, 85.0
72, -35, 5.0, 79.0
73, -35, 4.0, 111.0
74, -35, 9.0, 107.0
75, -35, 8.0, 123.0
76, -35, 8.0, 104.0
77, -35, 7.0, 106.0
78, -35, 4.0, 111.0
79, -35, 7.0, 121.0
80, -35, 7.0, 113.0
81, -35, 10.0, 121.0
82, -35, 11.0, 107.0
83, -35, 11.0, 129.0
84, -35, 11.0, 126.0
85, -35, 11.0, 126.0
86, -35, 11.0, 131.0
87, -35, 8.0, 131.0
88, -35, 10.0, 127.0
89, -35, 9.0, 115.0
90, -35, 7.0, 90.0
91, -35, 6.0, 86.0
92, -35, 1.0, 71.0
93, -35, 6.0, 90.0
94, -35, 2.0, 68.0
95, -35, 4.0, 61.0
96, -35, 3.0, 59.0
97, -35, 9.0, 111.0
98, -35, 7.0, 109.0
99, -35, 8.0, 88.0
100, -35, 8.0, 69.0
101, -35, 9.0, 56.0
102, -35, 4.0, 46.0
103, -35, 6.0, 76.0
104, -35, 7.0, 58.0
105, -35, 6.0, 47.0
106, -35, 5.0, 69.0
107, -35, 3.0, 58.0
108, -35, 5.0, 72.0
109, -35, 2.0, 53.0
110, -35, 4.0, 69.0
111, -35, 5.0, 47.0
112, -35, 3.0, 49.0
113, -35, 9.0, 50.0
114, -35, 11.0, 79.0
115, -35, 11.0, 55.0
116, -35, 9.0, 64.0
117, -35, 12.0, 74.0
118, -35, 6.0, 51.0
119, -35, 10.0, 62.0
120, -35, 10.0, 74.0
0, -34, 8.0, 49.0
1, -34, 9.0, 50.0
2, -34, 8.0, 48.0
3, -34, 6.0, 47.0
4, -34, 7.0, 44.0
5, -34, 6.0, 45.0
6, -34, 7.0, 52.0
7, -34, 6.0, 48.0
8, -34, 5.0, 47.0
9, -34, 5.0, 45.0
10, -34, 5.0, 45.0
11, -34, 7.0, 56.0
12, -34, 7.0, 55.0
13, -34, 8.0, 45.0
14, -34, 12.0, 54.0
15, -34, 10.0, 46.0
16, -34, 8.0, 42.0
17, -34, 12.0, 48.0
18, -34, 12.0, 46.0
19, -34, 10.0, 54.0
20, -34, 8.0, 44.0
21, -34, 11.0, 56.0
22, -34, 9.0, 43.0
23, -34, 11.0, 43.0
24, -34, 14.0, 56.0
25, -34, 12.0, 44.0
26, -34, 11.0, 40.0
27, -34, 18.0, 56.0
28, -34, 12.0, 44.0
29, -34, 13.0, 58.0
30, -34, 10.0, 43.0
31, -34, 14.0, 48.0
32, -34, 12.0, 46.0
33, -34, 11.0, 44.0
34, -34, 11.0, 45.0
35, -34, 15.0, 53.0
36, -34, 12.0, 40.0
37, -34, 18.0, 33.0
38, -34, 17.0, 38.0
39, -34, 24.0, 42.0
40, -34, 21.0, 41.0
41, -34, 17.0, 44.0
42, -34, 19.0, 41.0
43, -34, 23.0, 55.0
44, -34, 19.0, 55.0
45, -34, 14.0, 57.0
46, -34, 11.0, 50.0
47, -34, 9.0, 68.0
48, -34, 14.0, 73.0
49, -34, 15.0, 73.0
50, -34, 15.0, 68.0
51, -34, 6.0, 48.0
52, -34, 7.0, 56.0
53, -34, 9.0, 47.0
54, -34, 9.0, 55.0
55, -34, 6.0, 59.0
56, -34, 3.0, 68.0
57, -34, 1.0, 76.0
58, -34, 5.0, 98.0
59, -34, 6.0, 50.0
60, -34, 3.0, 49.0
61, -34, 8.0, 54.0
62, -34, 3.0, 51.0
63, -34, 5.0, 70.0
64, -34, 6.0, 77.0
65, -34, 5.0, 81.0
66, -34, 6.0, 68.0
67, -34, 6.0, 71.0
68, -34, 6.0, 85.0
69, -34, 6.0, 95.0
70, -34, 4.0, 102.0
71, -34, 1.0, 82.0
72, -34, 4.0, 87.0
73, -34, 4.0, 97.0
74, -34, 5.0, 103.0
75, -34, 5.0, 110.0
76, -34, 3.0, 106.0
77, -34, 1.0, 114.0
78, -34, 4.0, 112.0
79, -34, 4.0, 122.0
80, -34, 7.0, 122.0
81, -34, 9.0, 134.0
82, -34, 4.0, 143.0
83, -34, 13.0, 134.0
84, -34, 4.0, 132.0
85, -34, 12.0, 134.0
86, -34, 7.0, 128.0
87, -34, 11.0, 130.0
88, -34, 9.0, 115.0
89, -34, 7.0, 123.0
90, -34, 4.0, 96.0
91, -34, 9.0, 108.0
92, -34, 4.0, 83.0
93, -34, 9.0, 84.0
94, -34, 2.0, 72.0
95, -34, 2.0, 50.0
96, -34, 2.0, 48.0
97, -34, 3.0, 57.0
98, -34, 7.0, 46.0
99, -34, 4.0, 52.0
