Blackmon, Charlie,453568,2021,582,139,97,25,4,13,15.6,9.3,.270,.291,20.2,47.3,4.34,27.6
Frazier, Todd,453943,2021,40,3,2,1,0,0,15,7.5,.086,.174,17.8,45.6,4.8,24.2
Maldonado, Martín,455117,2021,426,64,41,10,1,12,29.8,11,.172,.183,28.9,42.8,5.06,23.8
Chirinos, Robinson,455139,2021,112,22,11,5,1,5,32.1,8,.227,.189,32.4,48.1,,24.9
Price, David,456034,2021,18,4,3,1,0,0,16.7,0,.267,.205,20.7,58,,
Cueto, Johnny,456501,2021,37,2,2,0,0,0,24.3,8.1,.069,.111,22.4,47.2,,24.0
Cain, Lorenzo,456715,2021,286,66,45,13,0,8,16.8,9.1,.257,.254,21.9,44.6,4.38,28.7
Solano, Donovan,456781,2021,344,86,62,17,0,7,16.9,7.3,.280,.275,20.3,49.7,4.57,26.1
McCutchen, Andrew,457705,2021,574,107,55,24,1,27,23,14.1,.222,.240,25.9,41.7,4.37,28.7
Upton, Justin,457708,2021,362,67,38,12,0,17,29.6,10.8,.211,.226,31.4,45.1,4.6,27.4
Maybin, Cameron,457727,2021,33,1,1,0,0,0,36.4,9.1,.036,.096,33.3,49.6,,29.2
Turner, Justin,457759,2021,612,148,99,22,0,27,16,10,.278,.270,17.7,44.5,4.77,25.8
Posey III, Buster,457763,2021,454,120,79,23,0,18,19.2,12.3,.304,.281,23.9,44.6,4.84,24.3
Bruce, Jay,457803,2021,39,4,2,1,0,1,33.3,12.8,.118,.161,36.3,48.2,,23.2
Happ, J.A.,457918,2021,15,0,0,0,0,0,33.3,6.7,.000,.085,19.2,44.1,,22.7
Votto, Joey,458015,2021,533,119,59,23,1,36,23.8,14.4,.266,.274,29.4,43.9,4.76,25.2
Gardner, Brett,458731,2021,461,86,56,16,4,10,21.7,13,.222,.219,18.3,37.5,4.15,28.6
Joyce, Matt,459964,2021,69,5,2,1,0,2,23.2,17.4,.091,.162,30.3,44.9,,26.3
Butera, Drew,460077,2021,36,3,2,1,0,0,44.4,0,.094,.145,31.2,53.5,,24.9
Romine, Andrew,461865,2021,64,11,8,2,0,1,37.5,6.3,.183,.190,24.8,53.2,,27.5
Andrus, Elvis,462101,2021,541,121,91,25,2,3,15,5.7,.243,.273,19.6,48.9,4.52,26.7
Sandoval, Pablo,467055,2021,86,13,9,0,0,4,29.1,12.8,.178,.203,31.5,47.8,,22.6
Ramos, Wilson,467092,2021,163,31,18,5,0,8,22.1,5.5,.205,.236,26.7,54.6,5.03,23.8
Santana, Carlos,467793,2021,659,121,87,15,0,19,15.5,13.1,.214,.244,22.2,43.4,4.7,25.0
Parra, Gerardo,467827,2021,107,23,16,5,0,2,28,5.6,.237,.213,26.1,49.9,,26.1
Carrasco, Carlos,471911,2021,19,0,0,0,0,0,52.6,0,.000,.068,38.9,53.7,,
Anderson, Brett,474463,2021,34,0,0,0,0,0,41.2,11.8,.000,.078,30.6,36.8,,
Mercer, Jordy,474568,2021,127,30,21,7,0,2,26.8,7.1,.254,.239,23.5,42.6,4.53,26.5
Belt, Brandon,474832,2021,381,89,44,14,2,29,27,12.6,.274,.243,28.1,47.5,4.61,25.6
Zimmerman, Ryan,475582,2021,273,62,32,16,0,14,28.2,5.9,.243,.232,29,45.7,4.52,26.6
Lowrie, Jed,476704,2021,512,112,70,28,0,14,21.1,9.6,.245,.259,24.2,46.7,4.68,25.3
Kershaw, Clayton,477132,2021,39,8,8,0,0,0,28.2,2.6,.222,.214,24.7,54.1,,23.0
Avila, Alex,488671,2021,111,17,6,9,1,1,33.3,17.1,.191,.176,39.7,37,,24.2
Brantley Jr., Michael,488726,2021,508,146,106,29,3,8,10.4,6.5,.311,.312,10.9,45.6,4.65,25.7
Castro, Jason,488771,2021,179,35,20,7,0,8,30.2,14,.235,.257,34.6,40,4.52,26.6
Miley, Wade,489119,2021,59,10,7,3,0,0,22,5.1,.185,.219,26.4,64.2,,23.8
Gurriel, Yuli,493329,2021,605,169,123,31,0,15,11.2,9.8,.319,.271,13.9,42.8,4.42,27.0
Campbell, Eric,493472,2021,12,3,3,0,0,0,8.3,8.3,.273,.255,23.8,51.2,,25.7
Rojas, Miguel,500743,2021,539,131,89,30,3,9,13.7,6.9,.265,.249,19.3,45.7,4.56,26.6
Escobar, Eduardo,500871,2021,599,139,80,26,5,28,20.7,8,.253,.249,23.9,49.5,4.34,27.4
Adrianza, Ehire,501303,2021,209,45,29,9,2,5,20.1,10,.247,.249,21.1,44.9,4.43,26.9
Lagares, Juan,501571,2021,327,73,45,20,2,6,23.2,3.7,.236,.244,24.3,50.3,4.45,28.2
Almonte, Abraham,501659,2021,175,32,15,12,0,5,21.7,14.9,.216,.228,23.2,43,4.4,27.8
Davis, Khris,501981,2021,114,21,12,5,1,3,27.2,8.8,.206,.217,36,52.3,4.95,25.6
Gibson, Kyle,502043,2021,30,4,3,0,0,1,33.3,0,.138,.132,23.4,49.5,,24.7
Pham, Tommy,502054,2021,561,109,68,24,2,15,22.8,13.9,.229,.253,23.6,38.2,4.54,27.8
Martinez, J.D.,502110,2021,634,163,90,42,3,28,23.7,8.7,.286,.288,29.2,54.2,4.69,26.1
Espino, Paolo,502179,2021,33,5,5,0,0,0,45.5,0,.167,.185,38.5,43.7,,23.1
Reddick, Josh,502210,2021,158,39,26,11,0,2,19.6,3.8,.258,.262,21,53.5,4.54,26.3
Freeman, Mike,502273,2021,65,11,11,0,0,0,30.8,7.7,.186,.204,31.5,49,,27.7
Dyson, Jarrod,502481,2021,149,28,19,7,2,0,22.1,6.7,.207,.220,24.6,48.6,4.25,27.9
Anderson, Chase,502624,2021,14,0,0,0,0,0,42.9,0,.000,.136,50,55.8,,
Goldschmidt, Paul,502671,2021,679,177,108,36,2,31,20,9.9,.294,.293,24.9,44.2,4.59,26.2
Gonzalez, Marwin,503556,2021,307,55,36,14,0,5,25.4,6.5,.199,.218,23.9,47,4.5,26.8
Darvish, Yu,506433,2021,55,5,3,2,0,0,45.5,0,.094,.142,26.5,45.2,,22.4
León, Sandy,506702,2021,220,37,28,5,0,4,29.5,5.5,.183,.170,26.9,45.2,4.88,23.7
Sanchez, Adrián,506703,2021,38,9,7,2,0,0,10.5,7.9,.257,.234,15.7,56.9,4.68,25.8
Altuve, Jose,514888,2021,678,167,103,32,1,31,13.4,9.7,.278,.262,15.9,47.4,4.22,28.0
Hernández, César,514917,2021,637,132,88,21,2,21,21.2,9.3,.232,.243,22,47.1,4.25,28.7
Segura, Jean,516416,2021,567,149,105,27,3,14,13.8,6.9,.290,.266,17.1,48.7,4.34,27.3
Castro, Starlin,516770,2021,346,89,66,20,0,3,17.9,7.5,.283,.272,22.1,46.2,4.6,26.2
Marte, Starling,516782,2021,526,145,103,27,3,12,18.8,8.2,.310,.277,24.4,49.5,4.22,28.5
Bumgarner, Madison,518516,2021,52,4,3,1,0,0,55.8,17.3,.103,.096,53,41.3,,23.3
Culberson, Charlie,518586,2021,271,60,38,15,2,5,23.6,6.3,.243,.229,30.9,52.9,4.28,28.1
d'Arnaud, Travis,518595,2021,229,46,25,14,0,7,23.1,7.4,.220,.248,24.3,51.9,4.71,26.4
Donaldson, Josh,518626,2021,543,113,61,26,0,26,21,13.6,.247,.269,27.6,45.2,4.83,24.6
Freeman, Freddie,518692,2021,695,180,122,25,2,31,15.4,12.2,.300,.320,21,51.2,4.42,26.9
Grandal, Yasmani,518735,2021,375,67,35,9,0,23,21.9,23.2,.240,.258,25,31.9,5.08,23.6
Heyward, Jason,518792,2021,353,69,44,15,2,8,19.3,7.6,.214,.234,23.8,45.1,4.47,26.8
Kelly, Merrill,518876,2021,58,3,2,1,0,0,46.6,6.9,.064,.067,35.6,43.3,,23.6
Kozma, Pete,518902,2021,12,1,1,0,0,0,33.3,8.3,.091,.163,25,40,,
LeMahieu, DJ,518934,2021,679,160,125,24,1,10,13.8,10.8,.268,.283,14.4,41.4,4.63,26.6
Lucroy, Jonathan,518960,2021,23,6,5,1,0,0,17.4,13,.316,.222,19.4,37.3,,26.0
Moore, Matt,519043,2021,20,0,0,0,0,0,65,0,.000,.037,30.6,44.4,,
Moreland, Mitch,519048,2021,252,52,30,11,1,10,23,7.1,.227,.226,30.4,47.7,4.68,24.5
Moustakas, Mike,519058,2021,206,38,20,12,0,6,22.3,8.7,.208,.202,27.8,50.9,,25.3
Rizzo, Anthony,519203,2021,576,123,75,23,3,22,15.1,9,.248,.261,20.8,46.5,4.66,25.2
Romine, Austin,519222,2021,62,13,10,2,0,1,35.5,3.2,.217,.159,33.3,56.6,4.77,24.8
Sogard, Eric,519299,2021,180,42,34,6,1,1,16.7,5,.249,.201,12.1,42.7,4.48,25.5
Souza Jr., Steven,519306,2021,36,5,2,1,1,1,38.9,5.6,.152,.123,23.8,42.9,,27.2
Stanton, Giancarlo,519317,2021,579,139,85,19,0,35,27.1,10.9,.273,.262,32.6,44.2,4.96,24.7
Vogt, Stephen,519390,2021,238,41,27,6,1,7,23.5,10.9,.195,.213,26.2,45.8,4.5,26.3
Galvis, Freddy,520471,2021,394,86,56,15,1,14,19.5,6.9,.242,.222,20.6,48.7,4.52,25.9
Perez, Salvador,521692,2021,665,169,97,24,0,48,25.6,4.2,.273,.273,33.7,58.9,4.73,26.1
Flores, Wilmer,527038,2021,436,102,67,16,1,18,12.8,9.4,.262,.238,16.4,46,4.78,24.6
LaMarre, Ryan,534606,2021,24,4,2,0,0,2,25,8.3,.190,.155,30.4,50.5,,28.8
Tovar, Wilfredo,541600,2021,12,2,2,0,0,0,33.3,8.3,.182,.215,37.5,50,,27.5
García, Avisaíl,541645,2021,515,121,74,18,0,29,23.5,7.4,.262,.278,33.7,58.1,4.47,28.6
Pérez, Hernán,541650,2021,21,1,1,0,0,0,47.6,9.5,.053,.118,40.4,56.6,,26.2
Inciarte, Ender,542255,2021,89,17,13,2,0,2,24.7,7.9,.215,.186,18.8,51.4,4.23,26.8
Ozuna, Marcell,542303,2021,208,40,27,6,0,7,22.1,9.1,.213,.265,27.2,48.5,4.57,26.4
Villar, Jonathan,542340,2021,505,113,75,18,2,18,26.1,9.1,.249,.235,30.1,49.9,4.39,27.3
Ortega, Rafael,542364,2021,330,86,59,14,2,11,21.2,9.1,.291,.252,21.2,44.9,4.43,27.5
Santana, Danny,542454,2021,127,21,13,2,1,5,23.6,7.9,.181,.191,36.1,54.3,4.31,27.9
Aguilar, Jesús,542583,2021,510,117,72,23,0,22,18.2,9,.261,.260,25.9,44.8,4.81,24.4
Anderson, Tyler,542881,2021,40,4,3,0,0,1,72.5,2.5,.103,.096,61,53.1,,
Berti, Jon,542932,2021,271,49,34,10,1,4,22.5,11.8,.210,.233,21.8,42.3,4.21,29.9
Brantly, Rob,542963,2021,21,3,2,1,0,0,19,0,.150,.177,25,53.9,,25.4
Burns, Andy,542992,2021,15,3,2,1,0,0,6.7,20,.273,.308,11.5,37.7,,28.3
Crawford, Brandon,543063,2021,549,144,87,30,3,24,19.1,10.2,.298,.259,29.3,51.7,4.46,25.8
Cron, C.J.,543068,2021,547,132,72,31,1,28,21.4,11,.281,.261,27.4,47.1,4.71,26.0
DeSclafani, Anthony,543101,2021,62,2,1,1,0,0,53.2,6.5,.039,.072,34.3,42.7,,22.8
Dickerson, Alex,543105,2021,312,66,41,10,2,13,24.4,7.4,.233,.261,28.3,50.3,4.54,26.7
Gomes, Yan,543228,2021,375,88,58,15,1,14,20.8,5.1,.252,.280,20.6,50.9,4.71,26.3
Gray, Sonny,543243,2021,43,6,6,0,0,0,23.3,2.3,.146,.140,23.9,49.3,,24.8
Grossman, Robbie,543257,2021,671,133,84,23,3,23,23.1,14.6,.239,.234,21.6,38.4,4.38,27.7
Harrison, Josh,543281,2021,558,141,98,33,2,8,13.4,5.6,.279,.278,18.8,55.4,4.46,26.8
Hendricks, Kyle,543294,2021,61,6,5,1,0,0,42.6,3.3,.115,.114,19,41.4,,22.2
Hicks, Aaron,543305,2021,126,21,14,3,0,4,23.8,11.1,.194,.240,29.3,40.7,4.47,26.7
Hicks, John,543308,2021,31,8,3,1,0,4,25.8,0,.258,.245,38.8,65.6,,26.2
Higashioka, Kyle,543309,2021,211,35,15,10,0,10,28,8.1,.181,.233,31.3,46.6,4.71,25.4
Hosmer, Eric,543333,2021,565,137,97,28,0,12,17.5,8.5,.269,.268,22.9,48.3,4.53,26.0
Lavarnway, Ryan,543432,2021,30,7,4,3,0,0,33.3,3.3,.250,.237,32.1,51.4,,24.7
McCann, James,543510,2021,412,87,64,12,1,10,27.9,7.8,.232,.219,27,50.2,4.71,26.7
Miller, Brad,543543,2021,377,75,43,9,3,20,29.7,11.9,.227,.247,30.9,45.9,4.39,27.4
Nola, Austin,543592,2021,194,47,33,12,0,2,9.8,7.2,.272,.255,12.2,45,4.73,26.1
Rendon, Anthony,543685,2021,249,52,33,13,0,6,16.5,11.6,.240,.233,17.2,46.5,4.82,25.4
Semien, Marcus,543760,2021,724,173,87,39,2,45,20.2,9.1,.265,.249,21.5,45.1,4.37,28.6
Shaw, Travis,543768,2021,250,44,24,11,0,9,27.2,9.6,.200,.215,25.7,46.4,4.72,25.1
Springer III, George,543807,2021,342,79,37,19,1,22,23.1,10.8,.264,.248,27,45.8,4.33,28.4
Vázquez, Christian,543877,2021,498,118,88,23,1,6,16.9,6.6,.258,.235,17.6,47,4.71,25.2
Wong, Kolten,543939,2021,492,121,73,32,2,14,16.9,6.3,.272,.251,18.8,47.9,4.39,26.8
Gregorius, Didi,544369,2021,408,77,46,16,2,13,16.4,6.1,.209,.225,24.6,54.4,4.4,27.7
Garcia, Leury,544725,2021,474,111,80,22,4,5,20.5,8.6,.267,.240,24.3,52.6,4.21,28.4
Vargas, Ildemaro,545121,2021,83,12,8,3,1,0,20.5,7.2,.156,.214,21.1,50.2,4.64,27.0
Bauer, Trevor,545333,2021,34,1,1,0,0,0,32.4,2.9,.033,.133,27.9,44.9,,21.7
Grichuk, Randal,545341,2021,545,123,75,25,1,22,20.9,5,.241,.234,23.2,52.3,4.45,28.1
Marisnick, Jake,545350,2021,198,38,23,7,3,5,32.8,5.6,.216,.196,33.4,52.3,4.39,28.8
Stassi, Max,545358,2021,319,68,43,11,1,13,31.7,8.8,.241,.232,31.3,44.5,4.74,26.3
Trout, Mike,545361,2021,146,39,22,8,1,8,28.1,18.5,.333,.303,27.5,39.3,4.3,29.2
Herrera, Odúbel,546318,2021,492,117,75,27,2,13,15.7,5.9,.260,.252,19.9,50.3,4.27,27.3
Alford, Anthony,546990,2021,148,31,19,6,1,5,39.2,8.1,.233,.199,37.9,47.9,4.16,29.6
Almora Jr., Albert,546991,2021,54,6,3,3,0,0,31.5,3.7,.115,.138,33.3,56.9,4.49,27.8
Poteet, Cody,547001,2021,11,1,1,0,0,0,27.3,0,.100,.137,36.4,61.1,,22.9
Ruiz, Rio,547004,2021,141,21,14,4,0,3,27,8.5,.168,.184,29,54.3,4.76,25.7
Wolters, Tony,547172,2021,30,3,3,0,0,0,40,16.7,.125,.124,34.9,34.4,,25.3
Harper, Bryce,547180,2021,599,151,73,42,1,35,22.4,16.7,.309,.301,31.9,47.5,4.38,27.8
Pérez, Roberto,547379,2021,161,21,11,3,0,7,34.8,10.6,.149,.202,34.9,41.6,4.76,24.7
Kim, Kwang Hyun,547942,2021,29,3,2,1,0,0,31,0,.115,.117,15.4,50.5,,27.6
Abreu, José,547989,2021,659,148,86,30,2,30,21.7,9.3,.261,.252,27.7,48.4,4.62,26.5
Díaz, Elias,553869,2021,371,83,46,18,1,18,16.2,8.1,.246,.247,24.1,51.3,4.75,25.8
Narváez, Omar,553882,2021,445,104,73,20,0,11,18.9,9.2,.266,.235,23.6,52.2,4.77,25.3
Astudillo, Willians,553902,2021,216,49,34,8,0,7,5.6,1.4,.236,.251,9.9,62.2,4.97,24.2
Suárez, Eugenio,553993,2021,574,100,46,23,0,31,29.8,9.8,.198,.215,29.5,42.7,4.63,26.7
Wheeler, Zack,554430,2021,73,11,9,2,0,0,53.4,0,.162,.124,34.6,49.8,,23.2
Polanco, Gregory,570256,2021,382,70,45,12,2,11,27.2,9.4,.208,.232,30.6,48.1,4.37,27.2
González, Erik,570481,2021,229,51,41,7,1,2,17.5,3.5,.232,.255,25.6,57.1,4.43,27.4
Urshela, Gio,570482,2021,442,112,78,18,2,14,24.7,4.5,.267,.252,25,54,4.54,25.7
Schoop, Jonathan,570731,2021,674,173,120,30,1,22,19.7,5.5,.278,.258,24.7,52.5,4.58,27.0
Adams, Matt,571431,2021,40,6,5,1,0,0,22.5,10,.167,.133,22.1,55.8,4.71,25.3
Arenado, Nolan,571448,2021,653,151,80,34,3,34,14.7,7.7,.255,.248,18.5,46.8,4.78,25.5
Barnhart, Tucker,571466,2021,388,86,58,21,0,7,25.8,7.5,.247,.204,26.2,50.4,4.84,24.4
Corbin, Patrick,571578,2021,63,7,7,0,0,0,38.1,4.8,.132,.138,30.2,52.7,,23.0
Farmer, Kyle,571657,2021,529,127,87,22,2,16,18.3,4.2,.263,.252,20,49.9,4.51,27.0
Goodwin, Brian,571718,2021,271,52,33,10,1,8,21.4,12.2,.221,.248,27.3,42,4.34,27.4
Hamilton, Billy,571740,2021,135,28,15,8,3,2,34.8,3,.220,.200,30.7,55.8,,29.5
Haniger, Mitch,571745,2021,691,157,93,23,2,39,24.5,7.8,.253,.257,29.8,46.6,4.54,27.2
Hernández, Enrique,571771,2021,585,127,69,35,3,20,18.8,10.4,.250,.253,23.5,44.6,4.47,27.4
Holt, Brock,571788,2021,260,49,33,13,1,2,18.8,8.8,.209,.224,19.5,42.6,4.48,26.2
Lamb, Jake,571875,2021,170,28,17,4,0,7,30,12.9,.194,.216,26.6,44.7,4.6,26.1
Maile, Luke,571912,2021,34,9,5,4,0,0,20.6,8.8,.300,.227,31.6,46,,25.7
Marrero, Deven,571918,2021,19,3,2,0,0,1,31.6,15.8,.188,.076,28.6,48.3,,
Mikolas, Miles,571945,2021,15,0,0,0,0,0,33.3,6.7,.000,.160,40.7,57.4,,
Muncy, Max,571970,2021,592,124,60,26,2,36,20.3,14,.249,.271,23.4,37.6,4.44,26.7
Myers, Wil,571976,2021,500,113,70,24,2,17,28.2,10.8,.256,.218,31.6,46.3,4.38,28.3
Naquin, Tyler,571980,2021,454,111,66,24,2,19,23.3,7.7,.270,.264,23.7,56.3,4.41,27.7
Owings, Chris,572008,2021,50,14,6,4,3,1,30,14,.326,.216,41.6,45.9,,28.1
Piscotty, Stephen,572039,2021,188,38,25,8,0,5,25.5,6.9,.220,.221,27.7,53.8,4.67,25.9
Pollock, AJ,572041,2021,422,114,65,27,1,21,19,7.1,.297,.282,24.2,52.8,4.39,27.7
Seager, Kyle,572122,2021,670,128,63,29,1,35,24,8.8,.212,.221,29.6,49.6,4.61,25.7
Taylor, Michael A.,572191,2021,528,118,89,16,1,12,27.3,6.3,.244,.246,30.9,51.9,4.3,28.2
Thompson, Trayce,572204,2021,35,7,2,1,0,4,31.4,20,.250,.298,28.3,37.5,,28.1
Voit III, Luke,572228,2021,241,51,32,7,1,11,30.7,8.7,.239,.251,40.5,51.7,4.9,24.9
Walker, Christian,572233,2021,445,98,64,23,1,10,23.8,8.5,.244,.249,27.3,53.6,4.54,27.4
Zunino, Mike,572287,2021,375,72,26,11,2,33,35.2,9.1,.216,.219,38.8,46.8,4.74,26.1
Carpenter, Matt,572761,2021,249,35,20,11,1,3,30.9,14.1,.169,.223,29.7,38.7,4.54,25.7
Dickerson, Corey,572816,2021,365,91,62,18,5,6,18.6,6.8,.271,.244,24.3,54.3,4.32,27.3
Garneau, Dustin,572863,2021,68,13,2,5,0,6,26.5,4.4,.210,.206,33.3,48.6,4.63,26.3
Ruf, Darin,573131,2021,312,71,40,13,2,16,27.9,14.7,.271,.262,25,38.1,4.7,25.8
Stroman, Marcus,573186,2021,58,5,3,2,0,0,41.4,6.9,.098,.115,36.2,52.8,,24.1
Yastrzemski, Mike,573262,2021,532,105,49,28,3,25,24.6,9.6,.224,.221,24.2,45.9,4.39,27.4
Contreras, Willson,575929,2021,483,98,57,20,0,21,28.6,10.8,.237,.240,34.5,45.1,4.44,27.5
Iglesias, Jose,578428,2021,511,131,93,27,2,9,14.7,4.1,.271,.270,18.9,55,4.21,28.2
Torreyes, Ronald,591720,2021,344,77,59,10,1,7,11.9,5.5,.242,.233,14.1,52.8,4.45,26.9
Valera, Breyvic,591971,2021,97,22,15,6,0,1,12.4,8.2,.253,.251,6.5,37.2,,26.9
Bryant, Kris,592178,2021,586,136,77,32,2,25,23,10.6,.265,.260,28,48.7,4.38,27.9
Canha, Mark,592192,2021,625,120,77,22,4,17,20.5,12.3,.231,.231,21.5,40.5,4.41,27.8
Casali, Curt,592200,2021,231,42,25,11,1,5,28.6,11.3,.210,.199,29.5,46.1,4.89,25.0
Castellanos, Nick,592206,2021,585,164,91,38,1,34,20.7,7,.309,.293,30.6,55,4.42,27.6
DeShields, Delino,592261,2021,58,12,6,5,0,1,19,15.5,.255,.216,24,41,,28.3
Drury, Brandon,592273,2021,88,23,14,5,0,4,25,3.4,.274,.206,24,52.2,4.61,26.3
Gamel, Ben,592325,2021,400,84,55,18,3,8,26.3,12.8,.247,.230,27,44.5,4.37,27.8
Gausman, Kevin,592332,2021,62,10,10,0,0,0,50,3.2,.185,.106,29.8,48.7,,23.4
González, Chi Chi,592346,2021,34,5,4,1,0,0,47.1,2.9,.161,.132,34.6,44.4,,22.7
Goodrum, Niko,592348,2021,325,62,40,11,2,9,32.9,8.9,.214,.215,37,48.5,4.34,28.5
Gray, Jon,592351,2021,50,5,5,0,0,0,64,0,.106,.098,43.3,45.9,,22.7
Holaday, Bryan,592407,2021,34,6,4,2,0,0,44.1,2.9,.194,.144,43.6,54.9,,24.7
Jones, JaCoby,592444,2021,105,17,13,2,0,2,40,4.8,.170,.197,36.7,52.3,4.54,27.4
Judge, Aaron,592450,2021,633,158,95,24,0,39,25,11.8,.287,.308,29.1,42.5,4.65,27.7
Machado, Manny,592518,2021,640,157,96,31,2,28,15.9,9.8,.278,.291,23,48,4.51,26.5
Marmolejos, José,592530,2021,122,17,9,4,0,4,32,12.3,.160,.184,31.8,43.8,4.65,25.7
Moran, Colin,592567,2021,359,82,60,12,0,10,24.2,10,.258,.245,26.9,49.1,4.84,23.9
Payton, Mark,592622,2021,24,4,4,0,0,0,29.2,8.3,.182,.239,30,44,,27.3
Pederson, Joc,592626,2021,481,102,62,19,3,18,24.3,8.1,.238,.244,26.3,48.7,4.38,26.9
Ramos, Henry,592656,2021,55,10,7,2,0,1,21.8,7.3,.200,.213,23,54.1,,26.4
Realmuto, J.T.,592663,2021,537,125,79,25,4,17,24,8.9,.263,.253,27,49.5,4.28,28.8
Renfroe, Hunter,592669,2021,572,135,71,33,0,31,22.7,7.7,.259,.260,25.9,48.2,4.48,27.2
Rosario, Eddie,592696,2021,412,98,62,19,3,14,14.8,6.3,.259,.255,19.2,53.5,4.31,27.4
Sampson, Adrian,592716,2021,11,0,0,0,0,0,63.6,0,.000,.000,39.1,54.8,,
Sanchez, Aaron,592717,2021,10,0,0,0,0,0,70,0,.000,.053,42.3,68.4,,
Simmons, Andrelton,592743,2021,451,92,77,12,0,3,13.7,7.1,.223,.230,16.5,45,4.69,26.2
Smith, Caleb,592761,2021,25,2,1,1,0,0,56,4,.091,.091,36.1,37.5,,27.0
Smyly, Drew,592767,2021,43,3,3,0,0,0,44.2,0,.073,.093,28,54.3,,23.1
Velasquez, Vince,592826,2021,30,2,2,0,0,0,30,6.7,.087,.190,22.6,56.4,,26.2
Walker, Taijuan,592836,2021,51,5,5,0,0,0,56.9,2,.106,.119,36.3,47.4,,27.2
Wilkerson, Stevie,592859,2021,76,12,9,3,0,0,39.5,3.9,.167,.155,35.4,49.8,,27.2
Williams, Mason,592863,2021,37,7,5,1,0,1,24.3,10.8,.212,.195,26.5,53.1,,26.7
Williams, Trevor,592866,2021,28,5,5,0,0,0,32.1,3.6,.200,.106,15.8,34.9,,20.3
Yelich, Christian,592885,2021,475,99,69,19,2,9,23.8,14.7,.248,.254,24.9,41.4,4.35,28.4
Merrifield, Whit,593160,2021,720,184,129,42,3,10,14.3,5.6,.277,.263,18.1,50,4.32,28.6
Martinez, Carlos,593372,2021,25,2,1,1,0,0,60,0,.083,.110,37.7,57.6,,23.1
Bogaerts, Xander,593428,2021,603,156,98,34,1,23,18.7,10.3,.295,.280,22,45.7,4.29,27.7
Bonifacio, Jorge,593528,2021,12,1,1,0,0,0,50,8.3,.091,.080,50,52.2,,
Rivas, Webster,593590,2021,77,15,11,2,0,2,20.8,10.4,.221,.199,20.9,47.3,4.79,25.4
Alberto, Hanser,593643,2021,255,65,40,20,3,2,10.2,1.6,.270,.265,15.3,64.4,4.45,26.8
Polanco, Jorge,593871,2021,644,158,88,35,2,33,18.3,7,.269,.267,19.7,49.5,4.23,27.9
Sanó, Miguel,593934,2021,532,105,51,24,0,30,34.4,11.1,.223,.216,38.2,44.6,4.76,26.5
Difo, Wilmer,594694,2021,240,59,45,7,3,4,22.5,8.3,.269,.229,28,53.5,4.32,28.5
Calhoun, Kole,594777,2021,182,39,26,8,0,5,22.5,8.2,.235,.221,31.9,51.6,4.74,24.8
deGrom, Jacob,594798,2021,33,12,11,1,0,0,27.3,0,.364,.285,33.8,63.7,,28.4
Duvall, Adam,594807,2021,555,117,60,17,2,38,31.4,6.3,.228,.227,29.3,50,4.43,28.5
Eaton, Adam,594809,2021,288,51,33,10,2,6,24.7,7.6,.201,.216,23.5,47.4,4.25,28.0
