Kratz, Erik,456124,2019,53,5,2,2,0,1,26.4,3.8,.102,.135,27.6,52.1,4.86,24.3
Núñez, Eduardo,456488,2019,174,38,29,7,0,2,15.5,2.3,.228,.239,16.9,53.7,4.26,28.1
Pearce, Steve,456665,2019,99,16,11,4,0,1,31.3,7.1,.180,.200,31.3,47.8,4.56,26.4
Cain, Lorenzo,456715,2019,623,146,105,30,0,11,17,8,.260,.287,19.2,44.7,4.26,27.8
Solano, Donovan,456781,2019,228,71,53,13,1,4,21.5,4.4,.330,.315,19,50.8,4.54,25.9
McCutchen, Andrew,457705,2019,262,56,33,12,1,10,21,16.4,.256,.254,25.7,35.5,4.32,28.8
Upton, Justin,457708,2019,256,47,27,8,0,12,30.5,12.5,.215,.220,32.6,43.2,4.55,26.8
Maybin, Cameron,457727,2019,269,68,40,17,0,11,26.8,11.2,.285,.253,28.3,41.9,4.21,28.7
Turner, Justin,457759,2019,549,139,88,24,0,27,16,9.3,.290,.286,17.1,45.5,4.55,26.1
Posey III, Buster,457763,2019,445,104,73,24,0,7,16,7.6,.257,.248,18.5,47.1,4.85,24.2
Bruce, Jay,457803,2019,333,67,24,17,0,26,24.6,5.7,.216,.247,30.7,56.2,4.37,26.7
Votto, Joey,458015,2019,608,137,89,32,1,15,20.2,12.5,.261,.259,19.6,41.5,4.78,25.1
Gardner, Brett,458731,2019,550,123,62,26,7,28,19.6,9.5,.251,.235,19.5,38.7,4.06,28.9
Joyce, Matt,459964,2019,238,59,42,10,0,7,18.9,16,.295,.270,25.5,42.8,4.46,25.9
Hundley, Nick,460026,2019,73,14,8,3,1,2,24.7,2.7,.200,.198,22.4,50.8,4.64,25.2
Braun, Ryan,460075,2019,508,131,76,31,2,22,20.7,6.7,.285,.266,24.8,51.6,4.47,26.6
Butera, Drew,460077,2019,49,7,4,3,0,0,28.6,8.2,.163,.175,27.7,44.4,,24.8
Gordon, Alex,460086,2019,633,148,103,31,1,13,15.8,8.1,.266,.255,21.8,48.1,4.59,25.4
Gómez, Carlos,460576,2019,99,17,11,3,0,3,30.3,7.1,.198,.211,31.1,60.2,4.43,28.2
Kemp, Matt,461314,2019,62,12,9,2,0,1,30.6,1.6,.200,.176,40.8,54.1,4.68,25.4
Gonzalez, Gio,461829,2019,28,1,1,0,0,0,60.7,3.6,.040,.053,56.9,50,,
Andrus, Elvis,462101,2019,648,165,122,27,4,12,14.8,5.2,.275,.271,19.6,46.4,4.39,26.7
Cervelli, Francisco,465041,2019,160,30,18,8,1,3,25.6,8.1,.213,.204,24.6,42.5,4.58,25.2
Cabrera, Melky,466320,2019,397,106,76,22,1,7,10.3,4.3,.280,.278,15.5,52.2,4.51,25.9
Sandoval, Pablo,467055,2019,296,73,36,23,0,14,22.6,6.1,.268,.271,26.5,54.7,4.62,24.3
Ramos, Wilson,467092,2019,524,136,103,19,0,14,13.2,8.4,.288,.262,20.5,53.9,4.96,22.9
Santana, Carlos,467793,2019,686,161,96,30,1,34,15.7,15.7,.281,.266,20.3,39.5,4.55,25.7
Parra, Gerardo,467827,2019,301,64,40,14,1,9,19.6,6.3,.234,.243,22.7,50,4.43,26.4
Chacín, Jhoulys,468504,2019,25,3,2,0,0,1,40,4,.125,.116,25,41.4,,
González, Carlos,471865,2019,166,29,23,3,0,3,31.3,10.8,.200,.203,35.4,50.7,4.32,27.0
Mercer, Jordy,474568,2019,271,69,44,16,0,9,21,4.8,.270,.261,21,41.4,4.39,26.4
Belt, Brandon,474832,2019,616,123,71,32,3,17,20.6,13.5,.234,.242,22.8,46.3,4.68,24.8
Alonso, Yonder,475174,2019,335,58,35,13,0,10,20.9,11.6,.199,.231,24.9,47.2,4.98,23.2
Flaherty, Ryan,475247,2019,22,3,1,2,0,0,31.8,0,.143,.261,27.3,48.4,,26.5
Smoak, Justin,475253,2019,500,86,48,16,0,22,21.2,15.8,.208,.249,23.9,39.7,4.97,23.5
Zimmerman, Ryan,475582,2019,190,44,29,9,0,6,20.5,8.9,.257,.248,26.6,40.6,4.45,26.2
Hellickson, Jeremy,476451,2019,13,1,1,0,0,0,30.8,15.4,.111,.099,11.1,31.6,,23.6
Kershaw, Clayton,477132,2019,65,5,4,1,0,0,24.6,1.5,.102,.114,25.4,50.6,4.67,24.2
Avila, Alex,488671,2019,201,34,17,8,0,9,33.8,17.9,.207,.230,37.4,35.2,4.81,24.6
Bourjos, Peter,488721,2019,46,4,3,1,0,0,32.6,2.2,.091,.139,32.2,51.4,,29.0
Brantley Jr., Michael,488726,2019,637,179,115,40,2,22,10.4,8,.311,.293,10.7,43.8,4.47,26.4
Castro, Jason,488771,2019,275,55,33,9,0,13,32,12,.232,.246,37.1,45.2,4.48,26.2
Morrison, Logan,489149,2019,38,7,4,1,0,2,26.3,7.9,.200,.204,24.1,53.2,,25.5
Hernández, Gorkys,491676,2019,57,7,4,1,2,0,24.6,8.8,.143,.210,30.6,52.1,,28.9
Sucre, Jesús,491696,2019,67,13,11,2,0,0,19.4,6,.210,.210,11.9,45.2,4.98,23.6
Graterol, Juan,492802,2019,18,4,4,0,0,0,22.2,0,.222,.232,25,59.3,,20.8
Gurriel, Yuli,493329,2019,612,168,95,40,2,31,10.6,6,.298,.280,14.8,49.7,4.32,27.6
Beckham, Gordon,493596,2019,240,48,27,13,2,6,28.3,5.4,.215,.216,27.7,50.5,4.41,26.5
Rodríguez, Ronny,500135,2019,294,61,32,12,3,14,27.9,4.4,.221,.222,35.7,55.7,4.37,27.4
Solarte, Yangervis,500208,2019,78,15,9,5,0,1,20.5,5.1,.205,.244,18.5,50.5,4.75,25.4
Rojas, Miguel,500743,2019,526,137,102,29,1,5,11.8,6.1,.284,.271,16.5,47.1,4.52,26.3
Quintana, Jose,500779,2019,63,5,4,1,0,0,42.9,0,.093,.109,37.6,59.6,,22.2
Escobar, Eduardo,500871,2019,699,171,97,29,10,35,18.6,7.2,.269,.254,24.8,52.6,4.25,27.6
Martínez, José,500874,2019,373,90,65,13,2,10,22,9.4,.269,.273,23,43.3,4.53,26.2
Adrianza, Ehire,501303,2019,236,55,39,8,3,5,16.9,8.5,.272,.265,18.2,48.7,4.36,26.4
Lagares, Juan,501571,2019,285,55,37,12,1,5,26.3,7.7,.213,.211,24.4,49.6,4.34,27.9
Almonte, Abraham,501659,2019,38,9,4,3,1,1,21.1,18.4,.290,.240,23.9,45.2,,28.5
Freese, David,501896,2019,186,51,27,13,0,11,23.7,12.4,.315,.285,28.7,44.8,4.55,25.6
Davis, Khris,501981,2019,533,106,72,11,0,23,27.4,8.8,.220,.232,34.9,51.8,4.84,25.6
Minor, Mike,501985,2019,10,0,0,0,0,0,60,0,.000,.107,42.9,40,,
Archer, Chris,502042,2019,41,4,4,0,0,0,46.3,7.3,.114,.095,36.4,43.1,,25.9
Pham, Tommy,502054,2019,654,155,99,33,2,21,18.8,12.4,.273,.270,20.2,38.4,4.38,28.7
Martinez, J.D.,502110,2019,657,175,104,33,2,36,21,11,.304,.306,26.7,49.5,4.49,26.7
Negrón, Kristopher,502117,2019,82,19,16,1,0,2,31.7,6.1,.247,.206,33.3,49.2,4.29,29.2
Samardzija, Jeff,502188,2019,56,6,4,2,0,0,53.6,0,.120,.099,42.1,56.2,,22.6
Leake, Mike,502190,2019,24,1,1,0,0,0,45.8,4.2,.048,.100,37.2,53.1,,25.8
Reddick, Josh,502210,2019,550,138,102,19,3,14,12,6.5,.275,.275,14.6,51.3,4.31,26.7
Freeman, Mike,502273,2019,213,49,37,8,0,4,28.6,10.3,.277,.214,24.9,44.3,4.27,27.9
Dyson, Jarrod,502481,2019,452,92,72,11,2,7,19,10.4,.230,.220,21.3,43.2,4.08,28.4
Murphy, Daniel,502517,2019,478,122,73,35,1,13,15.5,6.7,.279,.249,15,48.3,4.51,25.7
Gale, Rocky,502570,2019,15,2,2,0,0,0,46.7,0,.133,.097,41.4,53.7,,
Anderson, Chase,502624,2019,44,4,3,1,0,0,54.5,4.5,.100,.105,31.8,50,,24.0
Goldschmidt, Paul,502671,2019,682,155,95,25,1,34,24.3,11.4,.260,.257,26.3,46.5,4.5,26.6
Holland, Derek,502706,2019,16,1,1,0,0,0,62.5,6.3,.071,.042,51.9,46.6,,
Gonzalez, Marwin,503556,2019,463,112,78,19,0,15,21.2,6.7,.264,.262,23.9,50,4.5,25.8
Darvish, Yu,506433,2019,62,5,5,0,0,0,50,3.2,.089,.108,28.6,45,,21.5
León, Sandy,506702,2019,191,33,25,3,0,5,24.6,6.8,.192,.169,20.4,45.3,4.75,23.5
Sanchez, Adrián,506703,2019,32,7,7,0,0,0,31.3,3.1,.226,.190,28.1,49.6,4.59,25.8
Altuve, Jose,514888,2019,548,149,88,27,3,31,15,7.5,.298,.268,20.4,47.6,4.07,28.6
Hernández, César,514917,2019,667,171,123,31,3,14,15,6.7,.279,.264,17.1,46,4.15,28.7
Segura, Jean,516416,2019,618,161,108,37,4,12,11.8,4.9,.280,.270,14.5,47.5,4.2,27.5
Castro, Starlin,516770,2019,676,172,115,31,4,22,16.4,4.1,.270,.268,19.1,49.2,4.38,26.9
Marte, Starling,516782,2019,586,159,99,31,6,23,16,4.3,.295,.297,24.9,53.7,4.15,29.0
Pirela, José,517369,2019,24,4,2,1,0,1,29.2,8.3,.182,.181,34.9,48.3,,27.3
Bettis, Chad,518452,2019,10,0,0,0,0,0,20,20,.000,.035,16.7,40,,
Bumgarner, Madison,518516,2019,76,8,6,0,0,2,52.6,11.8,.127,.115,47.9,43.6,,20.3
Centeno, Juan,518542,2019,18,2,2,0,0,0,11.1,11.1,.133,.214,19.4,47,,25.2
Culberson, Charlie,518586,2019,144,35,23,5,2,5,30.6,4.2,.259,.235,32.1,55.3,4.28,28.2
d'Arnaud, Travis,518595,2019,391,88,56,16,0,16,21.7,8.2,.251,.261,26.3,50.5,4.52,26.9
Descalso, Daniel,518614,2019,194,29,21,5,1,2,29.4,11.9,.173,.192,28.8,40.3,4.43,26.3
Dietrich, Derek,518618,2019,306,47,18,8,2,19,24.2,9.2,.187,.218,30.6,49,4.31,26.6
Donaldson, Josh,518626,2019,659,142,72,33,0,37,23.5,15.2,.259,.262,29.9,43.9,4.5,25.8
Elmore, Jake,518653,2019,49,10,9,1,0,0,16.3,4.1,.213,.247,16.7,45.7,,26.4
Freeman, Freddie,518692,2019,692,176,102,34,2,38,18.4,12.6,.295,.294,24.2,52.1,4.45,26.5
Grandal, Yasmani,518735,2019,632,126,70,26,2,28,22,17.2,.246,.241,25.5,38.5,4.88,24.2
Heyward, Jason,518792,2019,589,129,84,20,4,21,18.7,11.5,.251,.255,22.7,45.5,4.33,27.4
Kelly, Merrill,518876,2019,60,1,1,0,0,0,41.7,3.3,.019,.094,27.9,50.5,,24.5
LeMahieu, DJ,518934,2019,655,197,136,33,2,26,13.7,7,.327,.317,16,45.6,4.58,26.7
Lucroy, Jonathan,518960,2019,328,68,49,10,1,8,15.5,8.2,.232,.238,14.5,39.2,4.65,25.4
Moreland, Mitch,519048,2019,335,75,38,17,1,19,22.1,10.1,.252,.256,28,49,4.47,25.0
Moustakas, Mike,519058,2019,584,133,67,30,1,35,16.8,9.1,.254,.260,24.9,49.9,4.55,25.7
Pomeranz, Drew,519141,2019,20,0,0,0,0,0,65,0,.000,.050,63.2,60.3,,
Rizzo, Anthony,519203,2019,613,150,91,29,3,27,14,11.6,.293,.297,19.7,45.7,4.58,25.3
Romine, Austin,519222,2019,240,64,44,12,0,8,20.8,4.2,.281,.258,22.6,56.8,4.6,25.8
Sogard, Eric,519299,2019,442,115,77,23,2,13,14.3,8.6,.290,.267,11.1,39.1,4.44,26.2
Stanton, Giancarlo,519317,2019,72,17,11,3,0,3,33.3,16.7,.288,.266,34.1,40,4.55,27.1
Thames, Eric,519346,2019,459,98,48,23,2,25,30.5,11.1,.247,.222,32.4,47.2,4.28,26.7
Vogt, Stephen,519390,2019,280,67,31,24,2,10,23.6,7.1,.263,.251,26.8,50.8,4.38,26.5
Galvis, Freddy,520471,2019,589,145,93,28,1,23,24.6,4.8,.260,.235,28.4,54.4,4.44,25.9
Forsythe, Logan,523253,2019,367,72,47,17,1,7,27.2,12,.227,.234,21.3,32.7,4.55,27.3
Flores, Wilmer,527038,2019,285,84,57,18,0,9,10.9,5.3,.317,.285,10.8,45.9,4.6,25.3
Puello, César,527049,2019,147,31,22,5,0,4,25.9,6.8,.248,.231,30,44.9,4.33,28.7
Teheran, Julio,527054,2019,60,6,5,1,0,0,40,0,.109,.140,34.6,50.7,,23.6
LaMarre, Ryan,534606,2019,26,5,3,0,0,2,19.2,11.5,.217,.254,18.6,37.4,,28.7
Tovar, Wilfredo,541600,2019,88,16,11,5,0,0,17,5.7,.193,.240,13.3,51.8,4.49,27.2
García, Avisaíl,541645,2019,530,138,91,25,2,20,23.6,5.8,.282,.271,32,56.4,4.38,28.8
Pérez, Hernán,541650,2019,246,53,34,11,0,8,26.8,4.5,.228,.216,26.5,53,4.44,27.2
Inciarte, Ender,542255,2019,230,49,31,11,2,5,17.8,11.3,.246,.232,20.4,49.3,4.21,26.9
Ozuna, Marcell,542303,2019,549,117,64,23,1,29,20.8,11.3,.241,.280,27.6,44.9,4.43,27.4
Villar, Jonathan,542340,2019,714,176,114,33,5,24,24.6,8.5,.274,.246,27.3,49.8,4.24,27.9
Ortega, Rafael,542364,2019,96,18,13,3,0,2,22.9,8.3,.205,.220,21.9,51.5,4.36,27.4
Adames, Cristhian,542436,2019,24,7,6,1,0,0,33.3,8.3,.318,.230,34,52,,26.1
Santana, Danny,542454,2019,511,134,77,23,6,28,29.5,4.9,.283,.277,32,55.8,4.28,27.7
Aguilar, Jesús,542583,2019,369,74,50,12,0,12,22,11.7,.236,.245,26,44.3,4.97,23.5
Beckham, Tim,542921,2019,328,72,35,21,1,15,31.1,6.4,.237,.219,30.5,46.3,4.47,26.7
Berti, Jon,542932,2019,287,70,49,14,1,6,25.4,8.4,.273,.258,24.6,41.6,4.13,29.8
Broxton, Keon,542979,2019,228,34,24,4,0,6,45.6,8.8,.167,.162,44,45.7,4.19,29.2
Chatwood, Tyler,543022,2019,21,3,1,2,0,0,28.6,4.8,.167,.150,32.7,57.6,,24.1
Crawford, Brandon,543063,2019,560,114,77,24,2,11,20.9,9.5,.228,.238,28.3,51.3,4.43,25.7
Cron, C.J.,543068,2019,499,116,67,24,0,25,21.4,5.8,.253,.274,25.3,50.2,4.58,26.1
Davis, Taylor,543089,2019,20,3,2,0,0,1,20,10,.167,.269,30.2,48.9,,23.9
DeSclafani, Anthony,543101,2019,57,6,6,0,0,0,49.1,0,.109,.114,41.8,49.2,,21.8
Dickerson, Alex,543105,2019,190,48,26,13,3,6,22.1,6.8,.276,.269,24,49.9,4.42,26.7
Federowicz, Tim,543148,2019,83,12,6,2,0,4,37.3,6,.160,.235,36.3,44.3,,24.3
Galloway, Isaac,543194,2019,54,9,8,1,0,0,31.5,0,.167,.208,37.9,53.6,4.14,30.1
Gomes, Yan,543228,2019,358,70,42,16,0,12,23.5,10.6,.223,.217,25.5,49.7,4.58,26.6
Gray, Sonny,543243,2019,60,7,6,0,1,0,31.7,3.3,.152,.108,22.1,50.2,,24.7
Grossman, Robbie,543257,2019,482,101,71,21,3,6,17.8,12.2,.240,.263,15.4,38.4,4.27,27.5
Harrison, Josh,543281,2019,147,24,15,7,1,1,18.4,4.1,.175,.236,27,57.5,4.29,27.2
Hendricks, Kyle,543294,2019,64,8,7,1,0,0,45.3,3.1,.148,.130,32.7,47.9,,22.4
Herrmann, Chris,543302,2019,94,17,13,3,0,1,30.9,9.6,.202,.231,29.5,47.3,4.37,26.3
Hicks, Aaron,543305,2019,255,52,30,10,0,12,28.2,12.2,.235,.207,31.5,40.9,4.23,27.6
Hicks, John,543308,2019,333,67,39,15,0,13,32.7,3.9,.210,.201,35.5,62,4.45,26.6
Higashioka, Kyle,543309,2019,57,12,4,5,0,3,45.6,0,.214,.165,28.5,61.4,,26.0
Hosmer, Eric,543333,2019,667,164,111,29,2,22,24.4,6,.265,.249,28.9,50,4.53,25.8
Joseph, Caleb,543376,2019,41,8,6,2,0,0,24.4,2.4,.211,.237,23.6,47.4,,26.0
Joseph, Corban,543377,2019,68,10,6,3,0,1,17.6,4.4,.156,.206,15.8,46.5,4.33,26.5
Kipnis, Jason,543401,2019,511,112,71,23,1,17,17.2,7.8,.245,.256,20.3,46.3,4.37,26.8
Lavarnway, Ryan,543432,2019,19,5,1,2,0,2,26.3,5.3,.278,.212,22.2,48.6,,24.3
Lyles, Jordan,543475,2019,48,4,4,0,0,0,58.3,2.1,.089,.057,38,27.5,,22.1
Mahtook, Mikie,543484,2019,25,0,0,0,0,0,44,8,.000,.101,36.8,36.2,,
McCann, James,543510,2019,476,120,75,26,1,18,28.8,6.3,.273,.257,28.7,49.6,4.7,26.2
Melville, Tim,543532,2019,10,2,2,0,0,0,30,0,.250,.178,21.1,57.6,,
Miller, Brad,543543,2019,170,40,20,6,1,13,26.5,8.8,.260,.242,30.6,45.7,4.3,27.3
Nola, Austin,543592,2019,267,64,41,12,1,10,23.6,8.6,.269,.233,23.1,42.4,4.58,27.2
Rendon, Anthony,543685,2019,646,174,93,44,3,34,13.3,12.4,.319,.310,12.9,43.1,4.4,26.7
Roark, Tanner,543699,2019,34,5,3,1,0,1,38.2,0,.152,.167,32.4,58.6,,20.8
Semien, Marcus,543760,2019,747,187,104,43,7,33,13.7,11.6,.285,.272,18.3,42.2,4.36,28.1
Shaw, Travis,543768,2019,270,36,24,5,0,7,33,13.3,.157,.186,29.8,45.1,4.49,25.6
Shuck, JB,543776,2019,57,10,9,0,1,0,17.5,14,.213,.240,17.3,45,4.03,28.9
Springer III, George,543807,2019,556,140,78,20,3,39,20.3,12.1,.292,.283,26.5,44,4.27,28.4
Strange-Gordon, Dee,543829,2019,421,108,87,12,6,3,14.5,4.3,.275,.250,15.7,55.3,4.01,28.5
Vázquez, Christian,543877,2019,521,133,83,26,1,23,19.4,6.3,.276,.251,20.5,49.9,4.52,25.7
Wong, Kolten,543939,2019,549,136,96,25,4,11,15.1,8.6,.285,.242,18.2,48,4.19,27.6
Gregorius, Didi,544369,2019,344,77,45,14,2,16,15.4,4.9,.238,.242,22.5,55.8,4.24,27.7
Garcia, Leury,544725,2019,618,161,123,27,3,8,22.5,3.4,.279,.242,24.4,54.4,4.05,28.5
Strasburg, Stephen,544931,2019,80,12,10,1,0,1,31.3,3.8,.167,.191,25.2,46.2,,22.9
Vargas, Ildemaro,545121,2019,211,54,38,9,1,6,11.4,4.3,.269,.261,12.2,44.6,4.36,27.3
Bauer, Trevor,545333,2019,22,3,3,0,0,0,54.5,9.1,.158,.095,46.7,34.1,,22.1
Grichuk, Randal,545341,2019,628,136,71,29,5,31,26,5.6,.232,.236,28.1,50.2,4.37,28.1
Marisnick, Jake,545350,2019,318,68,39,16,3,10,29.9,5.3,.233,.201,28.9,52.8,4.2,29.2
Stassi, Max,545358,2019,147,18,16,1,0,1,33.3,8.2,.136,.170,32.8,45.4,4.63,26.3
Trout, Mike,545361,2019,600,137,63,27,2,45,20,18.3,.291,.310,19.2,36.8,4.29,29.2
Herrera, Odúbel,546318,2019,139,28,16,10,1,1,23.7,7.9,.222,.226,28.5,52,4.25,26.7
Alford, Anthony,546990,2019,30,5,4,0,0,1,36.7,3.3,.179,.142,41.1,45.2,,29.7
Almora Jr., Albert,546991,2019,363,80,56,11,1,12,17.1,4.4,.236,.254,23.9,52.1,4.26,28.3
Ruiz, Rio,547004,2019,413,86,59,13,2,12,21.3,9.7,.232,.230,24.3,46.7,4.64,25.8
Delmonico, Nicky,547170,2019,68,13,10,2,0,1,36.8,5.9,.206,.211,41.6,46.6,4.5,27.0
Wolters, Tony,547172,2019,411,94,74,17,2,1,16.5,8.8,.262,.248,19.9,44.6,4.53,26.1
Lorenzen, Michael,547179,2019,53,10,7,2,0,1,32.1,9.4,.208,.214,35.2,57.1,4.23,28.6
Harper, Bryce,547180,2019,682,149,77,36,1,35,26.1,14.5,.260,.273,33.7,48.7,4.28,28.3
Pérez, Roberto,547379,2019,449,93,59,9,1,24,28.3,10,.239,.222,30,39.8,4.77,24.3
Ryu, Hyun Jin,547943,2019,67,8,6,1,0,1,34.3,6,.157,.155,21.2,37.9,,23.0
Martin, Leonys,547982,2019,264,47,31,7,0,9,29.5,8,.199,.182,32.7,54.3,4.4,27.2
Abreu, José,547989,2019,693,180,108,38,1,33,21.9,5.2,.284,.279,25.3,49.5,4.47,26.6
Stripling, Ross,548389,2019,24,3,3,0,0,0,29.2,8.3,.150,.158,27,45.1,,23.4
Díaz, Elias,553869,2019,332,73,57,14,0,2,16.9,6.9,.241,.238,23.3,47.7,4.58,26.1
Narváez, Omar,553882,2019,482,119,85,12,0,22,19.1,9.8,.278,.259,22.9,47.8,4.83,24.5
Astudillo, Willians,553902,2019,204,51,38,9,0,4,3.9,2.5,.268,.285,8.9,59,4.86,24.3
Suárez, Eugenio,553993,2019,662,156,83,22,2,49,28.5,10.6,.271,.247,28.7,44.4,4.72,25.9
Wheeler, Zack,554430,2019,64,12,9,2,0,1,29.7,3.1,.211,.173,29.1,59.1,4.62,25.7
Polanco, Gregory,570256,2019,167,37,22,8,1,6,29.3,7.2,.242,.229,32.7,50.5,4.36,26.9
Santana, Domingo,570267,2019,507,114,72,20,1,21,32.3,9.9,.253,.250,31.9,46.8,4.55,26.7
González, Erik,570481,2019,156,36,30,4,1,1,23.7,5.8,.254,.226,28.3,55.4,4.25,28.5
