EV, LA, Hits, Outs
41, -42, 1, 0
60, -29, 0, 5
44, -37, 0, 1
104, 14, 55, 21
62, 17, 1, 1
81, 30, 1, 25
34, -45, 0, 1
53, -32, 0, 8
37, -40, 1, 1
56, -27, 0, 1
97, -26, 3, 9
83, 76, 0, 3
23, 25, 0, 1
74, 27, 7, 6
71, -42, 0, 3
90, -29, 2, 9
76, 36, 0, 11
95, 86, 0, 1
48, -26, 0, 5
92, 17, 34, 22
111, 30, 5, 0
83, -32, 0, 13
69, 33, 8, 3
41, -29, 1, 0
104, 27, 56, 4
62, 30, 2, 0
103, 31, 33, 12
106, 36, 11, 4
59, -39, 1, 3
78, -26, 3, 11
97, -13, 10, 35
69, -75, 0, 1
96, 28, 13, 58
55, -10, 0, 3
99, 33, 22, 40
71, -29, 0, 13
57, 36, 0, 2
76, 49, 0, 2
92, 30, 7, 45
50, 33, 0, 1
69, 46, 1, 0
108, -26, 2, 1
66, -23, 0, 8
85, -10, 1, 16
30, 54, 0, 1
84, 31, 1, 43
103, 44, 0, 5
87, 36, 0, 25
59, -26, 0, 2
78, -13, 0, 16
64, 52, 0, 6
36, -10, 0, 1
96, 41, 0, 29
55, 3, 0, 2
99, 46, 1, 10
52, -66, 0, 1
38, 36, 0, 1
98, 50, 1, 18
101, 55, 0, 3
73, -7, 3, 16
64, -56, 0, 2
105, -18, 0, 7
91, 47, 0, 22
108, -13, 5, 8
75, 39, 1, 8
94, 52, 0, 26
66, -10, 0, 6
52, 55, 0, 1
84, 44, 0, 19
87, 49, 0, 22
100, -12, 14, 36
45, 52, 0, 1
119, 1, 2, 0
64, 65, 0, 5
58, -9, 0, 3
77, 4, 5, 18
61, -4, 0, 5
80, 9, 17, 14
52, -53, 0, 2
79, 50, 0, 14
98, 63, 0, 2
82, 55, 0, 12
54, -7, 0, 2
73, 6, 2, 15
114, 7, 1, 1
86, -55, 1, 0
31, 9, 0, 2
91, 60, 0, 8
75, 52, 0, 7
94, 65, 0, 4
88, -9, 2, 32
107, 4, 25, 17
79, -58, 0, 2
65, 7, 0, 6
68, 12, 3, 10
100, 1, 44, 39
26, 15, 1, 0
67, 53, 1, 4
86, 66, 0, 6
70, 58, 0, 8
58, 4, 0, 2
77, 17, 20, 1
89, 71, 0, 1
42, -4, 0, 1
61, 9, 1, 2
80, 22, 20, 10
74, -52, 0, 2
93, -39, 0, 2
79, 63, 0, 4
63, 55, 0, 4
35, -44, 1, 0
95, 7, 28, 23
114, 20, 8, 0
67, -55, 1, 2
86, -42, 1, 3
53, 10, 0, 2
72, 23, 20, 0
70, -50, 2, 6
56, 15, 0, 2
89, -37, 0, 6
88, 4, 25, 19
47, -34, 0, 1
74, 69, 0, 3
93, 82, 0, 1
46, 7, 0, 2
65, 20, 7, 2
63, -53, 0, 1
68, 25, 5, 0
62, -49, 0, 2
81, -36, 0, 11
26, 28, 0, 1
67, 66, 0, 3
86, 79, 0, 2
70, 71, 0, 1
83, 10, 14, 14
102, 23, 63, 21
74, -39, 0, 6
60, 26, 1, 1
63, 68, 0, 3
51, -23, 1, 1
95, 20, 16, 41
72, 36, 7, 13
56, 28, 0, 2
69, -33, 1, 8
113, 10, 6, 0
49, 25, 0, 1
90, 26, 3, 49
62, -36, 1, 6
81, -23, 1, 6
39, -20, 1, 0
92, 72, 0, 1
83, 23, 8, 21
102, 36, 19, 20
69, 88, 0, 1
96, -38, 0, 1
55, -76, 0, 1
60, 39, 1, 1
25, 18, 1, 1
99, -33, 0, 3
57, -30, 0, 5
76, -17, 0, 16
92, -36, 0, 5
78, 29, 3, 19
97, 42, 3, 30
50, -33, 0, 3
69, -20, 0, 7
110, -19, 0, 1
55, 45, 0, 1
113, 23, 8, 0
71, 26, 11, 0
30, -12, 0, 2
90, 39, 1, 36
84, -35, 0, 16
29, 29, 0, 1
103, -22, 1, 3
48, 42, 0, 1
87, -30, 0, 12
106, -17, 1, 5
105, 24, 45, 2
64, -14, 0, 6
108, 29, 9, 0
96, -25, 3, 22
99, -20, 5, 15
44, 44, 0, 1
85, 45, 0, 15
38, -30, 0, 3
57, -17, 0, 1
76, -4, 1, 20
84, 86, 0, 1
59, 29, 2, 2
78, 42, 1, 13
97, 55, 0, 8
50, -20, 0, 1
91, -19, 7, 21
110, -6, 9, 3
94, -14, 12, 30
66, -76, 0, 2
52, -11, 0, 2
71, 39, 2, 5
112, 40, 1, 0
84, -22, 1, 20
103, -9, 9, 28
87, -17, 4, 15
106, -4, 18, 22
73, 48, 1, 4
105, 37, 6, 2
66, 45, 1, 7
85, 58, 0, 16
38, -17, 1, 0
79, -16, 0, 8
98, -3, 22, 36
82, -11, 4, 32
101, 2, 28, 36
73, -60, 1, 0
100, 43, 1, 18
91, -6, 10, 19
77, 59, 0, 10
75, -14, 1, 5
80, 64, 0, 4
65, -59, 1, 0
68, -54, 1, 3
54, 48, 0, 4
109, -16, 0, 4
73, 61, 1, 13
58, -62, 0, 1
89, 5, 20, 18
77, -49, 0, 1
61, -57, 0, 2
80, -44, 1, 3
66, 58, 0, 3
79, -3, 2, 13
98, 10, 53, 13
65, 62, 0, 3
63, -11, 1, 5
82, 2, 8, 23
101, 15, 52, 23
54, -60, 0, 3
100, 56, 0, 6
72, -43, 1, 6
58, 59, 0, 3
77, 72, 0, 1
80, 77, 0, 3
74, 3, 3, 20
93, 16, 29, 8
65, -46, 3, 2
51, 19, 0, 1
109, -3, 8, 7
68, -41, 0, 5
95, 62, 0, 4
54, 61, 0, 1
86, 13, 31, 4
72, 78, 0, 2
70, 5, 2, 17
89, 18, 16, 9
83, -56, 0, 1
88, 59, 1, 10
60, -40, 2, 5
46, 62, 0, 1
63, 2, 1, 3
104, 3, 42, 24
49, 67, 0, 1
68, 80, 0, 1
40, 18, 0, 1
81, 19, 27, 4
53, -43, 1, 1
72, -30, 1, 12
37, -51, 0, 1
56, -38, 0, 3
116, 13, 1, 1
61, 77, 0, 1
74, 16, 23, 6
93, 29, 5, 43
46, -46, 2, 0
32, 19, 1, 0
90, -40, 0, 1
35, 24, 0, 1
95, 75, 0, 1
67, 13, 1, 3
70, 18, 11, 1
111, 19, 12, 2
83, -43, 0, 6
69, 22, 10, 1
102, -30, 0, 2
88, 72, 0, 1
41, -40, 1, 0
60, -27, 1, 9
44, -35, 0, 1
104, 16, 46, 28
49, 80, 0, 1
90, 81, 0, 1
62, 19, 1, 1
81, 32, 0, 25
56, -25, 0, 2
97, -24, 1, 14
83, 78, 0, 2
96, 17, 31, 49
99, 22, 17, 30
71, -40, 1, 2
90, -27, 0, 17
76, 38, 1, 19
48, -24, 1, 0
92, 19, 26, 33
111, 32, 1, 0
50, 22, 1, 0
69, 35, 6, 4
41, -27, 0, 1
85, -21, 1, 12
57, -83, 0, 1
62, 32, 6, 5
103, 33, 22, 8
106, 38, 5, 4
59, -37, 1, 4
78, -24, 0, 13
97, -11, 5, 32
36, -21, 2, 0
96, 30, 18, 48
55, -8, 0, 3
99, 35, 16, 34
71, -27, 1, 9
57, 38, 1, 0
76, 51, 1, 9
48, -11, 0, 2
92, 32, 6, 48
64, -67, 0, 1
91, 36, 1, 32
108, -24, 0, 1
94, 41, 1, 36
66, -21, 0, 14
85, -8, 5, 15
84, 33, 0, 28
103, 46, 0, 5
87, 38, 0, 22
59, -24, 0, 6
64, 54, 0, 2
77, -7, 0, 8
80, -1, 10, 23
80, -2, 4, 15
52, -64, 0, 3
98, 52, 0, 12
101, 57, 0, 1
54, -18, 0, 3
73, -5, 1, 19
31, -1, 1, 0
91, 49, 0, 25
75, 41, 2, 8
94, 54, 0, 21
66, -8, 1, 12
107, -7, 11, 12
52, 57, 0, 2
84, 46, 0, 25
63, -77, 0, 1
101, -51, 0, 2
87, 51, 0, 14
100, -10, 7, 29
45, 54, 0, 1
86, 55, 0, 17
58, -7, 0, 3
77, 6, 8, 16
75, -67, 0, 1
61, -2, 1, 1
61, -1, 1, 5
80, 11, 9, 10
93, -50, 0, 1
79, 52, 0, 14
98, 65, 0, 3
63, 44, 0, 1
51, -47, 0, 2
82, 57, 0, 9
54, -5, 0, 1
73, 8, 4, 10
114, 9, 4, 0
31, 11, 1, 0
72, 12, 6, 9
70, -61, 0, 1
75, 54, 1, 8
88, -7, 6, 27
47, -45, 1, 1
107, 6, 27, 12
79, -56, 1, 3
65, 9, 0, 1
49, 1, 0, 1
68, 14, 4, 4
40, -48, 0, 1
81, -47, 0, 1
67, 55, 0, 2
86, 68, 0, 6
58, 6, 0, 5
70, 60, 0, 1
89, 73, 0, 1
42, -2, 1, 0
61, 11, 1, 3
102, 12, 76, 8
93, -37, 1, 2
79, 65, 0, 4
63, 57, 0, 1
51, -34, 1, 1
82, 70, 0, 2
35, -42, 0, 2
95, 9, 31, 26
114, 22, 2, 0
67, -53, 0, 2
53, 12, 0, 1
72, 25, 13, 0
70, -48, 0, 7
56, 17, 0, 2
88, 6, 22, 23
65, 22, 4, 1
68, 27, 19, 0
62, -47, 0, 4
81, -34, 1, 7
67, 68, 0, 1
26, 30, 0, 2
83, 12, 12, 4
102, 25, 45, 17
74, -37, 0, 7
60, 28, 3, 2
44, 20, 0, 1
76, -28, 1, 14
95, 22, 11, 43
81, 87, 0, 2
34, 12, 1, 0
37, 17, 2, 0
56, 30, 1, 3
97, 31, 12, 35
50, -44, 1, 2
69, -31, 1, 3
74, 84, 0, 2
113, 12, 5, 3
71, 15, 8, 6
90, 28, 6, 34
62, -34, 0, 8
103, -33, 0, 1
48, 31, 0, 2
106, -28, 0, 2
39, -18, 1, 0
92, 74, 0, 1
83, 25, 5, 24
96, -36, 2, 1
55, -74, 0, 3
60, 41, 0, 2
99, -31, 0, 4
57, -28, 0, 3
76, -15, 2, 15
92, -34, 0, 2
78, 31, 2, 24
97, 44, 0, 26
50, -31, 1, 2
69, -18, 0, 9
110, -17, 0, 2
55, 47, 0, 1
113, 25, 3, 0
71, 28, 9, 4
90, 41, 1, 34
84, -33, 2, 10
29, 31, 1, 0
103, -20, 1, 10
48, 44, 0, 1
87, -28, 1, 14
106, -15, 4, 7
105, 26, 28, 2
64, -12, 0, 14
108, 31, 13, 0
96, -23, 2, 20
66, 34, 8, 2
99, -18, 4, 16
85, 47, 0, 16
57, -15, 0, 3
98, -14, 8, 34
84, 88, 0, 1
101, -9, 8, 35
73, -71, 1, 0
59, 31, 1, 1
78, 44, 0, 16
91, -17, 3, 22
110, -4, 6, 6
75, -25, 0, 7
94, -12, 4, 48
66, -74, 1, 2
52, -9, 0, 2
84, -20, 1, 17
87, -15, 2, 9
73, 50, 0, 5
105, 39, 6, 6
64, 1, 0, 8
58, -73, 0, 3
77, -60, 0, 3
108, 44, 2, 0
80, -55, 0, 1
66, 47, 3, 3
85, 60, 0, 9
79, -14, 0, 14
82, -9, 0, 13
101, 4, 46, 26
73, -58, 0, 1
59, 44, 0, 1
100, 45, 0, 18
91, -4, 6, 24
58, 48, 0, 5
77, 61, 0, 2
75, -12, 2, 9
94, 1, 21, 28
61, 53, 0, 4
80, 66, 0, 9
88, -73, 1, 0
52, 4, 0, 2
93, 5, 28, 19
109, -14, 3, 1
54, 50, 0, 2
68, -52, 0, 2
73, 63, 0, 7
67, -11, 0, 7
86, 2, 17, 22
70, -6, 3, 22
89, 7, 19, 27
61, -55, 0, 1
80, -42, 2, 4
88, 48, 0, 24
47, 10, 0, 2
65, 64, 0, 1
63, -9, 0, 4
82, 4, 6, 23
100, 58, 0, 5
53, -54, 0, 3
72, -41, 2, 8
77, 74, 0, 1
56, -49, 0, 4
116, 2, 3, 0
61, 66, 0, 1
80, 79, 0, 2
88, -60, 0, 1
74, 5, 7, 15
93, 18, 29, 33
46, -57, 0, 2
65, -44, 0, 4
51, 21, 0, 1
68, -39, 1, 11
95, 64, 0, 1
67, 2, 0, 8
86, 15, 33, 1
72, 80, 0, 2
70, 7, 6, 7
89, 20, 20, 27
88, 61, 0, 9
47, 23, 0, 1
60, -38, 0, 6
65, 77, 0, 2
63, 4, 0, 4
104, 5, 36, 24
68, 82, 0, 2
62, 8, 3, 3
81, 21, 20, 8
34, -54, 0, 1
53, -41, 0, 2
72, -28, 0, 10
37, -49, 1, 1
56, -36, 2, 3
116, 15, 1, 1
83, 67, 0, 5
74, 18, 24, 1
32, 21, 0, 1
90, -38, 0, 4
95, 77, 0, 1
48, -35, 0, 2
92, 8, 32, 22
111, 21, 8, 0
83, -41, 0, 3
28, 23, 0, 1
69, 24, 15, 0
60, -25, 0, 5
46, 77, 0, 1
44, -33, 1, 0
104, 18, 36, 25
90, 83, 0, 1
62, 21, 1, 3
81, 34, 0, 25
78, -35, 0, 8
97, -22, 2, 11
83, 80, 0, 3
96, 19, 26, 42
55, -19, 1, 0
99, 24, 35, 27
71, -38, 1, 1
90, -25, 6, 17
76, 40, 1, 11
48, -22, 1, 2
92, 21, 9, 49
111, 34, 2, 0
64, -78, 1, 0
50, 24, 0, 2
69, 37, 6, 3
85, -19, 4, 16
71, 83, 0, 3
84, 22, 10, 20
103, 35, 17, 10
87, 27, 1, 30
106, 40, 1, 3
59, -35, 0, 8
78, -22, 2, 18
97, -9, 7, 34
64, 43, 2, 5
50, -84, 0, 1
96, 32, 18, 37
55, -6, 0, 1
99, 37, 9, 25
52, -75, 0, 1
57, 40, 0, 1
76, 53, 3, 13
73, -16, 0, 9
64, -65, 1, 0
50, 37, 0, 2
91, 38, 1, 34
110, 51, 0, 1
108, -22, 0, 2
94, 43, 1, 37
66, -19, 0, 11
85, -6, 3, 18
84, 35, 0, 36
43, -3, 0, 1
103, 48, 1, 6
87, 40, 0, 23
100, -21, 3, 15
64, 56, 0, 4
77, -5, 5, 15
52, -62, 0, 3
79, 41, 0, 15
112, -11, 0, 1
98, 54, 0, 3
115, -6, 0, 1
101, 59, 0, 1
54, -16, 0, 1
73, -3, 1, 13
91, 51, 0, 29
75, 43, 0, 9
94, 56, 0, 15
66, -6, 2, 5
107, -5, 13, 14
52, 59, 0, 3
65, -1, 0, 6
65, -2, 0, 1
82, -62, 1, 0
68, 3, 2, 5
109, 41, 1, 0
40, -59, 0, 2
100, -8, 21, 45
86, 57, 0, 21
58, -5, 0, 2
77, 8, 7, 16
89, 62, 0, 13
75, -65, 1, 0
80, 13, 18, 5
74, -61, 0, 2
79, 54, 0, 9
98, 67, 0, 1
63, 46, 0, 1
51, -45, 0, 2
82, 59, 0, 7
95, -1, 17, 30
95, -2, 20, 33
114, 11, 1, 0
67, -64, 0, 1
86, -51, 0, 1
31, 13, 0, 1
72, 14, 5, 15
70, -59, 1, 1
75, 56, 0, 12
88, -5, 14, 15
47, -43, 1, 0
107, 8, 38, 10
93, 73, 0, 1
65, 11, 1, 4
51, 76, 0, 1
49, 3, 0, 1
68, 16, 4, 5
81, -45, 0, 5
67, 57, 0, 2
26, 19, 0, 1
86, 70, 0, 1
39, -42, 0, 1
70, 62, 0, 4
58, 8, 0, 3
61, 13, 0, 4
102, 14, 63, 12
74, -48, 0, 2
93, -35, 1, 4
60, 17, 0, 1
63, 59, 0, 3
51, -32, 1, 1
35, -40, 1, 0
95, 11, 61, 12
114, 24, 2, 0
81, 76, 0, 4
67, -51, 2, 2
34, 1, 0, 1
53, 14, 0, 1
72, 27, 13, 1
70, -46, 2, 3
56, 19, 0, 2
69, -42, 0, 5
88, 8, 21, 16
74, 73, 0, 3
49, 16, 0, 2
90, 17, 37, 17
62, -45, 0, 9
81, -32, 1, 9
67, 70, 0, 1
70, 75, 0, 1
83, 14, 25, 1
102, 27, 59, 15
55, -85, 0, 1
60, 30, 2, 2
44, 22, 0, 1
35, -27, 0, 1
76, -26, 2, 13
34, 14, 0, 1
53, 27, 0, 1
92, -45, 0, 1
37, 19, 2, 0
56, 32, 1, 1
97, 33, 18, 41
50, -42, 0, 1
69, -29, 1, 8
113, 14, 7, 1
71, 17, 9, 1
90, 30, 0, 45
62, -32, 0, 2
103, -31, 1, 2
48, 33, 0, 1
106, -26, 0, 2
92, 76, 0, 4
64, -23, 0, 4
83, 27, 3, 24
97, -75, 0, 1
96, -34, 0, 4
41, 30, 0, 1
25, 22, 0, 1
99, -29, 1, 3
44, 35, 0, 1
85, 36, 0, 21
118, -16, 0, 1
38, -39, 1, 0
57, -26, 0, 3
76, -13, 2, 19
92, -32, 0, 4
59, 20, 0, 4
78, 33, 2, 26
97, 46, 0, 17
50, -29, 1, 0
91, -28, 1, 8
110, -15, 0, 6
55, 49, 0, 1
94, -23, 1, 16
113, 27, 2, 0
66, -85, 0, 1
71, 30, 6, 4
112, 31, 3, 0
84, -31, 1, 18
103, -18, 5, 11
48, 46, 0, 2
87, -26, 0, 20
106, -13, 4, 16
45, -23, 0, 1
105, 28, 37, 3
64, -10, 1, 7
108, 33, 8, 3
80, -66, 0, 1
66, 36, 2, 1
85, 49, 0, 24
98, -12, 12, 32
43, 52, 0, 1
101, -7, 11, 34
59, 33, 1, 2
78, 46, 0, 14
91, -15, 0, 25
110, -1, 7, 8
110, -2, 4, 6
77, 50, 2, 11
75, -23, 1, 18
94, -10, 7, 28
80, 55, 0, 7
52, -7, 1, 0
84, -18, 1, 40
87, -13, 4, 19
73, 52, 0, 8
45, -10, 0, 1
86, -9, 4, 24
105, 41, 3, 3
89, -4, 8, 28
108, 46, 0, 1
61, -66, 0, 1
80, -53, 0, 1
66, 49, 0, 4
79, -12, 1, 25
98, 1, 29, 48
63, -20, 0, 9
82, -7, 1, 25
101, 6, 41, 33
54, -69, 0, 1
100, 47, 1, 14
72, -52, 1, 3
58, 50, 0, 3
77, 63, 0, 3
75, -10, 0, 17
61, 55, 0, 3
80, 68, 0, 3
52, 6, 1, 2
93, 7, 34, 12
65, -55, 1, 2
109, -12, 2, 7
68, -50, 0, 5
54, 52, 0, 2
73, 65, 0, 7
67, -9, 0, 9
86, 4, 10, 21
72, 69, 0, 4
58, -58, 1, 1
70, -4, 1, 19
89, 9, 15, 9
61, -53, 1, 2
88, 50, 0, 28
47, 12, 0, 3
79, 1, 3, 19
46, 53, 0, 1
65, 66, 0, 1
63, -7, 0, 4
82, 6, 7, 21
49, 58, 0, 1
68, 71, 0, 2
72, -39, 0, 10
58, 63, 0, 3
56, -47, 0, 3
42, 55, 0, 1
116, 4, 2, 1
74, 7, 4, 13
93, 20, 14, 37
32, 10, 3, 0
109, 1, 11, 10
68, -37, 0, 12
67, 4, 2, 7
72, 82, 0, 4
70, 9, 5, 10
111, 10, 15, 0
88, 63, 0, 7
47, 25, 0, 1
41, -49, 0, 1
60, -36, 0, 3
104, 7, 57, 26
62, 10, 1, 3
81, 23, 7, 20
53, -39, 1, 0
37, -47, 0, 1
56, -34, 0, 4
97, -33, 0, 1
83, 69, 0, 2
74, 20, 23, 0
32, 23, 0, 1
51, 36, 0, 2
71, -49, 0, 3
90, -36, 0, 2
35, 28, 1, 0
48, -33, 0, 3
92, 10, 37, 18
111, 23, 11, 0
50, 13, 0, 2
83, -39, 0, 1
69, 26, 11, 0
41, -36, 0, 1
60, -23, 0, 7
27, 29, 0, 1
104, 20, 66, 22
30, 34, 0, 1
62, 23, 2, 0
103, 24, 44, 8
78, -33, 0, 20
97, -20, 3, 10
83, 82, 0, 2
36, -30, 0, 4
69, -82, 0, 1
96, 21, 22, 55
55, -17, 0, 1
99, 26, 30, 28
71, -36, 0, 4
90, -23, 4, 26
57, 29, 1, 1
76, 42, 1, 12
48, -20, 0, 2
92, 23, 3, 39
78, 88, 0, 1
50, 26, 0, 1
69, 39, 8, 5
66, -30, 0, 8
85, -17, 0, 18
71, 85, 0, 3
30, 47, 0, 2
57, -79, 0, 1
84, 24, 4, 30
103, 37, 5, 9
87, 29, 0, 37
106, 42, 2, 3
59, -33, 0, 6
78, -20, 0, 14
64, 45, 0, 3
96, 34, 9, 42
55, -4, 0, 2
99, 39, 6, 19
57, 42, 1, 2
76, 55, 1, 14
73, -14, 0, 10
91, 40, 1, 19
108, -20, 0, 2
94, 45, 0, 31
66, -17, 0, 16
85, -4, 5, 19
84, 37, 0, 37
87, 42, 0, 15
59, -20, 1, 2
100, -19, 1, 16
64, 58, 0, 4
58, -16, 0, 6
77, -3, 0, 17
61, -11, 0, 6
80, 2, 4, 31
52, -60, 0, 1
79, 43, 1, 22
112, -9, 1, 3
98, 56, 0, 3
115, -4, 2, 2
82, 48, 1, 24
101, 61, 0, 1
54, -14, 0, 1
67, -75, 0, 2
31, 2, 0, 1
91, 53, 0, 25
89, -57, 0, 1
75, 45, 3, 5
94, 58, 0, 13
88, -16, 2, 21
107, -3, 11, 16
52, 61, 0, 1
79, -65, 1, 1
68, 5, 0, 13
100, -6, 21, 51
26, 8, 0, 2
86, 59, 0, 13
58, -3, 0, 5
77, 10, 9, 11
89, 64, 0, 6
42, -11, 0, 1
80, 15, 28, 0
74, -59, 0, 5
19, 5, 1, 0
79, 56, 1, 18
63, 48, 0, 2
82, 61, 0, 9
114, 13, 2, 0
67, -62, 1, 1
53, 3, 0, 4
86, -49, 0, 1
72, 16, 16, 4
70, -57, 0, 1
89, -44, 0, 2
56, 8, 0, 2
47, -41, 1, 1
88, -3, 7, 20
107, 10, 44, 8
74, 62, 0, 10
93, 75, 0, 1
65, 13, 0, 1
63, -60, 0, 1
49, 5, 0, 1
68, 18, 0, 8
62, -56, 1, 1
81, -43, 0, 6
67, 59, 0, 7
26, 21, 0, 1
70, 64, 0, 10
89, 77, 0, 1
83, 3, 7, 22
102, 16, 43, 54
74, -46, 1, 5
63, 61, 0, 3
51, -30, 0, 1
95, 13, 49, 0
34, 3, 1, 0
72, 29, 13, 5
69, -40, 0, 7
113, 3, 3, 3
46, 13, 0, 1
49, 18, 0, 1
90, 19, 23, 31
62, -43, 0, 3
81, -30, 0, 11
48, 22, 0, 2
70, 77, 0, 1
83, 16, 33, 0
102, 29, 50, 14
69, 81, 0, 2
41, 19, 0, 1
60, 32, 3, 4
99, -40, 0, 1
44, 24, 0, 1
76, -24, 0, 15
62, 78, 0, 1
92, -43, 0, 3
37, 21, 0, 1
78, 22, 23, 9
97, 35, 10, 41
50, -40, 0, 3
69, -27, 1, 4
55, 38, 0, 2
113, 16, 6, 0
71, 19, 11, 0
90, 32, 3, 38
84, -42, 0, 4
103, -29, 0, 3
87, -37, 0, 2
106, -24, 0, 1
78, -86, 1, 0
105, 17, 35, 24
64, -21, 1, 10
55, -70, 1, 0
108, 22, 39, 1
96, -32, 0, 5
99, -27, 2, 1
85, 38, 0, 33
38, -37, 1, 0
117, 27, 2, 0
76, -11, 1, 17
59, 22, 1, 0
78, 35, 2, 28
97, 48, 0, 16
50, -27, 0, 6
91, -26, 1, 13
110, -13, 0, 3
94, -21, 7, 21
71, 32, 7, 8
112, 33, 1, 0
84, -29, 2, 14
29, 35, 0, 1
103, -16, 2, 17
87, -24, 0, 18
106, -11, 8, 10
73, 41, 1, 9
105, 30, 31, 3
64, -8, 0, 3
108, 35, 4, 0
80, -64, 1, 0
66, 38, 5, 4
85, 51, 1, 15
79, -23, 1, 8
98, -10, 12, 53
82, -18, 0, 17
101, -5, 26, 27
73, -67, 0, 1
59, 35, 4, 6
100, 36, 17, 34
91, -13, 3, 38
77, 52, 0, 13
75, -21, 0, 9
94, -8, 16, 40
80, 57, 3, 18
52, -5, 0, 2
109, -23, 0, 1
68, -61, 0, 1
73, 54, 1, 5
45, -8, 0, 1
86, -7, 4, 23
58, -69, 0, 1
89, -1, 8, 22
89, -2, 11, 23
22, 8, 0, 1
80, -51, 0, 3
66, 51, 1, 10
107, 52, 0, 1
79, -10, 0, 17
98, 3, 46, 40
65, 55, 1, 3
63, -18, 1, 2
82, -5, 3, 24
101, 8, 44, 21
68, 60, 0, 6
54, -67, 1, 1
100, 49, 0, 10
72, -50, 0, 1
58, 52, 0, 5
77, 65, 0, 7
75, -8, 1, 17
61, 57, 0, 4
80, 70, 0, 5
74, -4, 3, 20
93, 9, 30, 20
65, -53, 0, 1
51, 12, 0, 1
49, -61, 0, 1
109, -10, 2, 9
68, -48, 0, 2
95, 55, 0, 14
67, -7, 1, 3
86, 6, 14, 16
72, 71, 0, 5
58, -56, 1, 3
70, -1, 1, 10
89, 11, 31, 6
70, -2, 3, 13
61, -51, 1, 3
88, 52, 0, 28
60, -47, 0, 3
46, 55, 0, 1
63, -5, 1, 6
104, -4, 25, 34
81, 12, 16, 8
53, -50, 0, 1
72, -37, 0, 7
58, 65, 0, 1
56, -45, 0, 1
42, 57, 1, 1
116, 6, 2, 2
74, 9, 0, 15
93, 22, 13, 47
60, 74, 0, 1
51, 25, 0, 2
49, -48, 0, 2
95, 68, 0, 4
67, 6, 4, 7
72, 84, 0, 3
70, 11, 2, 8
111, 12, 12, 0
83, -50, 0, 1
28, 14, 0, 1
88, 65, 0, 6
47, 27, 0, 1
60, -34, 0, 7
104, 9, 53, 18
62, 12, 1, 1
81, 25, 3, 23
53, -37, 0, 1
56, -32, 3, 1
97, -31, 0, 7
96, 10, 52, 12
55, -28, 0, 2
71, -47, 0, 3
90, -34, 0, 7
76, 31, 4, 12
48, -31, 0, 2
92, 12, 56, 7
111, 25, 13, 0
83, -37, 1, 0
50, 15, 1, 1
69, 28, 13, 0
44, -29, 1, 0
85, -28, 1, 15
71, 74, 0, 1
30, 36, 0, 1
90, 87, 0, 1
62, 25, 1, 2
103, 26, 59, 6
106, 31, 29, 0
59, -44, 1, 4
78, -31, 0, 7
97, -18, 5, 13
83, 84, 0, 5
110, -79, 1, 0
96, 23, 31, 49
55, -15, 0, 3
99, 28, 33, 24
71, -34, 0, 11
57, 31, 0, 3
76, 44, 1, 15
48, -18, 0, 1
92, 25, 7, 48
50, 28, 0, 4
69, 41, 1, 6
66, -28, 0, 7
85, -15, 2, 17
71, 87, 0, 2
43, -12, 2, 0
84, 26, 2, 27
103, 39, 5, 6
87, 31, 1, 20
106, 44, 0, 2
59, -31, 0, 8
78, -18, 1, 17
45, 34, 0, 1
64, 47, 1, 7
36, -15, 0, 1
77, -14, 2, 24
80, -9, 4, 21
52, -71, 1, 1
112, -20, 1, 0
57, 44, 0, 1
98, 45, 0, 28
101, 50, 0, 9
54, -25, 0, 1
73, -12, 0, 21
59, 90, 0, 1
105, -23, 1, 4
91, 42, 0, 42
75, 34, 0, 11
94, 47, 1, 33
66, -15, 2, 15
107, -14, 2, 5
52, 50, 0, 2
79, -76, 0, 1
84, 39, 2, 35
87, 44, 1, 28
40, -68, 0, 1
100, -17, 4, 17
64, 60, 0, 3
58, -14, 0, 1
61, -9, 0, 2
80, 4, 4, 24
52, -58, 1, 3
79, 45, 0, 9
98, 58, 0, 5
82, 50, 1, 17
54, -12, 0, 2
73, 1, 5, 10
114, 2, 1, 2
67, -73, 0, 1
72, 5, 3, 11
70, -68, 1, 0
75, 47, 2, 12
94, 60, 0, 8
88, -14, 3, 17
47, -52, 0, 1
93, 64, 0, 3
79, -63, 0, 1
65, 2, 0, 2
63, -71, 0, 1
82, -58, 1, 0
68, 7, 4, 10
109, 45, 1, 0
100, -4, 22, 35
67, 48, 2, 7
86, 61, 0, 9
70, 53, 1, 6
89, 66, 0, 4
42, -9, 0, 1
61, 4, 0, 4
102, 5, 44, 34
74, -57, 1, 3
93, -44, 0, 1
79, 58, 0, 8
63, 50, 0, 3
51, -41, 2, 1
82, 63, 0, 8
35, -49, 0, 1
95, 2, 23, 21
114, 15, 1, 0
67, -60, 0, 3
53, 5, 0, 1
72, 18, 16, 1
70, -55, 0, 1
56, 10, 0, 4
47, -39, 0, 1
74, 64, 0, 6
46, 2, 1, 0
65, 15, 1, 4
51, 80, 0, 2
49, 7, 0, 2
68, 20, 6, 2
81, -41, 1, 7
26, 23, 1, 0
67, 61, 0, 1
86, 74, 0, 1
70, 66, 0, 4
89, 79, 0, 2
83, 5, 11, 9
102, 18, 34, 47
74, -44, 1, 5
60, 21, 2, 5
63, 63, 0, 2
