EV, LA, Hits, Outs
103, 51, 0, 2
87, 43, 0, 28
59, -19, 0, 4
78, -6, 3, 24
45, 46, 0, 1
64, 59, 0, 9
77, -2, 3, 20
96, 48, 0, 26
77, -1, 0, 31
99, 53, 0, 5
52, -59, 1, 1
57, 56, 0, 1
98, 57, 0, 8
101, 62, 0, 1
45, -62, 1, 1
105, -11, 5, 16
64, -49, 3, 7
91, 54, 0, 13
108, -6, 5, 9
75, 46, 2, 13
94, 59, 1, 19
66, -3, 0, 7
107, -2, 15, 18
107, -1, 11, 14
84, 51, 0, 22
43, 13, 0, 1
82, -59, 0, 2
87, 56, 0, 19
40, -56, 0, 2
100, -5, 17, 52
64, 72, 0, 6
58, -2, 0, 2
58, -1, 0, 2
77, 11, 6, 15
75, -62, 1, 0
61, 3, 1, 4
80, 16, 25, 3
33, -59, 0, 1
52, -46, 0, 3
93, -45, 1, 0
79, 57, 0, 8
98, 70, 0, 3
82, 62, 0, 11
73, 13, 6, 9
114, 14, 6, 1
67, -61, 0, 1
86, -48, 0, 6
91, 67, 0, 11
70, -56, 1, 4
89, -43, 0, 5
75, 59, 0, 8
94, 72, 0, 4
88, -1, 12, 27
88, -2, 7, 27
107, 11, 51, 1
33, 62, 0, 1
93, 76, 0, 3
79, -51, 0, 7
65, 14, 1, 4
63, -59, 1, 1
82, -46, 2, 4
49, 6, 0, 1
68, 19, 9, 3
40, -43, 1, 1
100, 8, 57, 37
67, 60, 0, 4
86, 73, 0, 9
70, 65, 0, 8
89, 78, 0, 6
42, 3, 0, 1
61, 16, 0, 2
102, 17, 27, 50
74, -45, 3, 4
93, -32, 3, 10
79, 70, 0, 12
63, 62, 0, 1
82, 75, 0, 11
35, -37, 0, 1
95, 14, 53, 2
114, 27, 7, 0
67, -48, 1, 4
53, 17, 1, 4
86, -35, 0, 11
72, 30, 10, 10
70, -43, 0, 6
89, -30, 2, 13
56, 22, 0, 2
88, 11, 23, 9
47, -27, 0, 2
74, 76, 0, 10
65, 27, 5, 0
49, 19, 0, 2
68, 32, 6, 0
62, -42, 4, 3
81, -29, 0, 11
67, 73, 0, 1
86, 86, 0, 1
39, -26, 1, 0
70, 78, 0, 3
83, 17, 32, 1
102, 30, 58, 19
74, -32, 2, 9
60, 33, 0, 1
35, -24, 1, 1
95, 27, 7, 33
62, 79, 0, 1
48, -85, 0, 1
53, 30, 1, 0
92, -42, 0, 2
56, 35, 0, 4
28, -27, 0, 1
69, -26, 1, 14
74, 89, 0, 3
113, 17, 4, 3
13, 79, 0, 1
60, -75, 0, 1
71, 20, 16, 0
104, -32, 0, 1
90, 33, 2, 54
62, -29, 1, 8
81, -16, 3, 17
48, 36, 0, 1
92, 79, 0, 2
83, 30, 1, 22
96, -31, 2, 12
55, -69, 1, 0
60, 46, 0, 3
99, -26, 1, 12
16, -24, 1, 0
57, -23, 0, 4
117, 28, 1, 0
76, -10, 0, 24
48, -72, 1, 2
34, 30, 0, 1
92, -29, 1, 14
78, 36, 0, 13
111, -16, 0, 2
97, 49, 0, 17
69, -13, 1, 11
110, -12, 3, 0
55, 52, 0, 1
113, 30, 3, 0
27, -10, 0, 1
66, -82, 0, 1
71, 33, 5, 3
90, 46, 0, 27
84, -28, 1, 16
43, -66, 1, 0
103, -15, 6, 8
48, 49, 0, 1
87, -23, 1, 20
20, -13, 0, 2
106, -10, 9, 17
105, 31, 42, 3
64, -7, 1, 6
36, -69, 0, 1
108, 36, 5, 1
96, -18, 5, 33
55, -56, 0, 1
25, 38, 1, 0
99, -13, 9, 29
85, 52, 0, 18
38, -23, 0, 1
57, -10, 0, 1
76, 3, 1, 19
73, -66, 0, 1
59, 36, 0, 1
78, 49, 2, 12
50, -13, 0, 3
91, -12, 7, 31
110, 1, 10, 9
94, -7, 9, 36
66, -69, 1, 0
85, -56, 0, 1
24, -66, 0, 1
84, -15, 3, 18
103, -2, 30, 35
103, -1, 27, 30
87, -10, 1, 21
106, 3, 34, 23
73, 55, 0, 8
59, -72, 0, 2
45, -7, 0, 2
64, 6, 0, 5
105, 44, 0, 4
58, -68, 1, 1
77, -55, 2, 2
61, -63, 0, 2
80, -50, 1, 2
66, 52, 0, 4
85, 65, 0, 12
79, -9, 4, 14
98, 4, 36, 31
82, -4, 8, 20
15, 6, 1, 0
101, 9, 58, 23
73, -53, 0, 1
59, 49, 0, 3
100, 50, 0, 7
91, 1, 12, 21
77, 66, 0, 10
75, -7, 1, 20
94, 6, 26, 18
80, 71, 0, 15
52, 9, 0, 4
65, -52, 0, 1
68, -47, 3, 3
109, -9, 3, 4
54, 55, 0, 2
73, 68, 0, 6
86, 7, 13, 18
58, -55, 1, 5
89, 12, 23, 7
77, -42, 0, 9
42, -63, 1, 1
61, -50, 1, 1
80, -37, 0, 15
79, 4, 6, 14
98, 17, 38, 42
65, 69, 0, 5
63, -4, 0, 4
82, 9, 12, 17
101, 22, 23, 36
68, 74, 0, 2
54, -53, 0, 3
100, 63, 0, 4
53, -49, 0, 1
72, -36, 0, 10
58, 66, 0, 3
77, 79, 0, 6
56, -44, 0, 3
75, 6, 4, 16
116, 7, 0, 2
80, 84, 0, 2
74, 10, 4, 11
93, 23, 2, 38
65, -39, 0, 3
49, -47, 0, 2
109, 4, 23, 6
68, -34, 0, 2
95, 69, 0, 3
67, 7, 2, 10
86, 20, 17, 15
72, 85, 0, 1
70, 12, 1, 11
89, 25, 2, 33
42, -50, 0, 1
83, -49, 0, 1
28, 15, 0, 1
102, -36, 0, 3
88, 66, 0, 13
60, -33, 1, 6
65, 82, 0, 2
63, 9, 0, 5
104, 10, 68, 11
51, -82, 0, 2
68, 87, 0, 2
95, -39, 0, 3
81, 26, 3, 17
34, -49, 1, 0
53, -36, 0, 1
72, -23, 2, 16
39, 29, 0, 1
56, -31, 0, 2
116, 20, 4, 0
74, 23, 24, 0
93, 36, 1, 41
60, 88, 0, 3
46, -39, 0, 1
51, 39, 0, 1
16, 18, 1, 0
90, -33, 0, 15
35, 31, 0, 2
49, -34, 0, 1
95, 82, 0, 1
48, -30, 1, 0
67, 20, 4, 4
70, 25, 12, 0
111, 26, 14, 0
83, -36, 1, 5
69, 29, 10, 0
102, -23, 1, 16
41, -33, 0, 1
60, -20, 0, 5
44, -28, 0, 1
104, 23, 62, 15
62, 26, 1, 3
81, 39, 0, 15
34, -36, 0, 1
78, -30, 0, 11
97, -17, 1, 24
83, 85, 0, 2
96, 24, 23, 51
55, -14, 0, 2
99, 29, 34, 28
71, -33, 1, 3
90, -20, 2, 22
76, 45, 1, 11
92, 26, 4, 40
23, -74, 0, 1
50, 29, 0, 2
69, 42, 7, 7
108, -30, 0, 1
41, -20, 2, 0
44, -15, 0, 1
85, -14, 1, 21
30, 50, 0, 1
38, -89, 0, 1
76, -63, 2, 3
62, 39, 2, 0
103, 40, 2, 15
106, 45, 0, 6
59, -30, 0, 2
78, -17, 0, 12
97, -4, 10, 44
64, 48, 0, 3
50, -79, 0, 1
96, 37, 5, 51
99, 42, 2, 18
71, -20, 1, 10
38, 32, 0, 1
57, 45, 0, 2
76, 58, 0, 9
73, -11, 1, 16
92, 39, 1, 45
45, -73, 1, 1
105, -22, 0, 5
50, 42, 0, 1
91, 43, 0, 25
64, -60, 0, 1
108, -17, 1, 8
94, 48, 0, 33
66, -14, 1, 8
57, -63, 0, 1
84, 40, 0, 22
103, 53, 0, 1
87, 45, 0, 23
59, -17, 0, 1
100, -16, 8, 29
64, 61, 0, 5
17, -14, 0, 1
22, 64, 0, 1
75, -73, 0, 1
80, 5, 9, 25
52, -57, 1, 2
112, -6, 0, 2
57, 58, 0, 1
98, 59, 0, 6
73, 2, 2, 11
45, -60, 0, 1
91, 56, 0, 22
89, -54, 0, 2
75, 48, 1, 3
94, 61, 0, 10
52, 64, 0, 1
79, -62, 1, 2
98, -49, 0, 1
84, 53, 0, 16
63, -70, 0, 2
87, 58, 1, 27
40, -54, 1, 0
100, -3, 30, 49
86, 62, 1, 21
77, 13, 6, 10
89, 67, 0, 10
42, -8, 1, 1
75, -60, 1, 3
80, 18, 31, 0
33, -57, 0, 1
52, -44, 1, 4
93, -43, 0, 2
79, 59, 0, 11
98, 72, 0, 1
63, 51, 0, 3
51, -40, 0, 4
82, 64, 0, 8
54, 2, 0, 1
95, 3, 23, 23
40, 67, 0, 1
114, 16, 4, 1
67, -59, 1, 0
86, -46, 0, 5
72, 19, 10, 0
70, -54, 0, 2
89, -41, 1, 5
75, 61, 0, 9
47, -38, 1, 2
107, 13, 52, 3
93, 78, 0, 1
46, 3, 0, 1
65, 16, 1, 3
63, -57, 0, 3
82, -44, 0, 4
68, 21, 7, 0
40, -41, 1, 0
81, -40, 0, 4
67, 62, 0, 2
86, 75, 0, 13
58, 13, 0, 2
70, 67, 0, 3
89, 80, 0, 5
42, 5, 0, 1
61, 18, 1, 2
102, 19, 36, 55
74, -43, 1, 7
93, -30, 0, 11
79, 72, 0, 6
63, 64, 0, 2
51, -27, 0, 2
82, 77, 0, 15
95, 16, 40, 24
114, 29, 2, 0
81, 81, 0, 4
67, -46, 3, 1
53, 19, 0, 2
72, 32, 11, 6
70, -41, 0, 7
56, 24, 0, 4
88, 13, 46, 2
74, 78, 0, 9
49, 21, 1, 0
68, 34, 8, 1
62, -40, 0, 6
81, -27, 0, 14
67, 75, 0, 1
39, -24, 0, 1
70, 80, 0, 5
56, -84, 0, 1
23, -32, 0, 1
83, 19, 17, 2
102, 32, 33, 21
55, -80, 0, 1
74, -30, 0, 10
60, 35, 0, 2
32, -27, 1, 1
35, -22, 1, 0
76, -21, 1, 18
62, 81, 0, 1
48, -83, 1, 0
34, 19, 1, 1
92, -40, 0, 5
56, 37, 1, 2
97, 38, 4, 29
69, -24, 0, 8
113, 19, 9, 0
27, -21, 1, 0
71, 22, 13, 0
104, -30, 0, 4
90, 35, 0, 53
62, -27, 1, 3
103, -26, 2, 8
106, -21, 2, 4
92, 81, 0, 4
83, 32, 1, 23
36, -80, 0, 2
55, -67, 1, 1
96, -29, 0, 9
60, 48, 0, 3
99, -24, 0, 9
57, -21, 1, 5
76, -8, 2, 28
29, -83, 0, 1
48, -70, 1, 0
92, -27, 2, 13
78, 38, 1, 21
97, 51, 0, 11
50, -24, 0, 2
36, 41, 1, 0
110, -10, 2, 4
69, -11, 0, 11
113, 32, 1, 0
71, 35, 9, 4
30, -3, 0, 1
84, -26, 0, 17
103, -13, 6, 26
48, 51, 0, 1
87, -21, 1, 10
106, -8, 16, 11
78, -70, 0, 1
45, -18, 0, 1
105, 33, 20, 5
64, -5, 0, 8
36, -67, 0, 1
77, -66, 0, 1
108, 38, 7, 2
96, -16, 6, 31
22, -2, 0, 1
80, -61, 0, 1
66, 41, 1, 2
99, -11, 7, 31
85, 54, 0, 16
38, -21, 1, 0
57, -8, 0, 1
98, -7, 17, 35
101, -2, 32, 36
101, -1, 25, 36
54, -77, 1, 0
73, -64, 1, 0
59, 38, 1, 0
78, 51, 0, 21
91, -10, 8, 29
110, 3, 19, 8
55, 67, 0, 1
75, -18, 1, 15
94, -5, 10, 38
66, -67, 2, 4
52, -2, 2, 3
52, -1, 0, 1
84, -13, 1, 20
29, 51, 0, 1
87, -8, 8, 24
73, 57, 1, 6
105, 46, 1, 5
64, 8, 0, 5
58, -66, 1, 2
77, -53, 2, 2
108, 51, 0, 1
61, -61, 1, 1
80, -48, 0, 8
66, 54, 1, 1
85, 67, 0, 15
38, -8, 0, 1
79, -7, 1, 15
98, 6, 50, 28
82, -2, 7, 25
82, -1, 5, 29
101, 11, 66, 0
73, -51, 1, 4
100, 52, 1, 9
72, -47, 0, 4
91, 3, 17, 27
58, 55, 0, 2
77, 68, 0, 8
75, -5, 1, 17
94, 8, 29, 24
61, 60, 0, 5
80, 73, 0, 9
52, 11, 0, 2
93, 12, 42, 5
46, -63, 0, 1
65, -50, 1, 1
49, -58, 1, 1
109, -7, 4, 6
68, -45, 2, 5
73, 70, 0, 3
67, -4, 0, 8
86, 9, 14, 27
58, -53, 3, 4
70, 1, 0, 13
89, 14, 31, 0
61, -48, 0, 6
102, -47, 0, 1
88, 55, 1, 27
47, 17, 0, 1
79, 6, 6, 19
24, 70, 1, 0
65, 71, 0, 2
63, -1, 2, 6
63, -2, 0, 2
82, 11, 10, 10
68, 76, 0, 6
95, -50, 0, 1
100, 65, 0, 2
72, -34, 0, 10
58, 68, 0, 2
77, 81, 0, 2
56, -42, 0, 4
116, 9, 1, 0
61, 73, 0, 3
80, 86, 0, 4
88, -53, 0, 1
33, 11, 0, 1
74, 12, 5, 16
93, 25, 8, 43
46, -50, 0, 2
65, -37, 0, 5
51, 28, 0, 1
49, -45, 0, 2
109, 6, 21, 14
68, -32, 0, 8
95, 71, 0, 1
54, 70, 0, 1
67, 9, 3, 9
86, 22, 11, 29
53, 74, 0, 1
72, 87, 0, 5
70, 14, 2, 10
89, 27, 2, 36
42, -48, 0, 1
83, -47, 1, 4
102, -34, 1, 4
88, 68, 0, 15
47, 30, 0, 1
41, -44, 0, 1
60, -31, 0, 10
65, 84, 0, 1
63, 11, 1, 5
104, 12, 76, 3
51, -80, 0, 1
62, 15, 2, 7
95, -37, 0, 1
81, 28, 5, 26
53, -34, 0, 1
37, -42, 1, 0
56, -29, 0, 2
83, 74, 0, 3
74, 25, 18, 1
60, 90, 0, 1
51, 41, 0, 1
71, -44, 1, 6
16, 20, 0, 1
90, -31, 0, 9
30, -82, 0, 1
48, -28, 0, 2
92, 15, 51, 4
39, -77, 0, 1
111, 28, 3, 0
83, -34, 1, 5
69, 31, 8, 0
60, -18, 0, 2
44, -26, 1, 0
104, 25, 67, 13
57, -87, 0, 1
62, 28, 4, 2
81, 41, 1, 21
34, -34, 0, 1
78, -28, 0, 12
97, -15, 8, 22
83, 87, 0, 2
69, -77, 0, 1
96, 26, 19, 60
55, -12, 0, 1
99, 31, 16, 20
71, -31, 0, 3
30, -69, 0, 1
90, -18, 2, 39
76, 47, 3, 8
48, -15, 1, 2
92, 28, 2, 51
111, 41, 1, 0
64, -71, 0, 4
105, -33, 0, 2
69, 44, 3, 4
108, -28, 1, 3
25, -26, 1, 0
66, -25, 0, 7
85, -12, 3, 21
30, 52, 0, 2
57, -74, 0, 2
76, -61, 1, 2
84, 29, 2, 33
103, 42, 2, 13
43, -9, 0, 3
87, 34, 1, 39
106, 47, 1, 2
59, -28, 0, 3
78, -15, 0, 17
64, 50, 0, 3
96, 39, 5, 43
55, 1, 0, 1
99, 44, 0, 20
52, -68, 0, 2
112, -17, 1, 0
76, 60, 2, 14
29, -15, 0, 1
73, -9, 1, 16
64, -58, 2, 2
105, -20, 2, 7
91, 45, 0, 35
50, 44, 0, 1
108, -15, 1, 5
94, 50, 0, 33
66, -12, 1, 13
85, 1, 6, 9
52, 53, 0, 1
38, -74, 1, 0
84, 42, 0, 18
103, 55, 0, 4
87, 47, 0, 27
59, -15, 0, 4
100, -14, 7, 33
64, 63, 0, 5
77, 2, 2, 12
75, -71, 0, 1
80, 7, 12, 21
52, -55, 0, 2
38, 47, 1, 0
112, -4, 3, 1
79, 48, 1, 17
98, 61, 0, 6
115, 1, 1, 0
82, 53, 0, 15
101, 66, 0, 1
54, -9, 0, 1
73, 4, 5, 10
86, -57, 2, 1
91, 58, 0, 11
89, -52, 0, 4
75, 50, 0, 11
94, 63, 0, 9
88, -11, 1, 19
47, -49, 1, 2
107, 2, 20, 17
24, 4, 0, 1
65, 5, 2, 3
63, -68, 1, 1
82, -55, 0, 5
68, 10, 1, 4
101, -42, 0, 1
40, -52, 1, 0
86, 64, 0, 16
58, 2, 0, 2
77, 15, 12, 4
89, 69, 0, 13
75, -58, 0, 1
61, 7, 1, 10
80, 20, 26, 3
74, -54, 1, 4
93, -41, 1, 0
79, 61, 0, 14
98, 74, 0, 2
63, 53, 0, 2
51, -38, 0, 1
82, 66, 0, 14
54, 4, 1, 1
95, 5, 17, 23
114, 18, 2, 1
67, -57, 0, 1
86, -44, 0, 2
72, 21, 18, 1
70, -52, 0, 2
89, -39, 0, 5
75, 63, 0, 4
88, 2, 12, 28
47, -36, 0, 1
107, 15, 35, 16
74, 67, 0, 5
93, 80, 0, 2
46, 5, 0, 2
65, 18, 1, 2
63, -55, 0, 5
49, 10, 1, 0
68, 23, 7, 1
21, -52, 0, 1
40, -39, 0, 2
81, -38, 0, 7
86, 77, 0, 7
39, -35, 0, 1
70, 69, 0, 6
89, 82, 0, 2
102, 21, 57, 38
74, -41, 0, 3
93, -28, 2, 7
60, 24, 0, 1
32, -38, 0, 2
63, 66, 0, 5
51, -25, 0, 2
104, 67, 0, 1
95, 18, 5, 20
