EV, LA, Hits, Outs
116, -90, 6.0, 14.0
117, -90, 5.0, 9.0
118, -90, 3.0, 8.0
119, -90, 7.0, 9.0
120, -90, 4.0, 6.0
121, -90, 6.0, 14.0
122, -90, 3.0, 9.0
0, -89, 0.0, 10.0
1, -89, 0.0, 10.0
2, -89, 1.0, 13.0
3, -89, 1.0, 11.0
4, -89, 3.0, 11.0
5, -89, 2.0, 8.0
6, -89, 2.0, 10.0
7, -89, 1.0, 10.0
8, -89, 1.0, 9.0
9, -89, 1.0, 10.0
10, -89, 2.0, 9.0
11, -89, 1.0, 15.0
12, -89, 1.0, 13.0
13, -89, 1.0, 9.0
14, -89, 0.0, 10.0
15, -89, 0.0, 10.0
16, -89, 0.0, 12.0
17, -89, 0.0, 11.0
18, -89, 0.0, 10.0
19, -89, 0.0, 10.0
20, -89, 0.0, 11.0
21, -89, 0.0, 11.0
22, -89, 0.0, 12.0
23, -89, 0.0, 12.0
24, -89, 0.0, 10.0
25, -89, 0.0, 10.0
26, -89, 0.0, 12.0
27, -89, 0.0, 16.0
28, -89, 0.0, 17.0
29, -89, 0.0, 10.0
30, -89, 0.0, 10.0
31, -89, 0.0, 13.0
32, -89, 0.0, 13.0
33, -89, 0.0, 13.0
34, -89, 0.0, 13.0
35, -89, 0.0, 11.0
36, -89, 0.0, 12.0
37, -89, 0.0, 14.0
38, -89, 0.0, 11.0
39, -89, 0.0, 11.0
40, -89, 0.0, 12.0
41, -89, 0.0, 15.0
42, -89, 0.0, 11.0
43, -89, 0.0, 10.0
44, -89, 0.0, 11.0
45, -89, 0.0, 10.0
46, -89, 0.0, 10.0
47, -89, 0.0, 11.0
48, -89, 0.0, 13.0
49, -89, 0.0, 11.0
50, -89, 0.0, 16.0
51, -89, 0.0, 10.0
52, -89, 1.0, 12.0
53, -89, 1.0, 11.0
54, -89, 2.0, 13.0
55, -89, 2.0, 10.0
56, -89, 4.0, 8.0
57, -89, 2.0, 10.0
58, -89, 2.0, 11.0
59, -89, 3.0, 15.0
60, -89, 3.0, 8.0
61, -89, 2.0, 10.0
62, -89, 3.0, 17.0
63, -89, 2.0, 14.0
64, -89, 2.0, 11.0
65, -89, 1.0, 9.0
66, -89, 1.0, 11.0
67, -89, 1.0, 11.0
68, -89, 2.0, 10.0
69, -89, 1.0, 11.0
70, -89, 1.0, 10.0
71, -89, 1.0, 10.0
72, -89, 0.0, 13.0
73, -89, 2.0, 15.0
74, -89, 0.0, 13.0
75, -89, 0.0, 11.0
76, -89, 0.0, 14.0
77, -89, 2.0, 14.0
78, -89, 3.0, 11.0
79, -89, 2.0, 11.0
80, -89, 3.0, 16.0
81, -89, 2.0, 14.0
82, -89, 2.0, 11.0
83, -89, 2.0, 12.0
84, -89, 3.0, 8.0
85, -89, 4.0, 10.0
86, -89, 3.0, 9.0
87, -89, 3.0, 12.0
88, -89, 4.0, 6.0
89, -89, 4.0, 8.0
90, -89, 9.0, 14.0
91, -89, 4.0, 13.0
92, -89, 2.0, 14.0
93, -89, 2.0, 10.0
94, -89, 4.0, 9.0
95, -89, 5.0, 5.0
96, -89, 6.0, 9.0
97, -89, 5.0, 7.0
98, -89, 7.0, 7.0
99, -89, 7.0, 5.0
100, -89, 7.0, 7.0
101, -89, 5.0, 5.0
102, -89, 9.0, 8.0
103, -89, 6.0, 5.0
104, -89, 7.0, 8.0
105, -89, 5.0, 5.0
106, -89, 6.0, 7.0
107, -89, 5.0, 6.0
108, -89, 4.0, 7.0
109, -89, 5.0, 13.0
110, -89, 3.0, 9.0
111, -89, 2.0, 8.0
112, -89, 3.0, 8.0
113, -89, 2.0, 9.0
114, -89, 4.0, 11.0
115, -89, 6.0, 14.0
116, -89, 5.0, 9.0
117, -89, 3.0, 8.0
118, -89, 7.0, 9.0
119, -89, 4.0, 6.0
120, -89, 6.0, 14.0
121, -89, 3.0, 9.0
122, -89, 4.0, 13.0
0, -88, 1.0, 13.0
1, -88, 0.0, 10.0
2, -88, 0.0, 10.0
3, -88, 1.0, 13.0
4, -88, 1.0, 11.0
5, -88, 3.0, 11.0
6, -88, 2.0, 8.0
7, -88, 2.0, 10.0
8, -88, 1.0, 10.0
9, -88, 1.0, 9.0
10, -88, 1.0, 10.0
11, -88, 2.0, 9.0
12, -88, 1.0, 15.0
13, -88, 1.0, 13.0
14, -88, 1.0, 9.0
15, -88, 0.0, 10.0
16, -88, 0.0, 10.0
17, -88, 0.0, 12.0
18, -88, 0.0, 11.0
19, -88, 0.0, 10.0
20, -88, 0.0, 10.0
21, -88, 0.0, 11.0
22, -88, 0.0, 10.0
23, -88, 0.0, 10.0
24, -88, 0.0, 10.0
25, -88, 0.0, 10.0
26, -88, 0.0, 10.0
27, -88, 0.0, 13.0
28, -88, 0.0, 15.0
29, -88, 0.0, 14.0
30, -88, 0.0, 17.0
31, -88, 0.0, 11.0
32, -88, 0.0, 12.0
33, -88, 0.0, 13.0
34, -88, 0.0, 12.0
35, -88, 0.0, 12.0
36, -88, 0.0, 11.0
37, -88, 0.0, 12.0
38, -88, 0.0, 12.0
39, -88, 0.0, 11.0
40, -88, 0.0, 12.0
41, -88, 0.0, 16.0
42, -88, 0.0, 14.0
43, -88, 0.0, 11.0
44, -88, 0.0, 15.0
45, -88, 0.0, 12.0
46, -88, 0.0, 12.0
47, -88, 0.0, 11.0
48, -88, 0.0, 10.0
49, -88, 0.0, 12.0
50, -88, 0.0, 13.0
51, -88, 0.0, 14.0
52, -88, 0.0, 10.0
53, -88, 1.0, 13.0
54, -88, 1.0, 16.0
55, -88, 1.0, 12.0
56, -88, 2.0, 9.0
57, -88, 3.0, 13.0
58, -88, 2.0, 14.0
59, -88, 2.0, 11.0
60, -88, 2.0, 8.0
61, -88, 4.0, 7.0
62, -88, 2.0, 8.0
63, -88, 2.0, 12.0
64, -88, 1.0, 10.0
65, -88, 1.0, 11.0
66, -88, 1.0, 11.0
67, -88, 2.0, 8.0
68, -88, 1.0, 11.0
69, -88, 0.0, 11.0
70, -88, 1.0, 10.0
71, -88, 0.0, 13.0
72, -88, 2.0, 15.0
73, -88, 0.0, 13.0
74, -88, 0.0, 11.0
75, -88, 0.0, 14.0
76, -88, 2.0, 14.0
77, -88, 3.0, 11.0
78, -88, 2.0, 11.0
79, -88, 3.0, 16.0
80, -88, 2.0, 14.0
81, -88, 2.0, 11.0
82, -88, 2.0, 12.0
83, -88, 3.0, 8.0
84, -88, 4.0, 10.0
85, -88, 3.0, 9.0
86, -88, 3.0, 12.0
87, -88, 4.0, 6.0
88, -88, 4.0, 8.0
89, -88, 9.0, 14.0
90, -88, 4.0, 13.0
91, -88, 2.0, 14.0
92, -88, 2.0, 10.0
93, -88, 4.0, 9.0
94, -88, 5.0, 5.0
95, -88, 6.0, 9.0
96, -88, 5.0, 7.0
97, -88, 7.0, 7.0
98, -88, 7.0, 5.0
99, -88, 7.0, 7.0
100, -88, 5.0, 5.0
101, -88, 9.0, 8.0
102, -88, 6.0, 5.0
103, -88, 7.0, 8.0
104, -88, 5.0, 5.0
105, -88, 6.0, 7.0
106, -88, 5.0, 6.0
107, -88, 4.0, 7.0
108, -88, 5.0, 13.0
109, -88, 3.0, 9.0
110, -88, 2.0, 8.0
111, -88, 3.0, 8.0
112, -88, 2.0, 9.0
113, -88, 4.0, 11.0
114, -88, 6.0, 14.0
115, -88, 5.0, 9.0
116, -88, 3.0, 8.0
117, -88, 7.0, 9.0
118, -88, 4.0, 6.0
119, -88, 6.0, 14.0
120, -88, 3.0, 9.0
121, -88, 4.0, 13.0
122, -88, 3.0, 9.0
0, -87, 1.0, 13.0
1, -87, 1.0, 13.0
2, -87, 0.0, 10.0
3, -87, 0.0, 10.0
4, -87, 1.0, 13.0
5, -87, 1.0, 11.0
6, -87, 3.0, 11.0
7, -87, 2.0, 8.0
8, -87, 2.0, 10.0
9, -87, 1.0, 10.0
10, -87, 1.0, 9.0
11, -87, 1.0, 10.0
12, -87, 2.0, 9.0
13, -87, 1.0, 15.0
14, -87, 1.0, 13.0
15, -87, 1.0, 9.0
16, -87, 0.0, 10.0
17, -87, 0.0, 10.0
18, -87, 0.0, 12.0
19, -87, 0.0, 11.0
20, -87, 0.0, 10.0
21, -87, 0.0, 10.0
22, -87, 0.0, 12.0
23, -87, 0.0, 10.0
24, -87, 0.0, 10.0
25, -87, 0.0, 10.0
26, -87, 0.0, 11.0
27, -87, 0.0, 10.0
28, -87, 0.0, 10.0
29, -87, 0.0, 14.0
30, -87, 0.0, 13.0
31, -87, 0.0, 18.0
32, -87, 0.0, 10.0
33, -87, 0.0, 11.0
34, -87, 0.0, 12.0
35, -87, 0.0, 12.0
36, -87, 0.0, 12.0
37, -87, 2.0, 11.0
38, -87, 0.0, 10.0
39, -87, 0.0, 13.0
40, -87, 0.0, 15.0
41, -87, 0.0, 16.0
42, -87, 0.0, 15.0
43, -87, 0.0, 12.0
44, -87, 0.0, 11.0
45, -87, 0.0, 15.0
46, -87, 0.0, 10.0
47, -87, 0.0, 12.0
48, -87, 0.0, 10.0
49, -87, 0.0, 12.0
50, -87, 0.0, 11.0
51, -87, 0.0, 11.0
52, -87, 1.0, 15.0
53, -87, 1.0, 14.0
54, -87, 2.0, 8.0
55, -87, 1.0, 14.0
56, -87, 2.0, 9.0
57, -87, 2.0, 14.0
58, -87, 2.0, 8.0
59, -87, 2.0, 17.0
60, -87, 2.0, 9.0
61, -87, 2.0, 14.0
62, -87, 3.0, 9.0
63, -87, 2.0, 13.0
64, -87, 1.0, 12.0
65, -87, 1.0, 9.0
66, -87, 2.0, 8.0
67, -87, 1.0, 11.0
68, -87, 1.0, 10.0
69, -87, 1.0, 10.0
70, -87, 0.0, 10.0
71, -87, 2.0, 15.0
72, -87, 0.0, 13.0
73, -87, 0.0, 11.0
74, -87, 0.0, 14.0
75, -87, 2.0, 14.0
76, -87, 3.0, 11.0
77, -87, 2.0, 11.0
78, -87, 3.0, 16.0
79, -87, 2.0, 14.0
80, -87, 2.0, 11.0
81, -87, 2.0, 12.0
82, -87, 3.0, 8.0
83, -87, 4.0, 10.0
84, -87, 3.0, 9.0
85, -87, 3.0, 12.0
86, -87, 4.0, 6.0
87, -87, 4.0, 8.0
88, -87, 9.0, 14.0
89, -87, 4.0, 13.0
90, -87, 2.0, 14.0
91, -87, 2.0, 10.0
92, -87, 4.0, 9.0
93, -87, 5.0, 5.0
94, -87, 6.0, 9.0
95, -87, 5.0, 7.0
96, -87, 7.0, 7.0
97, -87, 7.0, 5.0
98, -87, 7.0, 7.0
99, -87, 5.0, 5.0
100, -87, 9.0, 8.0
101, -87, 6.0, 5.0
102, -87, 7.0, 8.0
103, -87, 5.0, 5.0
104, -87, 6.0, 7.0
105, -87, 5.0, 6.0
106, -87, 4.0, 7.0
107, -87, 5.0, 13.0
108, -87, 3.0, 9.0
109, -87, 2.0, 8.0
110, -87, 3.0, 8.0
111, -87, 2.0, 9.0
112, -87, 4.0, 11.0
113, -87, 6.0, 14.0
114, -87, 5.0, 9.0
115, -87, 3.0, 8.0
116, -87, 7.0, 9.0
117, -87, 4.0, 6.0
118, -87, 6.0, 14.0
119, -87, 3.0, 9.0
120, -87, 4.0, 13.0
121, -87, 3.0, 9.0
122, -87, 1.0, 10.0
0, -86, 0.0, 10.0
1, -86, 1.0, 13.0
2, -86, 1.0, 13.0
3, -86, 0.0, 10.0
4, -86, 0.0, 10.0
5, -86, 1.0, 13.0
6, -86, 1.0, 11.0
7, -86, 3.0, 11.0
8, -86, 2.0, 8.0
9, -86, 2.0, 10.0
10, -86, 1.0, 10.0
11, -86, 1.0, 9.0
12, -86, 1.0, 10.0
13, -86, 2.0, 9.0
14, -86, 1.0, 15.0
15, -86, 1.0, 13.0
16, -86, 1.0, 9.0
17, -86, 0.0, 10.0
18, -86, 0.0, 10.0
19, -86, 0.0, 12.0
20, -86, 0.0, 12.0
21, -86, 0.0, 11.0
22, -86, 0.0, 10.0
23, -86, 0.0, 11.0
24, -86, 0.0, 10.0
25, -86, 0.0, 11.0
26, -86, 0.0, 10.0
27, -86, 0.0, 12.0
28, -86, 0.0, 15.0
29, -86, 0.0, 15.0
30, -86, 0.0, 15.0
31, -86, 0.0, 12.0
32, -86, 0.0, 14.0
33, -86, 0.0, 17.0
34, -86, 0.0, 11.0
35, -86, 0.0, 12.0
36, -86, 0.0, 11.0
37, -86, 0.0, 10.0
38, -86, 0.0, 10.0
39, -86, 0.0, 11.0
40, -86, 0.0, 13.0
41, -86, 0.0, 12.0
42, -86, 0.0, 11.0
43, -86, 0.0, 16.0
44, -86, 0.0, 12.0
45, -86, 0.0, 16.0
46, -86, 0.0, 13.0
47, -86, 0.0, 17.0
48, -86, 0.0, 10.0
49, -86, 0.0, 10.0
50, -86, 0.0, 11.0
51, -86, 0.0, 17.0
52, -86, 0.0, 11.0
53, -86, 2.0, 12.0
54, -86, 1.0, 10.0
55, -86, 0.0, 11.0
56, -86, 1.0, 13.0
57, -86, 3.0, 11.0
58, -86, 2.0, 13.0
59, -86, 1.0, 15.0
60, -86, 1.0, 13.0
61, -86, 2.0, 13.0
62, -86, 2.0, 9.0
63, -86, 2.0, 8.0
64, -86, 1.0, 15.0
65, -86, 2.0, 13.0
66, -86, 1.0, 10.0
67, -86, 1.0, 14.0
68, -86, 1.0, 10.0
69, -86, 0.0, 13.0
70, -86, 2.0, 15.0
71, -86, 0.0, 10.0
72, -86, 0.0, 11.0
73, -86, 0.0, 14.0
74, -86, 2.0, 14.0
75, -86, 3.0, 11.0
76, -86, 2.0, 11.0
77, -86, 3.0, 16.0
78, -86, 2.0, 14.0
79, -86, 2.0, 11.0
80, -86, 2.0, 12.0
81, -86, 3.0, 8.0
82, -86, 4.0, 10.0
83, -86, 3.0, 9.0
84, -86, 3.0, 12.0
85, -86, 4.0, 6.0
86, -86, 4.0, 8.0
87, -86, 9.0, 14.0
88, -86, 4.0, 13.0
89, -86, 2.0, 14.0
90, -86, 2.0, 10.0
91, -86, 4.0, 9.0
92, -86, 5.0, 5.0
93, -86, 6.0, 9.0
94, -86, 5.0, 7.0
95, -86, 7.0, 7.0
96, -86, 7.0, 5.0
97, -86, 7.0, 7.0
98, -86, 5.0, 5.0
99, -86, 9.0, 8.0
100, -86, 6.0, 5.0
101, -86, 7.0, 8.0
102, -86, 5.0, 5.0
103, -86, 6.0, 7.0
104, -86, 5.0, 6.0
105, -86, 4.0, 7.0
106, -86, 5.0, 13.0
107, -86, 3.0, 9.0
108, -86, 2.0, 8.0
109, -86, 3.0, 8.0
110, -86, 2.0, 9.0
111, -86, 4.0, 11.0
112, -86, 6.0, 14.0
113, -86, 5.0, 9.0
114, -86, 3.0, 8.0
115, -86, 7.0, 9.0
116, -86, 4.0, 6.0
117, -86, 6.0, 14.0
118, -86, 3.0, 9.0
119, -86, 4.0, 13.0
120, -86, 3.0, 9.0
121, -86, 1.0, 10.0
122, -86, 3.0, 12.0
0, -85, 1.0, 10.0
1, -85, 0.0, 10.0
2, -85, 1.0, 13.0
3, -85, 1.0, 13.0
4, -85, 0.0, 10.0
5, -85, 0.0, 10.0
6, -85, 1.0, 13.0
7, -85, 1.0, 11.0
8, -85, 3.0, 11.0
9, -85, 2.0, 8.0
10, -85, 2.0, 10.0
11, -85, 1.0, 10.0
12, -85, 1.0, 9.0
13, -85, 1.0, 10.0
14, -85, 2.0, 9.0
15, -85, 1.0, 15.0
16, -85, 1.0, 13.0
17, -85, 1.0, 9.0
18, -85, 0.0, 10.0
19, -85, 0.0, 11.0
20, -85, 0.0, 13.0
21, -85, 0.0, 11.0
22, -85, 0.0, 10.0
23, -85, 0.0, 11.0
24, -85, 0.0, 10.0
25, -85, 0.0, 10.0
26, -85, 0.0, 10.0
27, -85, 0.0, 10.0
28, -85, 0.0, 11.0
29, -85, 0.0, 15.0
30, -85, 0.0, 14.0
31, -85, 0.0, 11.0
32, -85, 0.0, 10.0
33, -85, 0.0, 14.0
34, -85, 0.0, 10.0
35, -85, 0.0, 10.0
36, -85, 0.0, 10.0
37, -85, 0.0, 11.0
38, -85, 0.0, 11.0
39, -85, 2.0, 11.0
40, -85, 3.0, 16.0
41, -85, 2.0, 12.0
42, -85, 0.0, 12.0
43, -85, 2.0, 21.0
44, -85, 2.0, 19.0
45, -85, 2.0, 23.0
46, -85, 0.0, 11.0
47, -85, 0.0, 10.0
48, -85, 0.0, 14.0
49, -85, 0.0, 14.0
50, -85, 1.0, 18.0
51, -85, 1.0, 21.0
52, -85, 0.0, 16.0
53, -85, 0.0, 15.0
54, -85, 0.0, 12.0
55, -85, 0.0, 13.0
56, -85, 0.0, 22.0
57, -85, 1.0, 14.0
58, -85, 2.0, 13.0
59, -85, 1.0, 9.0
60, -85, 2.0, 12.0
61, -85, 2.0, 17.0
62, -85, 2.0, 15.0
63, -85, 1.0, 9.0
64, -85, 1.0, 9.0
65, -85, 1.0, 11.0
66, -85, 1.0, 11.0
67, -85, 1.0, 9.0
68, -85, 0.0, 11.0
69, -85, 2.0, 13.0
70, -85, 0.0, 11.0
71, -85, 0.0, 16.0
72, -85, 0.0, 16.0
73, -85, 2.0, 14.0
74, -85, 3.0, 11.0
75, -85, 2.0, 11.0
76, -85, 3.0, 16.0
77, -85, 2.0, 14.0
78, -85, 2.0, 11.0
79, -85, 2.0, 12.0
80, -85, 3.0, 8.0
81, -85, 4.0, 10.0
82, -85, 3.0, 9.0
83, -85, 3.0, 12.0
84, -85, 4.0, 6.0
85, -85, 4.0, 8.0
86, -85, 9.0, 14.0
87, -85, 4.0, 13.0
88, -85, 2.0, 14.0
89, -85, 2.0, 10.0
90, -85, 4.0, 9.0
91, -85, 5.0, 5.0
92, -85, 6.0, 9.0
93, -85, 5.0, 7.0
94, -85, 7.0, 7.0
95, -85, 7.0, 5.0
96, -85, 7.0, 7.0
97, -85, 5.0, 5.0
98, -85, 9.0, 8.0
99, -85, 6.0, 5.0
100, -85, 7.0, 8.0
101, -85, 5.0, 5.0
102, -85, 6.0, 7.0
103, -85, 5.0, 6.0
104, -85, 4.0, 7.0
105, -85, 5.0, 13.0
106, -85, 3.0, 9.0
107, -85, 2.0, 8.0
108, -85, 3.0, 8.0
109, -85, 2.0, 9.0
110, -85, 4.0, 11.0
111, -85, 6.0, 14.0
112, -85, 5.0, 9.0
113, -85, 3.0, 8.0
114, -85, 7.0, 9.0
115, -85, 4.0, 6.0
116, -85, 6.0, 14.0
117, -85, 3.0, 9.0
118, -85, 4.0, 13.0
119, -85, 3.0, 9.0
120, -85, 1.0, 10.0
121, -85, 3.0, 12.0
122, -85, 2.0, 9.0
0, -84, 2.0, 8.0
1, -84, 1.0, 10.0
2, -84, 0.0, 10.0
3, -84, 1.0, 13.0
4, -84, 1.0, 13.0
5, -84, 0.0, 10.0
6, -84, 0.0, 10.0
7, -84, 1.0, 13.0
8, -84, 1.0, 11.0
9, -84, 3.0, 11.0
10, -84, 2.0, 8.0
11, -84, 2.0, 10.0
12, -84, 1.0, 10.0
13, -84, 1.0, 9.0
14, -84, 1.0, 10.0
15, -84, 2.0, 9.0
16, -84, 1.0, 15.0
17, -84, 1.0, 13.0
18, -84, 1.0, 10.0
19, -84, 0.0, 11.0
20, -84, 0.0, 10.0
21, -84, 0.0, 13.0
22, -84, 0.0, 10.0
23, -84, 0.0, 11.0
24, -84, 0.0, 11.0
25, -84, 0.0, 10.0
26, -84, 0.0, 10.0
27, -84, 0.0, 11.0
28, -84, 0.0, 10.0
29, -84, 0.0, 11.0
30, -84, 0.0, 14.0
31, -84, 0.0, 12.0
32, -84, 0.0, 11.0
33, -84, 0.0, 11.0
34, -84, 0.0, 14.0
35, -84, 0.0, 16.0
36, -84, 0.0, 15.0
37, -84, 0.0, 12.0
38, -84, 0.0, 10.0
39, -84, 0.0, 10.0
40, -84, 3.0, 29.0
41, -84, 3.0, 12.0
42, -84, 2.0, 10.0
43, -84, 2.0, 16.0
44, -84, 2.0, 16.0
45, -84, 0.0, 12.0
46, -84, 0.0, 11.0
47, -84, 0.0, 11.0
48, -84, 2.0, 21.0
49, -84, 1.0, 17.0
50, -84, 1.0, 14.0
51, -84, 1.0, 14.0
52, -84, 2.0, 17.0
53, -84, 2.0, 11.0
54, -84, 1.0, 10.0
55, -84, 1.0, 14.0
56, -84, 1.0, 18.0
57, -84, 0.0, 10.0
58, -84, 1.0, 15.0
59, -84, 0.0, 10.0
60, -84, 1.0, 14.0
61, -84, 2.0, 14.0
62, -84, 5.0, 14.0
63, -84, 2.0, 12.0
64, -84, 3.0, 15.0
65, -84, 2.0, 8.0
66, -84, 4.0, 14.0
67, -84, 0.0, 11.0
68, -84, 2.0, 12.0
69, -84, 0.0, 11.0
70, -84, 0.0, 14.0
71, -84, 0.0, 12.0
72, -84, 2.0, 12.0
73, -84, 3.0, 11.0
74, -84, 2.0, 11.0
75, -84, 3.0, 16.0
76, -84, 2.0, 14.0
77, -84, 2.0, 11.0
78, -84, 2.0, 12.0
79, -84, 3.0, 8.0
80, -84, 4.0, 10.0
81, -84, 3.0, 9.0
82, -84, 3.0, 12.0
83, -84, 4.0, 6.0
84, -84, 4.0, 8.0
85, -84, 9.0, 14.0
86, -84, 4.0, 13.0
87, -84, 2.0, 14.0
88, -84, 2.0, 10.0
89, -84, 4.0, 9.0
90, -84, 5.0, 5.0
91, -84, 6.0, 9.0
92, -84, 5.0, 7.0
93, -84, 7.0, 7.0
94, -84, 7.0, 5.0
95, -84, 7.0, 7.0
96, -84, 5.0, 5.0
97, -84, 9.0, 8.0
98, -84, 6.0, 5.0
99, -84, 7.0, 8.0
100, -84, 5.0, 5.0
101, -84, 6.0, 7.0
102, -84, 5.0, 6.0
103, -84, 4.0, 7.0
104, -84, 5.0, 13.0
105, -84, 3.0, 9.0
106, -84, 2.0, 8.0
107, -84, 3.0, 8.0
108, -84, 2.0, 9.0
109, -84, 4.0, 11.0
110, -84, 6.0, 14.0
111, -84, 5.0, 9.0
112, -84, 3.0, 8.0
113, -84, 7.0, 9.0
114, -84, 4.0, 6.0
115, -84, 6.0, 14.0
116, -84, 3.0, 9.0
117, -84, 4.0, 13.0
118, -84, 3.0, 9.0
119, -84, 1.0, 10.0
120, -84, 3.0, 12.0
121, -84, 2.0, 9.0
122, -84, 3.0, 8.0
0, -83, 1.0, 9.0
1, -83, 2.0, 8.0
2, -83, 1.0, 10.0
3, -83, 0.0, 10.0
4, -83, 1.0, 13.0
5, -83, 1.0, 13.0
6, -83, 0.0, 10.0
7, -83, 0.0, 10.0
8, -83, 1.0, 13.0
9, -83, 1.0, 11.0
10, -83, 3.0, 11.0
11, -83, 2.0, 8.0
12, -83, 2.0, 10.0
13, -83, 1.0, 10.0
14, -83, 1.0, 9.0
15, -83, 1.0, 10.0
16, -83, 2.0, 9.0
17, -83, 1.0, 9.0
18, -83, 1.0, 14.0
19, -83, 1.0, 9.0
20, -83, 0.0, 11.0
21, -83, 0.0, 13.0
22, -83, 0.0, 13.0
23, -83, 0.0, 10.0
24, -83, 0.0, 11.0
25, -83, 0.0, 11.0
26, -83, 0.0, 10.0
27, -83, 0.0, 10.0
28, -83, 0.0, 10.0
29, -83, 0.0, 10.0
30, -83, 0.0, 19.0
31, -83, 0.0, 11.0
32, -83, 0.0, 13.0
33, -83, 0.0, 11.0
34, -83, 0.0, 15.0
35, -83, 0.0, 13.0
36, -83, 0.0, 14.0
37, -83, 0.0, 10.0
38, -83, 0.0, 11.0
39, -83, 0.0, 14.0
40, -83, 1.0, 13.0
41, -83, 3.0, 23.0
42, -83, 3.0, 8.0
43, -83, 5.0, 16.0
44, -83, 2.0, 12.0
45, -83, 3.0, 16.0
46, -83, 2.0, 18.0
47, -83, 0.0, 16.0
48, -83, 1.0, 22.0
49, -83, 2.0, 8.0
50, -83, 1.0, 9.0
51, -83, 2.0, 9.0
52, -83, 1.0, 17.0
53, -83, 1.0, 12.0
54, -83, 2.0, 12.0
55, -83, 1.0, 12.0
56, -83, 2.0, 8.0
57, -83, 0.0, 10.0
58, -83, 0.0, 11.0
59, -83, 0.0, 14.0
60, -83, 0.0, 15.0
61, -83, 4.0, 22.0
62, -83, 3.0, 10.0
63, -83, 4.0, 8.0
64, -83, 3.0, 11.0
65, -83, 4.0, 10.0
66, -83, 0.0, 10.0
67, -83, 2.0, 12.0
68, -83, 0.0, 14.0
69, -83, 0.0, 10.0
