EV, LA, Hits, Outs
9, -86, 10.0, 43.0
10, -86, 12.0, 52.0
11, -86, 8.0, 48.0
12, -86, 10.0, 47.0
13, -86, 8.0, 42.0
14, -86, 10.0, 42.0
15, -86, 9.0, 45.0
16, -86, 9.0, 42.0
17, -86, 9.0, 48.0
18, -86, 10.0, 42.0
19, -86, 11.0, 44.0
20, -86, 9.0, 51.0
21, -86, 9.0, 52.0
22, -86, 6.0, 46.0
23, -86, 7.0, 47.0
24, -86, 7.0, 50.0
25, -86, 7.0, 50.0
26, -86, 4.0, 46.0
27, -86, 4.0, 56.0
28, -86, 3.0, 48.0
29, -86, 7.0, 63.0
30, -86, 8.0, 53.0
31, -86, 4.0, 46.0
32, -86, 10.0, 55.0
33, -86, 6.0, 48.0
34, -86, 9.0, 63.0
35, -86, 7.0, 54.0
36, -86, 7.0, 48.0
37, -86, 7.0, 47.0
38, -86, 5.0, 46.0
39, -86, 7.0, 50.0
40, -86, 8.0, 59.0
41, -86, 6.0, 50.0
42, -86, 7.0, 57.0
43, -86, 6.0, 56.0
44, -86, 7.0, 64.0
45, -86, 7.0, 61.0
46, -86, 5.0, 47.0
47, -86, 7.0, 50.0
48, -86, 6.0, 55.0
49, -86, 4.0, 60.0
50, -86, 6.0, 53.0
51, -86, 5.0, 54.0
52, -86, 5.0, 59.0
53, -86, 4.0, 60.0
54, -86, 4.0, 61.0
55, -86, 4.0, 51.0
56, -86, 3.0, 50.0
57, -86, 6.0, 57.0
58, -86, 7.0, 49.0
59, -86, 10.0, 57.0
60, -86, 9.0, 45.0
61, -86, 10.0, 57.0
62, -86, 10.0, 57.0
63, -86, 7.0, 52.0
64, -86, 7.0, 50.0
65, -86, 8.0, 60.0
66, -86, 7.0, 44.0
67, -86, 9.0, 50.0
68, -86, 8.0, 51.0
69, -86, 8.0, 45.0
70, -86, 9.0, 42.0
71, -86, 8.0, 46.0
72, -86, 11.0, 52.0
73, -86, 13.0, 60.0
74, -86, 11.0, 48.0
75, -86, 10.0, 45.0
76, -86, 11.0, 49.0
77, -86, 10.0, 43.0
78, -86, 11.0, 50.0
79, -86, 12.0, 39.0
80, -86, 14.0, 52.0
81, -86, 14.0, 46.0
82, -86, 15.0, 48.0
83, -86, 14.0, 38.0
84, -86, 14.0, 38.0
85, -86, 14.0, 44.0
86, -86, 15.0, 38.0
87, -86, 18.0, 41.0
88, -86, 18.0, 39.0
89, -86, 18.0, 50.0
90, -86, 16.0, 34.0
91, -86, 26.0, 37.0
92, -86, 20.0, 35.0
93, -86, 22.0, 50.0
94, -86, 17.0, 39.0
95, -86, 22.0, 44.0
96, -86, 22.0, 46.0
97, -86, 20.0, 35.0
98, -86, 27.0, 41.0
99, -86, 26.0, 33.0
100, -86, 25.0, 40.0
101, -86, 28.0, 48.0
102, -86, 21.0, 44.0
103, -86, 18.0, 37.0
104, -86, 22.0, 40.0
105, -86, 17.0, 37.0
106, -86, 22.0, 40.0
107, -86, 19.0, 36.0
108, -86, 24.0, 41.0
109, -86, 18.0, 34.0
110, -86, 26.0, 38.0
111, -86, 18.0, 35.0
112, -86, 24.0, 44.0
113, -86, 22.0, 38.0
114, -86, 19.0, 32.0
115, -86, 23.0, 39.0
116, -86, 20.0, 33.0
117, -86, 22.0, 41.0
118, -86, 20.0, 44.0
119, -86, 16.0, 35.0
120, -86, 18.0, 46.0
121, -86, 16.0, 35.0
122, -86, 16.0, 46.0
0, -85, 21.0, 42.0
1, -85, 16.0, 43.0
2, -85, 16.0, 40.0
3, -85, 13.0, 38.0
4, -85, 12.0, 45.0
5, -85, 11.0, 44.0
6, -85, 10.0, 43.0
7, -85, 11.0, 47.0
8, -85, 9.0, 42.0
9, -85, 8.0, 42.0
10, -85, 10.0, 43.0
11, -85, 12.0, 52.0
12, -85, 8.0, 48.0
13, -85, 10.0, 47.0
14, -85, 8.0, 42.0
15, -85, 10.0, 42.0
16, -85, 9.0, 45.0
17, -85, 9.0, 42.0
18, -85, 9.0, 49.0
19, -85, 10.0, 43.0
20, -85, 11.0, 43.0
21, -85, 9.0, 51.0
22, -85, 9.0, 52.0
23, -85, 6.0, 47.0
24, -85, 7.0, 47.0
25, -85, 7.0, 48.0
26, -85, 7.0, 49.0
27, -85, 4.0, 46.0
28, -85, 4.0, 57.0
29, -85, 3.0, 49.0
30, -85, 7.0, 62.0
31, -85, 8.0, 53.0
32, -85, 9.0, 52.0
33, -85, 10.0, 55.0
34, -85, 6.0, 47.0
35, -85, 9.0, 60.0
36, -85, 7.0, 56.0
37, -85, 7.0, 48.0
38, -85, 7.0, 44.0
39, -85, 9.0, 54.0
40, -85, 7.0, 50.0
41, -85, 8.0, 59.0
42, -85, 6.0, 45.0
43, -85, 7.0, 48.0
44, -85, 6.0, 49.0
45, -85, 7.0, 63.0
46, -85, 8.0, 60.0
47, -85, 6.0, 46.0
48, -85, 5.0, 59.0
49, -85, 6.0, 80.0
50, -85, 7.0, 62.0
51, -85, 4.0, 52.0
52, -85, 4.0, 49.0
53, -85, 4.0, 52.0
54, -85, 5.0, 65.0
55, -85, 7.0, 60.0
56, -85, 5.0, 50.0
57, -85, 5.0, 45.0
58, -85, 6.0, 48.0
59, -85, 8.0, 60.0
60, -85, 10.0, 49.0
61, -85, 10.0, 55.0
62, -85, 7.0, 48.0
63, -85, 9.0, 47.0
64, -85, 8.0, 59.0
65, -85, 10.0, 53.0
66, -85, 8.0, 47.0
67, -85, 6.0, 55.0
68, -85, 8.0, 45.0
69, -85, 10.0, 42.0
70, -85, 8.0, 46.0
71, -85, 11.0, 52.0
72, -85, 13.0, 60.0
73, -85, 11.0, 48.0
74, -85, 10.0, 45.0
75, -85, 11.0, 49.0
76, -85, 10.0, 43.0
77, -85, 11.0, 50.0
78, -85, 12.0, 39.0
79, -85, 14.0, 52.0
80, -85, 14.0, 46.0
81, -85, 15.0, 48.0
82, -85, 14.0, 38.0
83, -85, 14.0, 38.0
84, -85, 14.0, 44.0
85, -85, 15.0, 38.0
86, -85, 18.0, 41.0
87, -85, 18.0, 39.0
88, -85, 18.0, 50.0
89, -85, 16.0, 34.0
90, -85, 26.0, 37.0
91, -85, 20.0, 35.0
92, -85, 22.0, 50.0
93, -85, 17.0, 39.0
94, -85, 22.0, 44.0
95, -85, 22.0, 46.0
96, -85, 20.0, 35.0
97, -85, 27.0, 41.0
98, -85, 26.0, 33.0
99, -85, 25.0, 40.0
100, -85, 28.0, 48.0
101, -85, 21.0, 44.0
102, -85, 18.0, 37.0
103, -85, 22.0, 40.0
104, -85, 17.0, 37.0
105, -85, 22.0, 40.0
106, -85, 19.0, 36.0
107, -85, 24.0, 41.0
108, -85, 18.0, 34.0
109, -85, 26.0, 38.0
110, -85, 18.0, 35.0
111, -85, 24.0, 44.0
112, -85, 22.0, 38.0
113, -85, 19.0, 32.0
114, -85, 23.0, 39.0
115, -85, 20.0, 33.0
116, -85, 22.0, 41.0
117, -85, 20.0, 44.0
118, -85, 16.0, 35.0
119, -85, 18.0, 46.0
120, -85, 16.0, 35.0
121, -85, 16.0, 46.0
122, -85, 20.0, 48.0
0, -84, 15.0, 35.0
1, -84, 21.0, 42.0
2, -84, 16.0, 43.0
3, -84, 16.0, 40.0
4, -84, 13.0, 38.0
5, -84, 12.0, 45.0
6, -84, 11.0, 44.0
7, -84, 10.0, 43.0
8, -84, 11.0, 47.0
9, -84, 9.0, 42.0
10, -84, 8.0, 42.0
11, -84, 10.0, 43.0
12, -84, 12.0, 52.0
13, -84, 8.0, 48.0
14, -84, 10.0, 47.0
15, -84, 8.0, 42.0
16, -84, 10.0, 42.0
17, -84, 9.0, 46.0
18, -84, 9.0, 43.0
19, -84, 9.0, 48.0
20, -84, 10.0, 43.0
21, -84, 11.0, 43.0
22, -84, 9.0, 52.0
23, -84, 9.0, 52.0
24, -84, 6.0, 45.0
25, -84, 7.0, 47.0
26, -84, 7.0, 47.0
27, -84, 7.0, 50.0
28, -84, 4.0, 47.0
29, -84, 4.0, 56.0
30, -84, 3.0, 47.0
31, -84, 7.0, 61.0
32, -84, 8.0, 53.0
33, -84, 9.0, 53.0
34, -84, 11.0, 53.0
35, -84, 6.0, 48.0
36, -84, 9.0, 60.0
37, -84, 7.0, 52.0
38, -84, 7.0, 44.0
39, -84, 7.0, 43.0
40, -84, 9.0, 55.0
41, -84, 7.0, 49.0
42, -84, 8.0, 53.0
43, -84, 10.0, 51.0
44, -84, 9.0, 62.0
45, -84, 7.0, 47.0
46, -84, 9.0, 62.0
47, -84, 6.0, 64.0
48, -84, 6.0, 64.0
49, -84, 6.0, 53.0
50, -84, 3.0, 64.0
51, -84, 4.0, 57.0
52, -84, 6.0, 57.0
53, -84, 3.0, 57.0
54, -84, 4.0, 53.0
55, -84, 6.0, 71.0
56, -84, 7.0, 48.0
57, -84, 5.0, 62.0
58, -84, 4.0, 49.0
59, -84, 8.0, 62.0
60, -84, 6.0, 44.0
61, -84, 9.0, 66.0
62, -84, 9.0, 43.0
63, -84, 9.0, 54.0
64, -84, 10.0, 53.0
65, -84, 8.0, 46.0
66, -84, 7.0, 52.0
67, -84, 7.0, 44.0
68, -84, 8.0, 48.0
69, -84, 8.0, 48.0
70, -84, 12.0, 52.0
71, -84, 13.0, 60.0
72, -84, 11.0, 48.0
73, -84, 10.0, 45.0
74, -84, 11.0, 49.0
75, -84, 10.0, 43.0
76, -84, 11.0, 50.0
77, -84, 12.0, 39.0
78, -84, 14.0, 52.0
79, -84, 14.0, 46.0
80, -84, 15.0, 48.0
81, -84, 14.0, 38.0
82, -84, 14.0, 38.0
83, -84, 14.0, 44.0
84, -84, 15.0, 38.0
85, -84, 18.0, 41.0
86, -84, 18.0, 39.0
87, -84, 18.0, 50.0
88, -84, 16.0, 34.0
89, -84, 26.0, 37.0
90, -84, 20.0, 35.0
91, -84, 22.0, 50.0
92, -84, 17.0, 39.0
93, -84, 22.0, 44.0
94, -84, 22.0, 46.0
95, -84, 20.0, 35.0
96, -84, 27.0, 41.0
97, -84, 26.0, 33.0
98, -84, 25.0, 40.0
99, -84, 28.0, 48.0
100, -84, 21.0, 44.0
101, -84, 18.0, 37.0
102, -84, 22.0, 40.0
103, -84, 17.0, 37.0
104, -84, 22.0, 40.0
105, -84, 19.0, 36.0
106, -84, 24.0, 41.0
107, -84, 18.0, 34.0
108, -84, 26.0, 38.0
109, -84, 18.0, 35.0
110, -84, 24.0, 44.0
111, -84, 22.0, 38.0
112, -84, 19.0, 32.0
113, -84, 23.0, 39.0
114, -84, 20.0, 33.0
115, -84, 22.0, 41.0
116, -84, 20.0, 44.0
117, -84, 16.0, 35.0
118, -84, 18.0, 46.0
119, -84, 16.0, 35.0
120, -84, 16.0, 46.0
121, -84, 20.0, 48.0
122, -84, 17.0, 36.0
0, -83, 18.0, 37.0
1, -83, 15.0, 35.0
2, -83, 21.0, 42.0
3, -83, 16.0, 43.0
4, -83, 16.0, 40.0
5, -83, 13.0, 38.0
6, -83, 12.0, 45.0
7, -83, 11.0, 44.0
8, -83, 10.0, 43.0
9, -83, 11.0, 47.0
10, -83, 9.0, 42.0
11, -83, 8.0, 42.0
12, -83, 10.0, 43.0
13, -83, 12.0, 52.0
14, -83, 8.0, 48.0
15, -83, 10.0, 47.0
16, -83, 8.0, 43.0
17, -83, 10.0, 43.0
18, -83, 9.0, 45.0
19, -83, 9.0, 43.0
20, -83, 9.0, 48.0
21, -83, 10.0, 44.0
22, -83, 11.0, 43.0
23, -83, 9.0, 50.0
24, -83, 9.0, 52.0
25, -83, 6.0, 44.0
26, -83, 7.0, 47.0
27, -83, 7.0, 48.0
28, -83, 7.0, 49.0
29, -83, 6.0, 62.0
30, -83, 4.0, 55.0
31, -83, 6.0, 63.0
32, -83, 7.0, 61.0
33, -83, 9.0, 51.0
34, -83, 8.0, 52.0
35, -83, 6.0, 44.0
36, -83, 11.0, 70.0
37, -83, 9.0, 56.0
38, -83, 7.0, 49.0
39, -83, 11.0, 50.0
40, -83, 7.0, 43.0
41, -83, 9.0, 54.0
42, -83, 11.0, 54.0
43, -83, 8.0, 49.0
44, -83, 11.0, 47.0
45, -83, 9.0, 41.0
46, -83, 5.0, 49.0
47, -83, 6.0, 60.0
48, -83, 9.0, 68.0
49, -83, 5.0, 60.0
50, -83, 4.0, 65.0
51, -83, 5.0, 68.0
52, -83, 6.0, 57.0
53, -83, 4.0, 63.0
54, -83, 3.0, 58.0
55, -83, 4.0, 57.0
56, -83, 4.0, 50.0
57, -83, 5.0, 54.0
58, -83, 4.0, 50.0
59, -83, 8.0, 54.0
60, -83, 6.0, 52.0
61, -83, 8.0, 50.0
62, -83, 8.0, 51.0
63, -83, 10.0, 53.0
64, -83, 9.0, 43.0
65, -83, 7.0, 46.0
66, -83, 7.0, 43.0
67, -83, 9.0, 43.0
68, -83, 8.0, 46.0
69, -83, 6.0, 45.0
