EV, LA, Hits, Outs
44, -32, 0, 4
63, 18, 2, 4
104, 19, 32, 37
35, -81, 0, 1
95, -30, 1, 8
62, 22, 2, 6
81, 35, 0, 18
39, 38, 1, 0
56, -22, 0, 3
97, -21, 2, 9
83, 81, 1, 8
69, -83, 0, 1
74, 32, 8, 6
32, 35, 0, 1
51, 48, 0, 2
71, -37, 2, 5
30, -75, 1, 0
90, -24, 1, 24
35, 40, 0, 1
48, -21, 1, 1
92, 22, 11, 42
39, -70, 1, 0
111, 35, 2, 0
83, -27, 2, 15
69, 38, 1, 2
60, -11, 0, 5
104, 32, 26, 14
57, -80, 0, 3
76, -67, 0, 1
62, 35, 3, 4
81, 48, 1, 17
34, -27, 1, 1
78, -21, 0, 19
97, -8, 17, 38
50, -83, 1, 3
69, -70, 1, 0
96, 33, 9, 56
55, -5, 0, 2
99, 38, 5, 29
71, -24, 0, 8
90, -11, 6, 26
57, 41, 0, 2
76, 54, 2, 12
92, 35, 1, 46
105, -26, 1, 2
64, -64, 0, 3
50, 38, 0, 1
69, 51, 0, 2
108, -21, 1, 7
66, -18, 0, 8
85, -5, 4, 13
57, -67, 0, 2
84, 36, 1, 28
43, -2, 0, 1
103, 49, 0, 3
87, 41, 0, 28
106, 54, 0, 1
59, -21, 0, 4
78, -8, 2, 15
64, 57, 0, 3
96, 46, 0, 26
55, 8, 0, 2
99, 51, 0, 8
52, -61, 2, 3
38, 41, 0, 1
112, -10, 1, 2
57, 54, 0, 3
76, 67, 0, 11
73, -2, 2, 10
73, -1, 0, 18
45, -64, 0, 4
105, -13, 3, 10
64, -51, 2, 4
91, 52, 0, 22
31, 1, 0, 1
50, 51, 0, 1
108, -8, 6, 12
94, 57, 0, 19
66, -5, 0, 8
85, 8, 9, 18
52, 60, 0, 1
24, -2, 0, 1
43, 11, 1, 0
84, 49, 0, 12
103, 62, 0, 3
101, -48, 1, 0
87, 54, 1, 11
59, -8, 0, 2
100, -7, 14, 50
64, 70, 0, 8
58, -4, 1, 2
77, 9, 4, 12
75, -64, 1, 0
61, 1, 1, 2
80, 14, 21, 5
33, -61, 1, 1
52, -48, 1, 0
112, 3, 8, 4
79, 55, 0, 6
98, 68, 0, 3
115, 8, 2, 0
82, 60, 0, 16
54, -2, 0, 1
54, -1, 0, 3
73, 11, 3, 6
114, 12, 1, 0
67, -63, 1, 0
86, -50, 0, 3
91, 65, 0, 17
89, -45, 0, 2
75, 57, 1, 3
94, 70, 0, 6
47, -42, 1, 0
88, -4, 4, 25
107, 9, 32, 13
52, 73, 0, 1
79, -53, 0, 2
65, 12, 1, 5
63, -61, 1, 6
82, -48, 1, 8
68, 17, 8, 10
109, 55, 0, 1
40, -45, 0, 1
100, 6, 63, 26
86, 71, 0, 12
58, 9, 0, 1
77, 22, 12, 1
89, 76, 0, 10
42, 1, 0, 1
61, 14, 1, 1
80, 27, 5, 18
33, -48, 1, 0
74, -47, 0, 5
93, -34, 0, 4
79, 68, 0, 11
63, 60, 0, 1
51, -31, 0, 2
82, 73, 0, 14
54, 11, 0, 1
95, 12, 55, 10
114, 25, 3, 0
67, -50, 0, 2
86, -37, 0, 6
72, 28, 12, 3
70, -45, 1, 5
89, -32, 0, 13
75, 70, 0, 6
28, -42, 0, 1
88, 9, 22, 19
47, -29, 0, 1
107, 22, 39, 1
74, 74, 0, 4
65, 25, 1, 2
63, -48, 1, 6
68, 30, 8, 0
81, -31, 1, 10
67, 71, 0, 6
86, 84, 0, 2
72, -80, 0, 1
70, 76, 0, 2
56, -88, 0, 1
83, 15, 34, 1
102, 28, 43, 16
74, -34, 0, 7
93, -21, 5, 21
60, 31, 3, 1
32, -31, 0, 1
63, 73, 0, 5
21, 76, 0, 1
95, 25, 10, 45
53, 28, 0, 1
72, 41, 1, 7
69, -28, 0, 4
74, 87, 0, 2
41, -90, 0, 1
113, 15, 5, 1
46, 25, 0, 2
104, -34, 0, 2
49, 30, 0, 1
90, 31, 3, 36
62, -31, 1, 5
81, -18, 1, 13
67, 84, 0, 1
39, -15, 1, 0
70, 89, 0, 1
83, 28, 0, 23
102, 41, 5, 16
55, -71, 0, 1
96, -33, 0, 3
99, -28, 1, 3
76, -12, 0, 27
48, -74, 0, 3
92, -31, 1, 8
78, 34, 1, 23
97, 47, 0, 19
50, -28, 0, 2
69, -15, 0, 11
55, 50, 0, 1
41, -77, 0, 1
113, 28, 3, 0
27, -12, 0, 1
44, -72, 1, 3
71, 31, 9, 3
30, -7, 1, 2
90, 44, 0, 38
43, -68, 1, 2
103, -17, 1, 14
48, 47, 0, 1
106, -12, 7, 8
59, -87, 1, 1
105, 29, 32, 6
64, -9, 0, 8
36, -71, 0, 2
96, -20, 5, 28
108, 34, 9, 2
55, -58, 0, 1
99, -15, 5, 20
118, -2, 1, 0
85, 50, 1, 14
57, -12, 0, 2
76, 1, 2, 18
29, -74, 0, 1
73, -68, 1, 0
59, 34, 0, 1
78, 47, 1, 14
97, 60, 0, 3
50, -15, 1, 1
91, -14, 5, 33
55, 63, 0, 3
94, -9, 10, 41
27, 1, 0, 1
66, -71, 0, 2
85, -58, 0, 1
71, 44, 1, 5
24, -68, 0, 1
43, -55, 1, 1
84, -17, 1, 24
103, -4, 14, 17
87, -12, 4, 16
106, 1, 22, 30
59, -74, 0, 1
45, -9, 0, 1
64, 4, 2, 5
105, 42, 5, 1
36, -58, 1, 0
77, -57, 2, 1
80, -52, 0, 2
66, 50, 3, 2
85, 63, 0, 17
57, 1, 0, 3
98, 2, 31, 31
43, 66, 0, 1
101, 7, 35, 30
54, -68, 1, 0
73, -55, 1, 0
59, 47, 0, 2
100, 48, 0, 14
31, -52, 0, 1
110, 12, 19, 2
77, 64, 0, 8
75, -9, 1, 14
94, 4, 22, 30
80, 69, 0, 12
66, -58, 1, 3
52, 7, 1, 2
65, -54, 0, 2
68, -49, 2, 6
87, 1, 9, 21
54, 53, 0, 1
73, 66, 0, 4
86, 5, 10, 18
58, -57, 1, 2
89, 10, 18, 18
77, -44, 2, 7
42, -65, 1, 3
61, -52, 1, 4
80, -39, 0, 5
66, 63, 0, 2
79, 2, 6, 18
98, 15, 59, 13
63, -6, 0, 2
82, 7, 11, 20
101, 20, 36, 30
54, -55, 3, 7
40, 10, 0, 1
100, 61, 0, 3
72, -38, 1, 7
58, 64, 0, 1
77, 77, 0, 2
75, 4, 1, 16
61, 69, 0, 4
80, 82, 0, 5
88, -57, 2, 2
52, 20, 1, 1
93, 21, 8, 35
46, -54, 0, 1
65, -41, 3, 5
51, 24, 0, 1
49, -49, 0, 2
109, 2, 12, 10
54, 66, 0, 2
68, -36, 0, 4
67, 5, 1, 5
86, 18, 25, 5
58, -44, 1, 3
70, 10, 4, 9
89, 23, 4, 38
42, -52, 0, 1
61, -39, 0, 3
88, 64, 1, 18
60, -35, 1, 5
79, 15, 16, 3
65, 80, 0, 2
63, 7, 2, 4
51, -84, 0, 1
82, 20, 33, 1
95, -41, 1, 1
40, 23, 0, 1
81, 24, 10, 14
34, -51, 0, 2
53, -38, 1, 5
72, -25, 0, 19
58, 77, 0, 2
37, -46, 0, 1
56, -33, 0, 3
116, 18, 2, 0
61, 82, 0, 3
88, -44, 1, 4
74, 21, 22, 0
93, 34, 1, 44
46, -41, 2, 1
51, 37, 0, 1
49, -36, 0, 2
90, -35, 1, 9
95, 80, 0, 1
67, 18, 6, 7
26, -20, 1, 0
53, 83, 0, 1
70, 23, 14, 0
111, 24, 20, 0
83, -38, 0, 5
28, 26, 0, 1
102, -25, 2, 12
88, 77, 0, 6
41, -35, 1, 0
60, -22, 0, 7
104, 21, 43, 17
62, 24, 0, 1
81, 37, 0, 18
34, -38, 0, 1
53, -25, 0, 1
39, 40, 0, 1
97, -19, 4, 23
83, 83, 0, 1
55, -16, 0, 3
74, 34, 5, 17
32, 37, 1, 0
71, -35, 0, 8
30, -73, 0, 1
90, -22, 2, 15
76, 43, 1, 17
62, -84, 0, 1
48, -19, 0, 1
92, 24, 4, 53
111, 37, 2, 0
83, -25, 0, 12
50, 27, 0, 1
69, 40, 7, 1
44, -17, 0, 2
85, -16, 4, 13
104, 34, 25, 11
71, 86, 0, 1
57, -78, 0, 2
76, -65, 1, 1
62, 37, 2, 4
103, 38, 11, 10
106, 43, 1, 3
39, 53, 0, 1
59, -32, 0, 2
78, -19, 0, 12
97, -6, 12, 30
96, 35, 8, 46
55, -3, 0, 2
99, 40, 2, 24
71, -22, 1, 9
30, -60, 0, 1
57, 43, 0, 1
76, 56, 1, 7
29, -19, 0, 2
92, 37, 3, 39
18, 51, 0, 1
45, -75, 1, 0
105, -24, 1, 9
64, -62, 0, 6
50, 40, 0, 1
69, 53, 0, 5
108, -19, 2, 6
66, -16, 0, 13
85, -3, 5, 20
57, -65, 2, 5
84, 38, 0, 24
103, 51, 0, 5
87, 43, 0, 20
59, -19, 0, 4
78, -6, 1, 23
64, 59, 0, 4
77, -2, 2, 16
77, -1, 1, 15
96, 48, 0, 22
99, 53, 0, 8
52, -59, 1, 2
38, 43, 0, 1
112, -8, 1, 0
57, 56, 0, 4
98, 57, 1, 5
54, -13, 0, 1
45, -62, 0, 1
105, -11, 3, 13
31, 3, 0, 1
91, 54, 0, 20
64, -49, 0, 3
108, -6, 4, 8
75, 46, 1, 10
94, 59, 1, 15
66, -3, 1, 8
107, -2, 12, 13
107, -1, 13, 12
98, -51, 1, 1
43, 13, 1, 0
84, 51, 0, 21
87, 56, 0, 23
40, -56, 0, 2
100, -5, 14, 37
119, 8, 0, 1
64, 72, 0, 2
58, -2, 0, 2
58, -1, 0, 1
77, 11, 12, 14
75, -62, 1, 0
61, 3, 4, 0
80, 16, 19, 3
33, -59, 0, 2
93, -45, 1, 1
79, 57, 0, 15
98, 70, 0, 3
82, 62, 0, 16
73, 13, 4, 7
114, 14, 2, 1
86, -48, 0, 1
91, 67, 0, 11
70, -56, 0, 2
89, -43, 0, 4
75, 59, 1, 9
94, 72, 0, 3
88, -2, 7, 32
88, -1, 14, 24
107, 11, 54, 3
47, -40, 0, 2
93, 76, 0, 1
79, -51, 0, 2
46, 1, 0, 2
65, 14, 1, 4
63, -59, 0, 3
82, -46, 1, 8
68, 19, 9, 1
100, 8, 45, 38
67, 60, 0, 2
86, 73, 0, 13
70, 65, 0, 6
58, 11, 0, 2
89, 78, 0, 2
61, 16, 0, 2
102, 17, 39, 49
74, -45, 0, 6
93, -32, 0, 5
79, 70, 0, 13
32, -42, 0, 2
63, 62, 0, 1
82, 75, 0, 14
35, -37, 0, 1
95, 14, 50, 4
40, 78, 0, 1
114, 27, 4, 0
67, -48, 0, 4
53, 17, 1, 1
86, -35, 1, 9
72, 30, 9, 7
70, -43, 0, 4
89, -30, 0, 10
88, 11, 17, 22
47, -27, 0, 1
74, 76, 0, 7
65, 27, 5, 1
49, 19, 0, 3
68, 32, 9, 0
62, -42, 0, 1
81, -29, 0, 10
67, 73, 0, 6
26, 35, 0, 1
86, 86, 0, 1
39, -26, 0, 1
70, 78, 0, 5
56, -86, 0, 1
83, 17, 18, 1
102, 30, 32, 31
74, -32, 1, 8
60, 33, 0, 1
32, -29, 0, 1
63, 75, 0, 3
51, -16, 0, 1
35, -24, 0, 1
95, 27, 11, 47
62, 79, 0, 3
92, -42, 0, 3
56, 35, 0, 3
28, -27, 0, 1
69, -26, 0, 4
74, 89, 0, 2
113, 17, 5, 2
60, -75, 0, 3
71, 20, 15, 0
90, 33, 2, 30
62, -29, 0, 5
81, -16, 2, 13
20, -26, 0, 1
83, 30, 1, 25
55, -69, 0, 2
41, 33, 0, 3
96, -31, 0, 4
60, 46, 0, 3
99, -26, 0, 10
57, -23, 0, 1
76, -10, 1, 23
48, -72, 0, 1
92, -29, 0, 8
78, 36, 1, 27
111, -16, 0, 1
97, 49, 0, 17
50, -26, 0, 1
69, -13, 2, 9
110, -12, 2, 1
55, 52, 0, 1
66, -82, 0, 1
85, -69, 0, 1
71, 33, 5, 1
30, -5, 0, 1
90, 46, 0, 38
84, -28, 0, 19
103, -15, 6, 11
48, 49, 0, 1
87, -23, 0, 9
106, -10, 7, 16
105, 31, 25, 9
64, -7, 0, 4
36, -69, 0, 1
96, -18, 2, 28
108, 36, 5, 0
55, -56, 0, 1
99, -13, 7, 29
44, 51, 0, 1
85, 52, 1, 22
57, -10, 0, 1
76, 3, 0, 27
43, 55, 0, 1
59, 36, 1, 2
78, 49, 3, 13
50, -13, 0, 2
91, -12, 3, 36
110, 1, 10, 10
55, 65, 0, 2
94, -7, 12, 44
66, -69, 1, 4
85, -56, 1, 1
84, -15, 1, 20
29, 49, 0, 1
103, -1, 18, 22
103, -2, 15, 30
43, -53, 0, 1
87, -10, 2, 16
106, 3, 24, 27
73, 55, 0, 8
59, -72, 0, 3
45, -7, 0, 2
105, 44, 1, 8
64, 6, 2, 3
77, -55, 5, 6
61, -63, 0, 3
80, -50, 2, 3
66, 52, 0, 4
85, 65, 0, 16
38, -10, 1, 0
79, -9, 1, 10
98, 4, 49, 43
82, -4, 5, 21
101, 9, 44, 29
54, -66, 1, 2
73, -53, 0, 2
59, 49, 0, 2
100, 50, 0, 16
91, 1, 21, 28
36, 65, 0, 1
77, 66, 1, 5
75, -7, 2, 13
94, 6, 24, 28
80, 71, 0, 13
52, 9, 0, 1
65, -52, 1, 6
109, -9, 6, 5
68, -47, 1, 6
73, 68, 0, 9
86, 7, 17, 17
58, -55, 1, 2
89, 12, 27, 6
77, -42, 2, 6
42, -63, 0, 1
61, -50, 1, 0
80, -37, 0, 9
47, 15, 0, 1
79, 4, 7, 8
98, 17, 33, 43
65, 69, 0, 5
63, -4, 0, 6
82, 9, 11, 16
101, 22, 34, 29
68, 74, 0, 2
54, -53, 3, 3
100, 63, 0, 4
53, -49, 0, 1
72, -36, 0, 9
58, 66, 0, 5
77, 79, 0, 3
56, -44, 0, 2
75, 6, 4, 9
116, 7, 0, 2
80, 84, 0, 5
88, -55, 0, 2
74, 10, 7, 14
93, 23, 6, 32
65, -39, 0, 5
49, -47, 1, 1
109, 4, 12, 13
68, -34, 1, 2
95, 69, 0, 2
67, 7, 1, 7
86, 20, 28, 13
72, 85, 0, 5
70, 12, 5, 12
89, 25, 3, 46
42, -50, 0, 1
83, -49, 1, 4
28, 15, 0, 2
88, 66, 0, 13
60, -33, 0, 4
65, 82, 0, 6
63, 9, 0, 3
104, 10, 69, 10
51, -82, 0, 1
68, 87, 0, 5
95, -39, 0, 3
81, 26, 6, 21
53, -36, 0, 1
72, -23, 1, 21
56, -31, 1, 1
74, 23, 17, 0
93, 36, 3, 44
46, -39, 0, 1
51, 39, 1, 1
90, -33, 0, 8
35, 31, 0, 1
95, 82, 0, 1
48, -30, 1, 1
67, 20, 5, 3
53, 85, 0, 1
39, -79, 0, 1
70, 25, 19, 0
111, 26, 10, 0
37, 77, 0, 1
83, -36, 0, 3
69, 29, 11, 0
102, -23, 2, 14
60, -20, 0, 3
25, -41, 0, 1
104, 23, 47, 14
76, -76, 0, 1
62, 26, 2, 2
81, 39, 0, 22
78, -30, 0, 10
97, -17, 4, 21
83, 85, 0, 1
55, -14, 1, 1
96, 24, 17, 59
99, 29, 25, 37
32, 39, 1, 1
71, -33, 3, 8
30, -71, 0, 1
90, -20, 2, 27
35, 44, 0, 1
76, 45, 7, 10
92, 26, 7, 53
111, 39, 1, 0
23, -74, 0, 1
105, -35, 1, 0
50, 29, 1, 0
64, -73, 0, 1
69, 42, 4, 4
108, -30, 0, 1
25, -28, 1, 1
85, -14, 1, 15
30, 50, 0, 1
71, 88, 0, 3
57, -76, 0, 3
62, 39, 0, 3
103, 40, 4, 18
106, 45, 0, 1
59, -30, 1, 0
18, -68, 0, 1
78, -17, 2, 19
23, 47, 1, 0
97, -4, 19, 36
64, 48, 1, 7
50, -79, 0, 1
96, 37, 4, 58
27, -63, 1, 0
99, 42, 0, 26
71, -20, 0, 15
57, 45, 0, 1
76, 58, 0, 10
29, -17, 0, 1
73, -11, 1, 29
92, 39, 3, 41
105, -22, 0, 8
50, 42, 1, 0
91, 43, 0, 20
108, -17, 2, 10
22, -57, 0, 1
94, 48, 0, 23
66, -14, 0, 4
38, -76, 0, 1
57, -63, 1, 2
84, 40, 0, 16
103, 53, 0, 1
87, 45, 0, 21
59, -17, 0, 3
100, -16, 7, 26
64, 61, 0, 8
17, -14, 1, 0
75, -73, 0, 1
80, 5, 7, 22
52, -57, 0, 2
98, 59, 0, 6
54, -11, 0, 3
73, 2, 1, 18
86, -59, 2, 0
91, 56, 0, 9
89, -54, 1, 0
75, 48, 1, 14
94, 61, 1, 13
52, 64, 0, 2
79, -62, 1, 1
98, -49, 0, 1
84, 53, 2, 17
63, -70, 0, 1
82, -57, 0, 2
87, 58, 0, 12
40, -54, 0, 2
100, -3, 16, 48
86, 62, 0, 15
77, 13, 10, 19
89, 67, 0, 11
61, 5, 0, 4
80, 18, 30, 0
52, -44, 0, 1
93, -43, 0, 2
79, 59, 1, 16
98, 72, 0, 2
63, 51, 0, 4
51, -40, 0, 2
82, 64, 0, 16
54, 2, 0, 1
95, 3, 25, 19
114, 16, 4, 1
67, -59, 2, 1
86, -46, 1, 3
72, 19, 17, 2
70, -54, 3, 2
89, -41, 0, 8
75, 61, 0, 9
28, -51, 1, 0
107, 13, 32, 5
93, 78, 0, 3
46, 3, 0, 2
65, 16, 3, 5
63, -57, 1, 2
82, -44, 1, 8
49, 8, 0, 1
68, 21, 4, 1
40, -41, 1, 1
81, -40, 0, 7
67, 62, 0, 5
86, 75, 0, 10
58, 13, 1, 2
70, 67, 0, 10
89, 80, 0, 2
42, 5, 0, 1
61, 18, 3, 5
102, 19, 37, 51
28, 70, 0, 1
74, -43, 0, 1
93, -30, 1, 14
79, 72, 0, 5
63, 64, 0, 2
82, 77, 0, 7
95, 16, 37, 25
81, 81, 0, 6
67, -46, 3, 5
53, 19, 0, 1
72, 32, 9, 4
70, -41, 1, 8
56, 24, 0, 3
28, -38, 0, 1
88, 13, 30, 2
47, -25, 0, 1
74, 78, 0, 7
60, -86, 0, 1
46, 16, 0, 1
104, -43, 0, 1
68, 34, 6, 0
62, -40, 2, 4
81, -27, 0, 4
67, 75, 0, 1
39, -24, 1, 1
70, 80, 0, 5
23, -32, 0, 1
83, 19, 22, 1
102, 32, 26, 25
74, -30, 0, 9
60, 35, 2, 5
32, -27, 2, 0
35, -22, 1, 0
117, 17, 1, 0
76, -21, 0, 12
62, 81, 0, 3
53, 32, 1, 1
92, -40, 1, 4
56, 37, 0, 1
97, 38, 4, 40
50, -37, 0, 2
69, -24, 1, 11
113, 19, 2, 0
27, -21, 0, 1
44, -81, 0, 5
71, 22, 11, 0
104, -30, 0, 4
90, 35, 3, 36
62, -27, 0, 5
103, -26, 1, 10
20, -24, 0, 1
106, -21, 1, 8
39, -11, 1, 0
92, 81, 0, 3
23, -19, 0, 1
83, 32, 0, 22
55, -67, 1, 2
96, -29, 0, 11
41, 35, 0, 1
60, 48, 0, 1
99, -24, 3, 9
44, 40, 0, 1
16, -22, 0, 1
57, -21, 0, 2
76, -8, 2, 24
48, -70, 1, 0
92, -27, 2, 14
78, 38, 1, 16
97, 51, 0, 15
69, -11, 1, 14
110, -10, 3, 5
113, 32, 1, 0
66, -80, 0, 3
71, 35, 8, 2
84, -26, 0, 20
43, -64, 0, 3
103, -13, 6, 14
87, -21, 2, 15
106, -8, 7, 19
59, -83, 0, 1
45, -18, 1, 1
78, -70, 0, 1
105, 33, 22, 2
64, -5, 1, 6
36, -67, 1, 1
77, -66, 0, 1
96, -16, 5, 34
108, 38, 2, 2
80, -61, 0, 2
99, -11, 10, 28
66, 41, 0, 1
85, 54, 0, 19
38, -21, 0, 1
57, -8, 0, 3
98, -7, 16, 47
43, 57, 0, 1
101, -2, 15, 35
101, -1, 21, 46
54, -77, 0, 1
73, -64, 0, 1
59, 38, 1, 0
78, 51, 0, 8
91, -10, 2, 25
110, 3, 14, 10
55, 67, 0, 1
75, -18, 0, 16
94, -5, 18, 44
66, -67, 0, 1
52, -1, 0, 1
84, -13, 1, 23
87, -8, 3, 33
73, 57, 0, 9
64, 8, 1, 6
105, 46, 2, 7
58, -66, 2, 2
77, -53, 1, 2
22, 11, 0, 1
61, -61, 1, 0
80, -48, 0, 2
66, 54, 0, 6
85, 67, 0, 12
79, -7, 1, 18
24, 57, 0, 1
98, 6, 38, 26
82, -2, 4, 22
82, -1, 3, 24
101, 11, 66, 9
54, -64, 0, 3
73, -51, 1, 3
40, 1, 0, 1
100, 52, 0, 10
72, -47, 3, 7
58, 55, 1, 3
91, 3, 8, 16
77, 68, 0, 7
75, -5, 3, 22
94, 8, 36, 31
61, 60, 0, 1
80, 73, 0, 13
52, 11, 1, 2
93, 12, 48, 2
65, -50, 1, 2
109, -7, 4, 7
68, -45, 1, 5
54, 57, 0, 1
73, 70, 0, 6
67, -4, 1, 3
86, 9, 23, 17
70, 1, 3, 12
58, -53, 0, 3
89, 14, 30, 1
42, -61, 1, 1
61, -48, 0, 3
102, -47, 1, 0
88, 55, 0, 18
79, 6, 8, 16
65, 71, 0, 6
63, -2, 1, 2
63, -1, 1, 4
82, 11, 19, 21
68, 76, 1, 3
100, 65, 0, 1
53, -47, 0, 3
72, -34, 0, 4
58, 68, 0, 1
77, 81, 0, 9
56, -42, 0, 2
61, 73, 0, 1
80, 86, 0, 2
88, -53, 0, 1
74, 12, 9, 19
93, 25, 13, 40
46, -50, 0, 1
65, -37, 0, 4
51, 28, 0, 1
49, -45, 0, 1
109, 6, 23, 10
68, -32, 1, 2
95, 71, 0, 4
54, 70, 0, 2
67, 9, 0, 10
26, -29, 0, 1
86, 22, 19, 34
70, 14, 8, 4
89, 27, 1, 27
56, 79, 0, 2
42, -48, 1, 3
83, -47, 0, 2
102, -34, 1, 2
88, 68, 0, 12
47, 30, 0, 1
60, -31, 0, 3
65, 84, 0, 3
63, 11, 1, 3
104, 12, 70, 7
68, 89, 0, 1
21, 14, 1, 0
62, 15, 2, 1
95, -37, 1, 2
81, 28, 3, 25
53, -34, 3, 0
37, -42, 0, 1
56, -29, 0, 1
83, 74, 0, 15
74, 25, 10, 3
32, 28, 0, 2
71, -44, 2, 3
90, -31, 1, 7
35, 33, 0, 2
92, 15, 40, 7
111, 28, 6, 0
83, -34, 0, 13
28, 30, 0, 1
69, 31, 11, 0
104, 25, 41, 6
62, 28, 4, 1
81, 41, 0, 17
37, -29, 0, 2
78, -28, 2, 6
97, -15, 13, 25
83, 87, 0, 2
96, 26, 25, 47
99, 31, 24, 39
71, -31, 1, 7
90, -18, 5, 29
57, 34, 0, 2
76, 47, 2, 19
29, -28, 0, 1
92, 28, 5, 49
64, -71, 1, 1
105, -33, 0, 2
50, 31, 0, 1
69, 44, 2, 7
108, -28, 2, 5
27, 47, 0, 1
25, -26, 0, 1
66, -25, 1, 10
85, -12, 3, 22
30, 52, 1, 0
57, -74, 1, 0
84, 29, 1, 26
76, -61, 0, 1
103, 42, 3, 9
87, 34, 0, 27
106, 47, 0, 2
59, -28, 1, 2
78, -15, 2, 19
64, 50, 1, 5
96, 39, 4, 35
55, 1, 0, 4
99, 44, 1, 25
57, 47, 0, 3
76, 60, 1, 9
73, -9, 1, 12
45, -71, 0, 2
64, -58, 2, 1
105, -20, 0, 5
91, 45, 1, 25
108, -15, 3, 10
94, 50, 1, 27
66, -12, 0, 15
85, 1, 3, 18
38, -74, 0, 1
79, -73, 0, 1
43, 4, 1, 2
84, 42, 0, 27
103, 55, 0, 2
82, -68, 0, 1
87, 47, 0, 16
106, 60, 0, 3
59, -15, 0, 1
100, -14, 3, 32
64, 63, 0, 3
77, 2, 1, 15
75, -71, 0, 1
94, -58, 0, 1
80, 7, 9, 17
52, -55, 2, 6
38, 47, 0, 1
112, -4, 3, 3
79, 48, 3, 11
98, 61, 0, 4
82, 53, 0, 20
54, -9, 0, 2
73, 4, 1, 10
45, -58, 1, 2
86, -57, 0, 1
91, 58, 0, 16
89, -52, 1, 1
75, 50, 2, 9
94, 63, 0, 10
88, -11, 7, 24
107, 2, 21, 11
79, -60, 0, 2
65, 5, 0, 6
63, -68, 1, 1
82, -55, 2, 3
68, 10, 1, 2
40, -52, 2, 1
86, 64, 0, 19
58, 2, 0, 3
77, 15, 10, 7
89, 69, 0, 15
75, -58, 1, 1
42, -6, 0, 1
61, 7, 0, 1
80, 20, 21, 0
74, -54, 0, 6
79, 61, 0, 6
98, 74, 0, 1
63, 53, 0, 2
82, 66, 0, 21
54, 4, 0, 3
95, 5, 27, 42
114, 18, 4, 0
67, -57, 2, 1
86, -44, 0, 2
72, 21, 18, 2
70, -52, 0, 2
89, -39, 0, 2
75, 63, 0, 10
28, -49, 1, 0
88, 2, 9, 32
47, -36, 0, 1
107, 15, 35, 21
74, 67, 0, 5
93, 80, 0, 1
65, 18, 4, 6
63, -55, 1, 5
49, 10, 0, 1
68, 23, 9, 3
40, -39, 1, 3
81, -38, 0, 6
67, 64, 0, 4
86, 77, 0, 5
39, -35, 0, 1
70, 69, 0, 5
