EV, LA, Hits, Outs
57, 1, 0, 1
98, 2, 16, 18
101, 7, 15, 10
54, -68, 0, 1
73, -55, 0, 1
59, 47, 0, 1
100, 48, 0, 6
110, 12, 7, 1
77, 64, 0, 4
75, -9, 0, 7
94, 4, 13, 7
80, 69, 0, 2
66, -58, 0, 1
52, 7, 0, 2
65, -54, 1, 0
68, -49, 0, 1
87, 1, 3, 5
54, 53, 0, 2
73, 66, 0, 1
86, 5, 4, 6
58, -57, 0, 3
89, 10, 7, 5
77, -44, 0, 1
42, -65, 0, 2
80, -39, 0, 3
66, 63, 0, 2
79, 2, 3, 5
98, 15, 20, 3
63, -6, 0, 1
82, 7, 2, 10
101, 20, 16, 10
54, -55, 1, 1
72, -38, 1, 1
58, 64, 0, 1
77, 77, 0, 1
75, 4, 2, 4
80, 82, 0, 3
88, -57, 1, 0
93, 21, 5, 8
46, -54, 1, 0
65, -41, 1, 2
49, -49, 0, 1
109, 2, 5, 3
68, -36, 2, 2
67, 5, 1, 3
86, 18, 15, 2
72, 83, 0, 1
70, 10, 0, 8
89, 23, 4, 13
61, -39, 0, 1
102, -38, 0, 1
88, 64, 0, 4
60, -35, 0, 4
79, 15, 6, 0
63, 7, 0, 2
82, 20, 10, 3
68, 85, 0, 1
81, 24, 5, 4
53, -38, 1, 0
72, -25, 0, 4
61, 82, 0, 1
88, -44, 0, 1
74, 21, 7, 0
93, 34, 1, 19
90, -35, 2, 0
67, 18, 2, 1
70, 23, 2, 0
83, -38, 2, 4
102, -25, 1, 3
88, 77, 0, 1
104, 21, 19, 10
49, 85, 0, 1
81, 37, 4, 9
97, -19, 2, 4
83, 83, 0, 1
55, -16, 1, 0
74, 34, 1, 4
27, -78, 0, 1
71, -35, 0, 2
90, -22, 1, 7
76, 43, 1, 7
48, -19, 0, 1
92, 24, 0, 19
111, 37, 1, 0
83, -25, 2, 4
69, 40, 2, 2
25, -30, 0, 1
85, -16, 0, 6
104, 34, 13, 2
76, -65, 1, 0
103, 38, 6, 5
106, 43, 1, 1
59, -32, 0, 2
78, -19, 0, 3
97, -6, 7, 24
96, 35, 0, 15
99, 40, 0, 9
71, -22, 0, 6
57, 43, 0, 1
76, 56, 0, 4
92, 37, 0, 18
105, -24, 1, 1
69, 53, 0, 2
108, -19, 1, 1
66, -16, 0, 9
85, -3, 4, 5
57, -65, 1, 1
84, 38, 0, 9
87, 43, 0, 9
59, -19, 0, 2
78, -6, 1, 8
64, 59, 0, 1
77, -2, 1, 4
77, -1, 0, 6
96, 48, 0, 16
75, -75, 0, 2
99, 53, 0, 2
52, -59, 0, 4
98, 57, 0, 8
105, -11, 4, 4
64, -49, 0, 1
91, 54, 0, 12
75, 46, 1, 3
108, -6, 1, 2
94, 59, 0, 5
66, -3, 0, 5
107, -1, 2, 10
107, -2, 5, 1
79, -64, 1, 0
84, 51, 0, 7
82, -59, 1, 0
87, 56, 0, 5
100, -5, 12, 13
64, 72, 0, 2
58, -1, 0, 1
58, -2, 0, 2
77, 11, 1, 4
75, -62, 0, 2
61, 3, 0, 1
80, 16, 12, 0
52, -46, 0, 3
79, 57, 0, 4
98, 70, 0, 1
82, 62, 0, 2
73, 13, 3, 3
114, 14, 0, 1
67, -61, 0, 1
91, 67, 0, 8
70, -56, 1, 1
75, 59, 1, 3
88, -2, 4, 9
88, -1, 1, 14
107, 11, 16, 1
93, 76, 0, 2
65, 14, 2, 0
63, -59, 0, 2
82, -46, 0, 3
68, 19, 3, 0
40, -43, 0, 1
100, 8, 20, 13
67, 60, 0, 2
86, 73, 0, 1
70, 65, 0, 2
58, 11, 0, 1
89, 78, 0, 3
102, 17, 16, 8
33, -46, 0, 1
93, -32, 0, 2
79, 70, 0, 8
63, 62, 0, 2
82, 75, 0, 1
35, -37, 0, 1
95, 14, 20, 0
67, -48, 1, 1
86, -35, 0, 2
72, 30, 2, 0
70, -43, 0, 5
89, -30, 0, 2
56, 22, 0, 1
88, 11, 8, 6
33, 75, 0, 1
74, 76, 0, 5
65, 27, 3, 0
68, 32, 3, 0
62, -42, 2, 3
81, -29, 0, 3
67, 73, 0, 3
70, 78, 0, 4
56, -86, 0, 1
9, 68, 0, 1
83, 17, 7, 1
102, 30, 19, 8
74, -32, 0, 2
63, 75, 0, 1
51, -16, 0, 2
95, 27, 6, 21
62, 79, 0, 1
53, 30, 0, 2
92, -42, 0, 1
56, 35, 0, 2
28, -27, 1, 0
69, -26, 0, 3
113, 17, 5, 0
71, 20, 3, 0
90, 33, 1, 25
81, -16, 2, 7
83, 30, 1, 10
96, -31, 0, 1
60, 46, 0, 1
99, -26, 1, 4
57, -23, 1, 1
76, -10, 0, 2
48, -72, 0, 1
34, 30, 0, 1
92, -29, 0, 3
111, -16, 1, 0
78, 36, 0, 16
97, 49, 0, 13
50, -26, 1, 0
69, -13, 0, 5
55, 52, 0, 2
113, 30, 1, 0
85, -69, 0, 2
71, 33, 2, 1
90, 46, 0, 11
84, -28, 0, 5
29, 36, 0, 1
103, -15, 0, 5
48, 49, 0, 2
43, -66, 0, 1
87, -23, 0, 10
106, -10, 3, 1
105, 31, 14, 0
64, -7, 0, 1
36, -69, 0, 1
108, 36, 2, 0
96, -18, 1, 11
99, -13, 3, 15
44, 51, 0, 1
85, 52, 0, 7
76, 3, 0, 3
78, 49, 1, 6
50, -13, 1, 0
91, -12, 2, 17
110, 1, 5, 2
94, -7, 4, 20
52, -4, 0, 1
112, 47, 1, 0
84, -15, 0, 9
103, -2, 11, 11
103, -1, 11, 9
87, -10, 1, 6
106, 3, 11, 7
73, 55, 0, 2
105, 44, 1, 5
64, 6, 0, 3
58, -68, 1, 3
77, -55, 0, 2
108, 49, 0, 1
61, -63, 0, 2
80, -50, 0, 1
66, 52, 0, 1
85, 65, 0, 10
79, -9, 1, 2
24, 55, 1, 0
98, 4, 8, 8
82, -4, 1, 10
101, 9, 21, 8
73, -53, 0, 1
100, 50, 0, 2
91, 1, 4, 10
77, 66, 0, 2
75, -7, 0, 4
94, 6, 15, 10
80, 71, 0, 6
65, -52, 0, 1
73, 68, 0, 4
86, 7, 4, 3
58, -55, 0, 2
89, 12, 10, 2
77, -42, 0, 2
42, -63, 0, 1
61, -50, 0, 3
80, -37, 0, 2
79, 4, 1, 3
98, 17, 12, 10
65, 69, 0, 2
63, -4, 0, 3
82, 9, 5, 6
101, 22, 13, 7
68, 74, 0, 1
54, -53, 1, 3
100, 63, 0, 1
72, -36, 0, 1
75, 6, 0, 6
116, 7, 1, 1
61, 71, 0, 1
80, 84, 0, 3
88, -55, 0, 1
74, 10, 3, 6
93, 23, 3, 12
65, -39, 0, 1
49, -47, 1, 0
109, 4, 4, 2
68, -34, 0, 2
95, 69, 0, 3
67, 7, 0, 1
86, 20, 2, 7
72, 85, 0, 2
70, 12, 2, 6
89, 25, 0, 6
102, -36, 0, 1
88, 66, 0, 8
60, -33, 0, 2
46, 69, 0, 1
63, 9, 1, 0
104, 10, 20, 4
49, 74, 0, 1
81, 26, 2, 6
53, -36, 0, 1
72, -23, 0, 3
56, -31, 0, 3
74, 23, 7, 0
93, 36, 1, 11
60, 88, 0, 1
46, -39, 0, 3
32, 26, 0, 1
51, 39, 0, 3
90, -33, 1, 2
48, -30, 1, 0
67, 20, 3, 2
111, 26, 3, 0
83, -36, 0, 10
69, 29, 5, 0
102, -23, 0, 6
60, -20, 0, 1
104, 23, 29, 2
76, -76, 0, 1
62, 26, 1, 0
81, 39, 0, 10
20, 29, 0, 1
78, -30, 0, 6
97, -17, 0, 4
96, 24, 12, 17
99, 29, 17, 13
71, -33, 0, 5
90, -20, 1, 7
76, 45, 0, 5
48, -17, 0, 1
92, 26, 9, 17
105, -35, 0, 1
85, -14, 0, 11
57, -76, 1, 0
62, 39, 0, 2
103, 40, 2, 9
59, -30, 0, 2
78, -17, 0, 5
97, -4, 1, 16
64, 48, 0, 1
36, -14, 1, 0
96, 37, 5, 12
99, 42, 0, 11
71, -20, 0, 8
76, 58, 0, 5
73, -11, 1, 4
92, 39, 0, 20
18, 53, 0, 1
45, -73, 2, 0
105, -22, 0, 1
91, 43, 0, 22
108, -17, 0, 5
94, 48, 0, 13
66, -14, 0, 5
84, 40, 0, 12
43, 2, 0, 1
87, 45, 0, 8
100, -16, 3, 8
80, 5, 2, 6
52, -57, 0, 3
112, -6, 0, 1
57, 58, 0, 1
73, 2, 0, 5
45, -60, 0, 1
86, -59, 0, 1
91, 56, 0, 8
75, 48, 0, 4
94, 61, 0, 4
33, 51, 0, 1
84, 53, 2, 9
87, 58, 0, 10
100, -3, 6, 15
86, 62, 0, 8
77, 13, 2, 3
89, 67, 0, 3
75, -60, 1, 0
61, 5, 2, 1
80, 18, 10, 0
79, 59, 0, 5
98, 72, 0, 1
63, 51, 0, 1
82, 64, 1, 5
54, 2, 0, 1
95, 3, 7, 5
67, -59, 0, 2
86, -46, 1, 0
72, 19, 2, 0
89, -41, 0, 2
75, 61, 0, 1
107, 13, 15, 1
46, 3, 0, 1
65, 16, 2, 3
63, -57, 0, 2
68, 21, 2, 0
40, -41, 1, 0
81, -40, 1, 2
86, 75, 0, 5
89, 80, 0, 2
102, 19, 18, 18
74, -43, 0, 3
93, -30, 1, 2
79, 72, 0, 3
51, -27, 0, 1
82, 77, 0, 3
21, 67, 0, 1
95, 16, 18, 3
72, 32, 3, 0
70, -41, 0, 1
56, 24, 3, 0
88, 13, 13, 0
47, -25, 0, 1
104, -43, 0, 1
68, 34, 0, 2
62, -40, 0, 1
81, -27, 0, 3
70, 80, 0, 3
56, -84, 0, 1
83, 19, 6, 1
28, 83, 0, 1
102, 32, 11, 10
74, -30, 0, 1
60, 35, 0, 2
117, 17, 1, 0
76, -21, 0, 4
62, 81, 0, 1
56, 37, 1, 1
97, 38, 3, 13
50, -37, 0, 1
69, -24, 1, 2
113, 19, 1, 0
71, 22, 3, 0
30, -16, 1, 1
90, 35, 0, 25
104, -30, 0, 3
62, -27, 0, 4
106, -21, 1, 2
39, -11, 0, 1
83, 32, 0, 6
55, -67, 1, 0
96, -29, 0, 3
99, -24, 0, 6
57, -21, 0, 2
76, -8, 1, 10
48, -70, 0, 1
92, -27, 1, 4
78, 38, 0, 7
97, 51, 0, 5
69, -11, 0, 4
110, -10, 0, 1
113, 32, 2, 0
85, -67, 1, 0
71, 35, 3, 0
84, -26, 0, 6
103, -13, 0, 6
48, 51, 0, 1
87, -21, 1, 4
106, -8, 2, 1
45, -18, 0, 1
78, -70, 0, 1
105, 33, 6, 2
64, -5, 0, 7
108, 38, 3, 0
96, -16, 0, 15
22, -1, 0, 1
99, -11, 2, 15
66, 41, 2, 2
85, 54, 0, 7
57, -8, 0, 1
98, -7, 5, 20
101, -2, 13, 15
101, -1, 15, 19
73, -64, 1, 1
59, 38, 0, 1
78, 51, 0, 4
31, -61, 0, 1
91, -10, 3, 12
110, 3, 2, 2
75, -18, 0, 6
94, -5, 3, 15
66, -67, 0, 1
84, -13, 0, 11
87, -8, 0, 5
73, 57, 0, 2
64, 8, 2, 2
105, 46, 0, 2
58, -66, 0, 2
77, -53, 0, 2
66, 54, 0, 1
85, 67, 0, 5
38, -8, 1, 0
79, -7, 3, 2
98, 6, 13, 12
82, -1, 2, 6
82, -2, 0, 7
101, 11, 25, 1
54, -64, 0, 1
73, -51, 1, 3
100, 52, 0, 4
91, 3, 8, 13
58, 55, 0, 1
77, 68, 0, 3
75, -5, 0, 8
94, 8, 9, 10
61, 60, 0, 1
80, 73, 0, 6
52, 11, 0, 1
93, 12, 15, 0
65, -50, 0, 2
109, -7, 2, 1
68, -45, 2, 0
54, 57, 0, 2
73, 70, 0, 3
67, -4, 1, 1
12, 60, 0, 1
86, 9, 8, 8
70, 1, 2, 5
58, -53, 0, 2
89, 14, 13, 0
61, -48, 0, 3
88, 55, 0, 9
79, 6, 2, 8
65, 71, 0, 4
63, -2, 0, 1
82, 11, 1, 7
68, 76, 0, 1
100, 65, 0, 1
72, -34, 0, 1
56, -42, 0, 2
116, 9, 1, 0
61, 73, 0, 2
74, 12, 1, 10
93, 25, 2, 10
65, -37, 0, 2
51, 28, 0, 2
109, 6, 8, 4
68, -32, 0, 2
54, 70, 0, 1
95, 71, 0, 1
67, 9, 1, 1
86, 22, 2, 7
70, 14, 0, 3
89, 27, 0, 13
42, -48, 0, 2
102, -34, 0, 1
88, 68, 0, 1
41, -44, 1, 1
104, 12, 23, 3
51, -80, 0, 1
62, 15, 1, 2
95, -37, 0, 1
81, 28, 0, 10
39, 31, 0, 1
37, -42, 1, 0
56, -29, 0, 1
116, 22, 2, 0
83, 74, 0, 2
74, 25, 3, 1
51, 41, 0, 1
71, -44, 0, 4
90, -31, 0, 1
35, 33, 1, 0
92, 15, 20, 0
111, 28, 3, 0
83, -34, 0, 1
69, 31, 5, 1
41, -31, 0, 1
44, -26, 1, 0
104, 25, 22, 2
76, -74, 1, 0
62, 28, 4, 2
81, 41, 0, 12
78, -28, 0, 4
97, -15, 3, 6
83, 87, 0, 1
96, 26, 6, 25
99, 31, 9, 5
71, -31, 0, 1
90, -18, 2, 12
76, 47, 0, 8
92, 28, 4, 19
64, -71, 2, 0
69, 44, 0, 3
66, -25, 1, 6
85, -12, 0, 12
84, 29, 1, 8
76, -61, 2, 0
103, 42, 2, 6
87, 34, 0, 8
106, 47, 0, 1
59, -28, 1, 2
78, -15, 0, 4
64, 50, 1, 1
96, 39, 1, 11
99, 44, 0, 14
76, 60, 0, 7
73, -9, 1, 7
106, -61, 0, 1
45, -71, 1, 0
105, -20, 1, 3
64, -58, 0, 3
91, 45, 0, 10
94, 50, 0, 14
66, -12, 0, 3
85, 1, 2, 9
84, 42, 0, 8
103, 55, 0, 1
101, -55, 0, 1
87, 47, 0, 13
59, -15, 0, 1
100, -14, 0, 12
45, 50, 0, 1
64, 63, 0, 2
77, 2, 3, 3
75, -71, 0, 1
80, 7, 0, 6
52, -55, 0, 3
79, 48, 0, 8
112, -4, 0, 1
98, 61, 0, 2
82, 53, 0, 9
115, 1, 0, 1
73, 4, 1, 3
45, -58, 0, 2
31, 7, 1, 0
91, 58, 0, 7
75, 50, 2, 5
94, 63, 0, 6
88, -11, 2, 10
47, -49, 0, 1
107, 2, 2, 4
65, 5, 1, 1
82, -55, 0, 1
101, -42, 0, 1
68, 10, 0, 2
40, -52, 0, 1
86, 64, 0, 5
77, 15, 3, 2
89, 69, 0, 6
42, -6, 1, 0
75, -58, 0, 1
61, 7, 0, 2
80, 20, 10, 2
74, -54, 0, 1
79, 61, 0, 7
63, 53, 0, 1
82, 66, 0, 6
95, 5, 9, 9
114, 18, 2, 0
67, -57, 0, 1
86, -44, 0, 3
72, 21, 3, 0
70, -52, 0, 2
89, -39, 0, 2
75, 63, 0, 1
88, 2, 6, 13
107, 15, 9, 2
74, 67, 0, 6
93, 80, 0, 2
65, 18, 3, 1
63, -55, 1, 1
68, 23, 3, 0
81, -38, 0, 2
86, 77, 0, 3
39, -35, 1, 1
70, 69, 0, 3
89, 82, 0, 2
102, 21, 13, 12
74, -41, 0, 2
93, -28, 1, 6
63, 66, 0, 1
51, -25, 0, 1
95, 18, 5, 15
67, -44, 0, 1
72, 34, 2, 3
70, -39, 0, 2
56, 26, 1, 0
69, -35, 0, 2
74, 80, 0, 2
113, 8, 4, 0
90, 24, 6, 11
62, -38, 1, 7
81, -25, 0, 8
67, 77, 0, 1
70, 82, 0, 1
83, 21, 6, 3
102, 34, 11, 10
96, -40, 0, 4
60, 37, 0, 1
99, -35, 0, 3
35, -20, 1, 0
76, -19, 0, 4
62, 83, 0, 1
48, -81, 0, 1
56, 39, 1, 2
97, 40, 2, 12
69, -22, 0, 2
55, 43, 0, 2
96, 81, 0, 3
113, 21, 5, 0
71, 24, 4, 0
90, 37, 0, 13
62, -25, 0, 5
103, -24, 0, 4
106, -19, 0, 1
64, -16, 0, 4
55, -65, 1, 6
96, -27, 0, 5
99, -22, 0, 6
85, 43, 1, 5
38, -32, 2, 0
57, -19, 0, 1
76, -6, 0, 5
92, -25, 0, 6
78, 40, 0, 7
97, 53, 1, 9
91, -21, 0, 3
110, -8, 0, 2
94, -16, 0, 14
71, 37, 2, 1
84, -24, 0, 2
43, -62, 0, 1
103, -11, 4, 5
87, -19, 1, 0
106, -6, 1, 9
59, -81, 0, 1
105, 35, 6, 1
64, -3, 0, 1
108, 40, 1, 1
66, 43, 1, 0
85, 56, 0, 6
98, -5, 6, 19
43, 59, 0, 1
59, 40, 1, 1
78, 53, 1, 7
91, -8, 4, 7
110, 5, 5, 6
77, 57, 0, 1
75, -16, 0, 12
94, -3, 4, 12
80, 62, 0, 4
65, -61, 0, 2
84, -11, 3, 2
87, -6, 9, 8
54, 46, 0, 1
73, 59, 0, 5
100, -67, 1, 0
45, -3, 1, 0
86, -2, 6, 11
86, -1, 1, 7
89, 3, 6, 6
77, -51, 2, 2
80, -46, 0, 1
66, 56, 0, 1
79, -5, 1, 5
98, 8, 22, 9
63, -13, 0, 1
101, 13, 20, 3
100, 54, 0, 1
72, -45, 0, 4
75, -3, 0, 5
80, 75, 0, 2
88, -64, 0, 1
93, 14, 13, 0
46, -61, 0, 3
65, -48, 3, 3
49, -56, 0, 1
109, -5, 1, 8
68, -43, 0, 1
73, 72, 0, 1
67, -2, 0, 1
67, -1, 0, 1
86, 11, 6, 5
70, 3, 1, 5
58, -51, 0, 1
89, 16, 21, 1
61, -46, 0, 2
88, 57, 0, 8
79, 8, 7, 3
65, 73, 0, 1
82, 13, 3, 3
68, 78, 0, 1
81, 17, 12, 0
53, -45, 1, 1
72, -32, 1, 8
58, 70, 0, 1
74, 14, 2, 8
93, 27, 4, 19
32, 17, 0, 1
90, -42, 0, 1
109, 8, 4, 3
95, 73, 0, 1
67, 11, 2, 4
70, 16, 1, 0
111, 17, 2, 1
83, -45, 1, 1
102, -32, 0, 1
88, 70, 0, 2
41, -42, 0, 1
60, -29, 0, 1
44, -37, 0, 1
104, 14, 28, 6
49, 78, 0, 1
62, 17, 0, 4
81, 30, 1, 4
20, 20, 0, 1
23, 25, 0, 1
97, -26, 0, 2
83, 76, 0, 6
56, -27, 0, 1
74, 27, 9, 1
71, -42, 0, 1
90, -29, 0, 5
76, 36, 0, 6
92, 17, 9, 3
111, 30, 6, 0
50, 20, 0, 1
83, -32, 0, 3
69, 33, 2, 2
41, -29, 1, 0
104, 27, 18, 1
30, 41, 1, 0
76, -72, 0, 1
62, 30, 1, 1
103, 31, 1, 4
106, 36, 4, 1
59, -39, 0, 1
78, -26, 1, 3
97, -13, 2, 9
96, 28, 6, 20
99, 33, 9, 9
71, -29, 0, 2
57, 36, 0, 1
76, 49, 1, 9
48, -13, 0, 1
92, 30, 3, 12
64, -69, 0, 1
69, 46, 1, 1
66, -23, 0, 3
85, -10, 1, 6
57, -72, 0, 2
84, 31, 1, 8
103, 44, 0, 2
87, 36, 0, 20
78, -13, 1, 9
64, 52, 0, 2
96, 41, 1, 14
55, 3, 0, 1
75, -82, 0, 1
99, 46, 2, 9
52, -66, 0, 2
112, -15, 1, 0
98, 50, 0, 10
115, -10, 0, 1
15, 52, 1, 0
101, 55, 0, 1
73, -7, 0, 14
64, -56, 1, 0
105, -18, 0, 4
91, 47, 0, 9
75, 39, 1, 3
108, -13, 0, 2
94, 52, 0, 6
66, -10, 0, 6
52, 55, 0, 1
84, 44, 0, 5
87, 49, 0, 6
100, -12, 0, 14
77, 4, 1, 9
75, -69, 0, 1
61, -4, 0, 1
80, 9, 3, 3
52, -53, 0, 1
93, -52, 0, 1
79, 50, 0, 3
98, 63, 0, 3
82, 55, 0, 6
54, -7, 0, 1
73, 6, 3, 3
91, 60, 0, 4
89, -50, 0, 1
75, 52, 0, 3
94, 65, 0, 3
88, -9, 0, 13
107, 4, 9, 3
65, 7, 0, 5
63, -66, 0, 1
82, -53, 0, 1
68, 12, 2, 3
100, 1, 13, 11
67, 53, 0, 3
86, 66, 0, 8
70, 58, 0, 6
58, 4, 0, 1
77, 17, 11, 2
89, 71, 0, 4
61, 9, 0, 1
80, 22, 10, 3
33, -53, 1, 0
93, -39, 0, 1
79, 63, 0, 3
32, -49, 0, 1
63, 55, 0, 3
82, 68, 0, 1
95, 7, 6, 5
86, -42, 0, 1
72, 23, 5, 0
70, -50, 1, 1
56, 15, 0, 1
89, -37, 0, 1
88, 4, 4, 12
74, 69, 0, 3
93, 82, 0, 1
65, 20, 1, 0
63, -53, 0, 4
68, 25, 1, 0
62, -49, 0, 2
81, -36, 0, 3
67, 66, 0, 1
86, 79, 0, 6
70, 71, 0, 3
89, 84, 0, 1
83, 10, 4, 6
102, 23, 16, 7
74, -39, 0, 1
60, 26, 1, 1
63, 68, 0, 1
51, -23, 0, 1
95, 20, 9, 11
81, 85, 0, 2
53, 23, 0, 1
72, 36, 0, 2
56, 28, 2, 1
28, -34, 0, 2
74, 82, 0, 1
113, 10, 4, 0
30, -25, 0, 1
90, 26, 4, 10
62, -36, 1, 3
81, -23, 1, 3
92, 72, 0, 3
83, 23, 2, 7
102, 36, 7, 16
60, 39, 1, 0
99, -33, 1, 2
57, -30, 1, 3
76, -17, 0, 7
62, 85, 0, 2
48, -79, 0, 1
92, -36, 0, 4
78, 29, 2, 10
97, 42, 2, 8
69, -20, 0, 5
110, -19, 0, 3
113, 23, 4, 0
71, 26, 4, 0
30, -12, 0, 1
90, 39, 0, 10
84, -35, 3, 2
103, -22, 1, 5
87, -30, 0, 4
106, -17, 1, 0
105, 24, 11, 0
108, 29, 9, 0
96, -25, 0, 3
55, -63, 0, 1
25, 31, 0, 1
99, -20, 0, 8
85, 45, 0, 4
57, -17, 0, 1
76, -4, 0, 6
59, 29, 1, 0
78, 42, 0, 10
97, 55, 0, 5
