EV, LA, Hits, Outs
108, -6, 8, 16
75, 46, 0, 7
94, 59, 0, 9
66, -3, 0, 9
107, -1, 12, 24
107, -2, 17, 13
84, 51, 0, 17
43, 13, 0, 1
87, 56, 0, 18
40, -56, 1, 1
100, -5, 30, 34
119, 8, 1, 0
58, -1, 0, 3
58, -2, 0, 4
77, 11, 9, 11
61, 3, 0, 2
80, 16, 28, 0
52, -46, 2, 6
79, 57, 0, 12
98, 70, 0, 1
82, 62, 2, 13
73, 13, 8, 9
114, 14, 4, 1
91, 67, 0, 5
89, -43, 0, 1
75, 59, 0, 2
94, 72, 0, 1
88, -2, 13, 27
88, -1, 7, 37
107, 11, 43, 5
47, -40, 1, 2
93, 76, 0, 2
79, -51, 0, 1
65, 14, 2, 1
49, 6, 0, 1
68, 19, 5, 2
40, -43, 1, 1
100, 8, 61, 33
67, 60, 0, 9
86, 73, 0, 1
58, 11, 1, 3
70, 65, 0, 4
89, 78, 0, 1
61, 16, 0, 6
102, 17, 35, 43
74, -45, 0, 3
63, 62, 0, 5
51, -29, 0, 3
82, 75, 0, 2
35, -37, 1, 2
95, 14, 50, 10
114, 27, 1, 0
67, -48, 1, 1
86, -35, 1, 7
72, 30, 7, 9
70, -43, 1, 4
89, -30, 2, 7
56, 22, 0, 3
88, 11, 29, 9
47, -27, 0, 2
74, 76, 0, 1
46, 14, 0, 3
65, 27, 7, 1
49, 19, 0, 1
68, 32, 11, 0
62, -42, 0, 5
81, -29, 1, 12
86, 86, 0, 2
39, -26, 0, 1
70, 78, 0, 3
42, 16, 0, 1
83, 17, 25, 1
102, 30, 40, 12
74, -32, 0, 13
60, 33, 1, 3
51, -16, 1, 1
95, 27, 13, 38
53, 30, 0, 1
56, 35, 0, 4
69, -26, 2, 19
74, 89, 0, 1
113, 17, 5, 2
71, 20, 9, 0
90, 33, 2, 46
62, -29, 1, 10
81, -16, 4, 12
92, 79, 0, 1
83, 30, 2, 28
55, -69, 0, 1
96, -31, 0, 6
60, 46, 0, 3
99, -26, 0, 3
44, 38, 0, 1
57, -23, 0, 3
76, -10, 3, 17
48, -72, 1, 1
34, 30, 0, 2
92, -29, 1, 8
37, 35, 0, 2
111, -16, 1, 1
78, 36, 0, 14
97, 49, 0, 10
50, -26, 1, 1
69, -13, 0, 15
110, -12, 4, 2
55, 52, 0, 1
113, 30, 1, 0
71, 33, 6, 10
90, 46, 1, 31
84, -28, 0, 14
43, -66, 0, 1
103, -15, 3, 10
87, -23, 4, 16
106, -10, 8, 12
105, 31, 26, 1
64, -7, 0, 7
108, 36, 5, 1
96, -18, 5, 15
55, -56, 1, 4
99, -13, 5, 14
85, 52, 0, 22
57, -10, 0, 3
76, 3, 5, 13
59, 36, 0, 2
78, 49, 0, 13
50, -13, 0, 2
91, -12, 0, 12
110, 1, 12, 9
55, 65, 0, 1
94, -7, 7, 35
84, -15, 0, 17
103, -1, 29, 18
103, -2, 20, 26
87, -10, 4, 15
106, 3, 35, 30
73, 55, 0, 9
64, 6, 1, 6
105, 44, 1, 6
80, -50, 0, 1
66, 52, 0, 5
85, 65, 0, 7
79, -9, 2, 8
98, 4, 50, 30
82, -4, 2, 29
101, 9, 59, 27
54, -66, 0, 2
59, 49, 0, 2
100, 50, 0, 3
91, 1, 16, 32
77, 66, 0, 6
75, -7, 1, 7
94, 6, 28, 27
80, 71, 0, 3
52, 9, 0, 1
109, -9, 5, 5
68, -47, 1, 3
73, 68, 0, 4
45, 6, 1, 0
86, 7, 19, 15
58, -55, 0, 1
89, 12, 44, 4
77, -42, 1, 1
42, -63, 0, 2
61, -50, 1, 2
80, -37, 2, 9
79, 4, 6, 13
98, 17, 39, 35
82, 9, 19, 17
101, 22, 44, 21
68, 74, 0, 4
54, -53, 2, 1
100, 63, 0, 3
72, -36, 0, 5
56, -44, 1, 10
75, 6, 6, 8
80, 84, 0, 6
74, 10, 7, 7
93, 23, 14, 44
46, -52, 0, 1
65, -39, 0, 9
51, 26, 0, 2
49, -47, 0, 1
109, 4, 20, 10
68, -34, 4, 13
95, 69, 0, 1
67, 7, 2, 5
86, 20, 23, 23
72, 85, 0, 2
70, 12, 8, 12
89, 25, 7, 37
47, 28, 0, 1
88, 66, 0, 9
60, -33, 0, 3
65, 82, 0, 2
63, 9, 1, 8
104, 10, 76, 7
68, 87, 0, 2
40, 25, 0, 2
81, 26, 3, 19
34, -49, 0, 1
53, -36, 0, 4
72, -23, 2, 20
39, 29, 0, 1
58, 79, 0, 1
37, -44, 1, 1
56, -31, 0, 4
61, 84, 0, 1
74, 23, 18, 2
93, 36, 2, 52
60, 88, 0, 1
46, -39, 1, 1
32, 26, 0, 2
51, 39, 0, 1
49, -34, 0, 5
90, -33, 1, 6
48, -30, 0, 2
67, 20, 9, 1
53, 85, 0, 1
70, 25, 9, 0
111, 26, 8, 0
83, -36, 2, 4
102, -23, 1, 1
69, 29, 7, 0
41, -33, 1, 2
60, -20, 0, 3
44, -28, 0, 3
104, 23, 60, 5
62, 26, 1, 0
81, 39, 0, 19
37, -31, 1, 0
78, -30, 1, 15
97, -17, 2, 14
83, 85, 0, 3
96, 24, 26, 52
99, 29, 30, 18
71, -33, 0, 8
90, -20, 8, 16
76, 45, 3, 18
48, -17, 0, 1
106, -76, 1, 0
92, 26, 11, 52
111, 39, 0, 1
69, 42, 6, 2
25, -28, 1, 0
44, -15, 0, 1
85, -14, 1, 15
30, 50, 0, 1
62, 39, 1, 3
103, 40, 2, 7
106, 45, 0, 1
59, -30, 0, 9
78, -17, 0, 9
97, -4, 16, 28
64, 48, 0, 7
50, -79, 0, 1
96, 37, 4, 32
99, 42, 2, 18
71, -20, 0, 11
57, 45, 0, 1
76, 58, 0, 12
73, -11, 2, 18
92, 39, 0, 43
105, -22, 0, 3
50, 42, 0, 2
91, 43, 1, 32
94, 48, 1, 23
66, -14, 1, 10
84, 40, 1, 30
103, 53, 0, 2
87, 45, 0, 21
106, 58, 0, 1
59, -17, 0, 3
100, -16, 4, 23
64, 61, 0, 3
80, 5, 9, 25
52, -57, 1, 3
112, -6, 2, 2
57, 58, 0, 4
98, 59, 0, 2
54, -11, 0, 2
73, 2, 4, 11
45, -60, 1, 1
31, 5, 0, 1
91, 56, 0, 17
75, 48, 1, 8
94, 61, 0, 11
52, 64, 0, 1
84, 53, 1, 20
87, 58, 0, 8
40, -54, 2, 0
100, -3, 20, 31
45, 61, 0, 1
86, 62, 0, 11
77, 13, 14, 9
89, 67, 0, 7
42, -8, 1, 3
61, 5, 1, 5
80, 18, 30, 0
52, -44, 1, 5
79, 59, 0, 5
98, 72, 0, 1
63, 51, 0, 2
51, -40, 0, 1
82, 64, 0, 7
54, 2, 0, 3
95, 3, 24, 33
114, 16, 3, 0
72, 19, 18, 0
70, -54, 0, 1
75, 61, 0, 6
47, -38, 0, 3
107, 13, 36, 8
52, 77, 0, 1
46, 3, 0, 1
65, 16, 4, 6
63, -57, 0, 1
49, 8, 0, 2
68, 21, 7, 0
81, -40, 0, 4
67, 62, 0, 5
86, 75, 0, 2
58, 13, 0, 4
70, 67, 0, 3
89, 80, 0, 1
42, 5, 0, 1
61, 18, 0, 2
102, 19, 45, 44
74, -43, 0, 6
93, -30, 0, 8
63, 64, 0, 1
51, -27, 0, 2
82, 77, 0, 6
35, -35, 0, 4
95, 16, 25, 20
81, 81, 0, 3
67, -46, 0, 2
53, 19, 0, 1
72, 32, 3, 10
70, -41, 0, 10
56, 24, 0, 2
88, 13, 36, 2
47, -25, 1, 0
74, 78, 0, 1
46, 16, 0, 1
49, 21, 0, 1
68, 34, 6, 0
62, -40, 0, 6
81, -27, 1, 9
67, 75, 0, 2
39, -24, 0, 1
70, 80, 0, 1
83, 19, 31, 4
102, 32, 38, 7
74, -30, 1, 15
60, 35, 0, 2
76, -21, 1, 22
117, 17, 1, 0
62, 81, 0, 1
34, 19, 1, 0
92, -40, 0, 1
37, 24, 0, 1
56, 37, 0, 1
97, 38, 7, 22
50, -37, 0, 3
69, -24, 1, 9
113, 19, 6, 0
71, 22, 14, 1
90, 35, 1, 47
62, -27, 0, 5
103, -26, 0, 1
106, -21, 2, 2
83, 32, 1, 17
50, 84, 0, 1
36, -80, 0, 1
96, -29, 1, 5
41, 35, 0, 2
60, 48, 0, 2
99, -24, 2, 8
57, -21, 0, 5
76, -8, 1, 14
48, -70, 1, 2
92, -27, 2, 12
78, 38, 1, 24
97, 51, 0, 13
50, -24, 0, 2
69, -11, 3, 8
110, -10, 2, 5
36, 41, 0, 1
55, 54, 0, 2
11, -16, 0, 1
85, -67, 0, 1
71, 35, 3, 5
84, -26, 3, 15
103, -13, 2, 14
48, 51, 0, 1
87, -21, 1, 10
106, -8, 7, 13
45, -18, 0, 2
105, 33, 21, 4
64, -5, 1, 10
108, 38, 4, 0
96, -16, 1, 27
66, 41, 5, 1
99, -11, 11, 18
85, 54, 0, 11
38, -21, 0, 2
57, -8, 0, 1
98, -7, 14, 32
101, -1, 23, 21
101, -2, 24, 32
59, 38, 2, 2
78, 51, 0, 9
91, -10, 3, 18
110, 3, 10, 10
75, -18, 2, 9
94, -5, 18, 30
52, -1, 0, 1
52, -2, 0, 1
84, -13, 1, 16
43, -51, 0, 2
87, -8, 3, 18
73, 57, 1, 7
45, -5, 1, 2
64, 8, 2, 7
58, -66, 0, 2
61, -61, 0, 1
80, -48, 1, 1
66, 54, 0, 6
85, 67, 0, 3
79, -7, 0, 7
98, 6, 43, 40
82, -1, 7, 22
82, -2, 4, 16
101, 11, 73, 1
54, -64, 1, 1
40, 1, 0, 2
73, -51, 0, 1
100, 52, 0, 7
72, -47, 1, 1
91, 3, 19, 19
77, 68, 0, 1
75, -5, 1, 14
94, 8, 40, 29
61, 60, 0, 2
80, 73, 0, 1
52, 11, 0, 1
93, 12, 47, 5
46, -63, 1, 2
65, -50, 2, 2
49, -58, 0, 3
109, -7, 6, 13
68, -45, 0, 5
73, 70, 0, 1
67, -4, 0, 6
86, 9, 20, 23
70, 1, 3, 7
58, -53, 0, 1
89, 14, 43, 2
42, -61, 1, 1
61, -48, 0, 5
88, 55, 0, 19
47, 17, 0, 1
79, 6, 4, 16
63, -1, 0, 5
63, -2, 0, 3
82, 11, 13, 14
40, 14, 0, 1
100, 65, 0, 2
53, -47, 1, 3
72, -34, 1, 11
58, 68, 0, 1
77, 81, 0, 2
56, -42, 0, 5
80, 86, 0, 2
74, 12, 3, 17
93, 25, 8, 37
46, -50, 0, 1
65, -37, 2, 8
49, -45, 1, 2
109, 6, 19, 17
68, -32, 0, 14
67, 9, 1, 7
86, 22, 10, 24
72, 87, 0, 2
70, 14, 7, 8
89, 27, 0, 35
56, 79, 0, 2
42, -48, 1, 4
88, 68, 0, 7
47, 30, 0, 1
41, -44, 2, 1
60, -31, 1, 11
63, 11, 1, 3
104, 12, 61, 8
62, 15, 1, 3
81, 28, 3, 20
34, -47, 1, 2
53, -34, 0, 5
37, -42, 1, 0
56, -29, 1, 5
83, 74, 0, 1
74, 25, 10, 2
51, 41, 0, 1
71, -44, 0, 2
90, -31, 1, 8
35, 33, 0, 1
48, -28, 2, 0
34, 74, 0, 1
92, 15, 48, 8
111, 28, 3, 0
83, -34, 1, 7
28, 30, 0, 1
69, 31, 6, 0
60, -18, 0, 5
44, -26, 0, 2
104, 25, 66, 2
62, 28, 6, 1
81, 41, 0, 21
34, -34, 1, 1
37, -29, 0, 2
78, -28, 1, 11
97, -15, 7, 23
83, 87, 0, 1
96, 26, 28, 39
55, -12, 0, 2
99, 31, 29, 25
71, -31, 0, 9
90, -18, 5, 24
76, 47, 1, 8
29, -28, 0, 1
48, -15, 1, 3
92, 28, 12, 45
50, 31, 1, 0
69, 44, 6, 2
66, -25, 1, 9
85, -12, 2, 10
84, 29, 0, 34
103, 42, 4, 3
87, 34, 0, 26
59, -28, 1, 2
78, -15, 2, 11
64, 50, 1, 3
36, -12, 0, 1
96, 39, 4, 26
55, 1, 0, 1
99, 44, 0, 7
52, -68, 1, 1
57, 47, 0, 2
76, 60, 0, 6
73, -9, 0, 11
64, -58, 0, 1
105, -20, 0, 2
91, 45, 1, 31
50, 44, 0, 3
108, -15, 2, 4
94, 50, 0, 24
66, -12, 0, 10
85, 1, 12, 20
43, 4, 1, 1
84, 42, 0, 34
103, 55, 0, 2
87, 47, 0, 25
59, -15, 0, 2
100, -14, 6, 30
64, 63, 0, 5
77, 2, 5, 14
80, 7, 16, 10
52, -55, 0, 2
112, -4, 3, 2
79, 48, 0, 17
98, 61, 0, 3
82, 53, 1, 16
115, 1, 0, 1
54, -9, 0, 4
73, 4, 4, 14
45, -58, 0, 2
31, 7, 0, 1
91, 58, 1, 7
75, 50, 0, 11
94, 63, 1, 7
88, -11, 3, 22
47, -49, 0, 4
107, 2, 19, 9
65, 5, 2, 5
63, -68, 0, 1
68, 10, 2, 6
40, -52, 0, 2
86, 64, 0, 10
58, 2, 0, 3
77, 15, 15, 4
89, 69, 0, 3
42, -6, 1, 0
80, 20, 30, 12
79, 61, 1, 11
63, 53, 0, 3
51, -38, 0, 5
82, 66, 0, 5
54, 4, 0, 1
95, 5, 31, 24
114, 18, 7, 0
31, 20, 0, 1
72, 21, 15, 1
75, 63, 0, 10
88, 2, 13, 20
47, -36, 0, 2
107, 15, 33, 13
74, 67, 0, 7
93, 80, 0, 2
65, 18, 2, 3
63, -55, 1, 2
49, 10, 1, 0
68, 23, 10, 0
40, -39, 0, 1
81, -38, 0, 4
67, 64, 0, 2
86, 77, 0, 4
39, -35, 0, 1
70, 69, 0, 2
89, 82, 0, 4
42, 7, 1, 0
102, 21, 56, 20
47, 85, 0, 2
74, -41, 0, 7
19, 23, 0, 1
93, -28, 2, 5
60, 24, 2, 4
32, -38, 0, 2
63, 66, 0, 2
104, 67, 0, 1
51, -25, 0, 1
35, -33, 0, 1
95, 18, 20, 33
81, 83, 0, 3
67, -44, 0, 5
72, 34, 6, 13
70, -39, 0, 6
37, 13, 0, 2
56, 26, 0, 3
69, -35, 2, 8
74, 80, 0, 1
113, 8, 3, 1
46, 18, 0, 1
90, 24, 3, 38
62, -38, 0, 9
81, -25, 1, 20
67, 77, 0, 1
39, -22, 0, 1
70, 82, 0, 4
83, 21, 15, 11
102, 34, 27, 13
60, 37, 0, 3
117, 19, 1, 0
76, -19, 0, 15
62, 83, 0, 4
34, 21, 0, 1
56, 39, 0, 1
97, 40, 3, 29
50, -35, 0, 1
69, -22, 0, 17
14, 42, 0, 1
113, 21, 5, 0
71, 24, 13, 0
30, -14, 0, 1
90, 37, 2, 44
43, -75, 1, 1
62, -25, 0, 12
103, -24, 1, 3
48, 40, 0, 3
106, -19, 0, 2
92, 83, 0, 1
64, -16, 0, 8
96, -27, 0, 8
41, 37, 1, 0
55, -65, 0, 2
99, -22, 4, 7
44, 42, 0, 1
85, 43, 0, 25
57, -19, 0, 3
76, -6, 2, 14
59, 27, 1, 3
92, -25, 0, 16
78, 40, 0, 25
97, 53, 0, 7
50, -22, 0, 5
91, -21, 3, 23
110, -8, 0, 4
55, 56, 0, 1
94, -16, 3, 19
71, 37, 2, 5
84, -24, 4, 13
103, -11, 8, 30
48, 53, 0, 1
87, -19, 3, 15
106, -6, 12, 24
105, 35, 12, 8
64, -3, 0, 4
108, 40, 4, 2
66, 43, 0, 4
85, 56, 0, 13
38, -19, 0, 1
98, -5, 18, 35
59, 40, 1, 1
78, 53, 0, 16
91, -8, 2, 19
110, 5, 15, 8
77, 57, 1, 7
75, -16, 0, 15
94, -3, 13, 29
80, 62, 0, 11
84, -11, 3, 12
87, -6, 4, 27
54, 46, 0, 1
73, 59, 0, 2
45, -3, 0, 1
86, -2, 4, 22
86, -1, 8, 22
31, 62, 0, 1
58, -64, 0, 2
89, 3, 14, 27
80, -46, 0, 1
66, 56, 0, 5
79, -5, 2, 10
98, 8, 60, 32
63, -13, 2, 8
101, 13, 75, 10
54, -62, 1, 2
100, 54, 0, 3
72, -45, 1, 4
58, 57, 0, 1
77, 70, 0, 2
75, -3, 3, 9
116, -2, 1, 0
116, -1, 1, 1
80, 75, 0, 1
52, 13, 0, 2
93, 14, 57, 4
46, -61, 0, 4
51, 17, 0, 2
49, -56, 0, 4
109, -5, 3, 13
68, -43, 1, 4
54, 59, 0, 1
67, -2, 1, 4
67, -1, 1, 10
86, 11, 27, 11
70, 3, 3, 16
58, -51, 1, 4
89, 16, 32, 3
42, -59, 1, 2
61, -46, 0, 2
88, 57, 0, 28
47, 19, 0, 1
79, 8, 5, 13
65, 73, 0, 2
82, 13, 16, 6
68, 78, 0, 3
21, 3, 0, 1
81, 17, 19, 1
53, -45, 2, 3
72, -32, 0, 8
37, -53, 1, 1
56, -40, 0, 2
116, 11, 3, 1
61, 75, 0, 1
74, 14, 14, 5
93, 27, 10, 50
46, -48, 1, 4
51, 30, 1, 0
49, -43, 0, 2
109, 8, 20, 10
95, 73, 0, 4
67, 11, 2, 7
70, 16, 8, 3
111, 17, 7, 3
28, 19, 0, 1
47, 32, 0, 2
88, 70, 0, 3
41, -42, 0, 3
60, -29, 1, 9
46, 73, 0, 1
44, -37, 1, 1
104, 14, 54, 23
62, 17, 4, 2
81, 30, 0, 20
53, -32, 1, 1
20, 20, 0, 1
39, 33, 0, 1
37, -40, 0, 3
56, -27, 0, 6
97, -26, 0, 5
83, 76, 0, 3
42, 75, 0, 1
74, 27, 7, 9
71, -42, 3, 8
90, -29, 3, 11
76, 36, 0, 17
48, -26, 0, 4
92, 17, 39, 24
111, 30, 6, 0
50, 20, 1, 3
83, -32, 0, 9
69, 33, 5, 4
41, -29, 0, 2
44, -24, 0, 1
